region,year,month,IBMR,sal_base_median,sal_base_l95,sal_base_u95,sal_AltStatusQuo_median,sal_AltStatusQuo_l95,sal_AltStatusQuo_u95
NE Suisun,2017,3,eurytem,1,1,1,1.1457803478276591,1.1044927690983481,1.1878636910055451
NE Suisun,2017,3,limno,1,1,1,1.4624158711558444,1.3576986297696823,1.5715764020955796
NE Suisun,2017,3,mysid,1,1,1,1.4596585176130281,1.3234568580208177,1.8000314657804566
NE Suisun,2017,3,othcalad,1,1,1,0.9776373906456639,0.947041193258347,1.0115982595176658
NE Suisun,2017,3,othcaljuv,1,1,1,1.1583068982399891,1.1270246913930813,1.1900127174374031
NE Suisun,2017,3,othclad,1,1,1,0.7831398398322192,0.7635508410046649,0.8053653663000132
NE Suisun,2017,3,othcyc,1,1,1,1.0177230459980056,0.9994233441254787,1.036221125389292
NE Suisun,2017,3,other,1,1,1,0.9123102952070742,0.8726818161729867,0.9542705159062402
NE Suisun,2017,3,pdiapfor,1,1,1,1.0084281576232104,0.980391941610941,1.038508879696771
NE Suisun,2017,4,acartela,1,1,1,1.2833564882652357,1.208907515393402,1.4578352592729398
NE Suisun,2017,4,allcopnaup,1,1,1,1.0287176550271886,0.9797133891579117,1.0856008847490743
NE Suisun,2017,4,daphnia,1,1,1,0.7821287183278288,0.7585296255252229,0.8078802602973486
NE Suisun,2017,4,eurytem,1,1,1,1.0873909755413345,1.050372531199201,1.1279394301665842
NE Suisun,2017,4,limno,1,1,1,1.4780118271741332,1.3733679442064173,1.6006913958126059
NE Suisun,2017,4,mysid,1,1,1,1.4118700658988101,1.2920968655664204,1.556585824385818
NE Suisun,2017,4,othcalad,1,1,1,0.9631927703416109,0.934252349298356,0.9964402890339433
NE Suisun,2017,4,othcaljuv,1,1,1,1.0891306479562597,1.0589276829757153,1.1205938535855229
NE Suisun,2017,4,othclad,1,1,1,0.748982264352528,0.7303865193207142,0.7698019644509851
NE Suisun,2017,4,othcyc,1,1,1,1.0175602857049164,0.9984266731595365,1.0377347279005873
NE Suisun,2017,4,other,1,1,1,0.913863100614405,0.8729010396903496,0.9610298143614823
NE Suisun,2017,4,pdiapfor,1,1,1,0.9942817459134031,0.9690225716438101,1.017190555482184
NE Suisun,2017,5,acartela,1,1,1,1.4929975976228997,1.3793044005173685,1.6505830659544023
NE Suisun,2017,5,allcopnaup,1,1,1,0.9559281245701845,0.8782484468319453,1.047738288336392
NE Suisun,2017,5,daphnia,1,1,1,0.6273718812115905,0.5984033794802907,0.6603772265565121
NE Suisun,2017,5,eurytem,1,1,1,0.9671957342189585,0.9189192998664514,1.0242284063287561
NE Suisun,2017,5,limno,1,1,1,2.197202383133019,1.9362540030108288,2.515452399165834
NE Suisun,2017,5,mysid,1,1,1,1.7552577773665565,1.5177564250583617,2.026544934460416
NE Suisun,2017,5,othcalad,1,1,1,0.911396442009184,0.8646991231724064,0.9591291329746153
NE Suisun,2017,5,othcaljuv,1,1,1,0.9672734706012782,0.9238085794325513,1.0119916651986873
NE Suisun,2017,5,othclad,1,1,1,0.593091602112602,0.5692044894684306,0.6193692063971943
NE Suisun,2017,5,othcyc,1,1,1,1.0411295350574226,1.0065353910230184,1.0778938910608356
NE Suisun,2017,5,other,1,1,1,0.8950858561032314,0.8261902378860099,0.9751967979682612
NE Suisun,2017,5,pdiapfor,1,1,1,0.9486794753313618,0.9139630495507727,0.9854329316333987
NE Suisun,2017,6,acartela,1,1,1,0.6571340362709823,0.606790352396214,0.7150581879782012
NE Suisun,2017,6,allcopnaup,1,1,1,1.2739624158455007,1.123695326809584,1.4321081180047321
NE Suisun,2017,6,daphnia,1,1,1,1.7545055265533374,1.620151687123093,1.9119567397971353
NE Suisun,2017,6,eurytem,1,1,1,1.374152464286333,1.2677559068627537,1.4879561406882507
NE Suisun,2017,6,limno,1,1,1,0.3999633905810349,0.3394123017167544,0.4708669130610908
NE Suisun,2017,6,mysid,1,1,1,0.6007072657525709,0.5005371602110016,0.7189448922146979
NE Suisun,2017,6,othcalad,1,1,1,1.138411324038664,1.0610470690975087,1.2221428104585708
NE Suisun,2017,6,othcaljuv,1,1,1,1.4462182687819238,1.3570772145450984,1.5350642769382854
NE Suisun,2017,6,othclad,1,1,1,1.755943415334301,1.6483706172938428,1.8631089714782019
NE Suisun,2017,6,othcyc,1,1,1,0.9348218783795839,0.8911554194578443,0.9833753490592485
NE Suisun,2017,6,other,1,1,1,0.9942936116063152,0.8896974528318656,1.1127322098088825
NE Suisun,2017,6,pdiapfor,1,1,1,1.1701144345710646,1.1043636549428013,1.2325553598451875
NE Suisun,2017,7,acartela,1,1,1,0.9919702812074549,0.9437528213262216,1.0448162065954267
NE Suisun,2017,7,allcopnaup,1,1,1,0.7790484123833676,0.7138174696102079,0.8543836972340793
NE Suisun,2017,7,daphnia,1,1,1,0.882779414779213,0,Inf
NE Suisun,2017,7,eurytem,1,1,1,0.5607492867724875,0,0.8233272316188879
NE Suisun,2017,7,limno,1,1,1,0.9000921875254045,0.8011469263183453,1.0001444435818672
NE Suisun,2017,7,mysid,1,1,1,1.0315410196460788,0.9268567184859602,1.1575841950197738
NE Suisun,2017,7,othcalad,1,1,1,0.9933490187450992,0.951281085765388,1.0382759631044534
NE Suisun,2017,7,othcaljuv,1,1,1,0.8703155605207153,0.8422691897710539,0.8998732985913477
NE Suisun,2017,7,othclad,1,1,1,0.8120603215874171,0.7451306440725484,0.8653321719379794
NE Suisun,2017,7,othcyc,1,1,1,1.0520986632793088,1.0156576444437493,1.0870901844609406
NE Suisun,2017,7,other,1,1,1,1.1206701743981589,1.0407389797370459,1.2082706775857726
NE Suisun,2017,7,pdiapfor,1,1,1,0.7826695651534146,0.7563896287023836,0.8105417565199374
NE Suisun,2017,8,acartela,1,1,1,0.7828712731358074,0.6648267610526033,0.916759350123389
NE Suisun,2017,8,allcopnaup,1,1,1,0.771486391572796,0.3703598918673082,1.3166007982264145
NE Suisun,2017,8,daphnia,1,1,1,Inf,1.4817069221160415,Inf
NE Suisun,2017,8,eurytem,1,1,1,0,0,0.8631999578398094
NE Suisun,2017,8,limno,1,1,1,1.001537788708705,0.7562335132604749,1.3671860298649388
NE Suisun,2017,8,mysid,1,1,1,0.8276819415861645,0.5906386359911242,1.1494683450856347
NE Suisun,2017,8,othcalad,1,1,1,1.8809183174322937,1.61226938846692,2.171753012722415
NE Suisun,2017,8,othcaljuv,1,1,1,1.7625228551416385,1.600042099398671,1.9622623735167184
NE Suisun,2017,8,othclad,1,1,1,1.3888261277115368,1.020519935135694,5.82750682672449
NE Suisun,2017,8,othcyc,1,1,1,1.1832988763048364,1.042787853783864,1.350668519712099
NE Suisun,2017,8,other,1,1,1,1.2847024458292402,0.9874948682039605,1.6739123134771174
NE Suisun,2017,8,pdiapfor,1,1,1,0.43170887261101476,0.3812306080266812,0.49290711316520935
NE Suisun,2017,9,acartela,1,1,1,0.9441273013050193,0.9013023684787772,0.9873338440764884
NE Suisun,2017,9,allcopnaup,1,1,1,0.965831602417467,0.8060528611379363,1.0766304717146191
NE Suisun,2017,9,daphnia,1,1,1,4.398211844674231,1.4052503948229873,Inf
NE Suisun,2017,9,eurytem,1,1,1,0.916938814981624,0.739585048176732,0.9996907118840892
NE Suisun,2017,9,limno,1,1,1,0.9650415713278409,0.9106038250639477,1.0204190127896595
NE Suisun,2017,9,mysid,1,1,1,0.9935850793814959,0.9334123098093734,1.0564396920687829
NE Suisun,2017,9,othcalad,1,1,1,1.1535489020294238,1.117078787115968,1.194697650167201
NE Suisun,2017,9,othcaljuv,1,1,1,1.048021000529784,1.0126672194573254,1.0832748012600588
NE Suisun,2017,9,othclad,1,1,1,1.3707031615299472,1.0590242289996539,Inf
NE Suisun,2017,9,othcyc,1,1,1,1.025551144719235,1.0069649301650874,1.0445836614852528
NE Suisun,2017,9,other,1,1,1,1.036613706378371,1.0017956495843698,1.0766511793172509
NE Suisun,2017,9,pdiapfor,1,1,1,0.905285442294105,0.8846558001488829,0.9284292451251898
NE Suisun,2017,10,acartela,1,1,1,1,1,1
NE Suisun,2017,10,allcopnaup,1,1,1,1,1,1
NE Suisun,2017,10,daphnia,1,1,1,1,1,1
NE Suisun,2017,10,eurytem,1,1,1,1,1,1
NE Suisun,2017,10,limno,1,1,1,1,1,1
NE Suisun,2017,10,mysid,1,1,1,1,1,1
NE Suisun,2017,10,othcalad,1,1,1,1,1,1
NE Suisun,2017,10,othcaljuv,1,1,1,1,1,1
NE Suisun,2017,10,othclad,1,1,1,1,1,1
NE Suisun,2017,10,othcyc,1,1,1,1,1,1
NE Suisun,2017,10,other,1,1,1,1,1,1
NE Suisun,2017,10,pdiapfor,1,1,1,1,1,1
NE Suisun,2017,11,acartela,1,1,1,2.1472017065888354,1.6204050753524841,2.790868556331983
NE Suisun,2017,11,allcopnaup,1,1,1,0.6262006865661928,0,1.2610937637637627
NE Suisun,2017,11,daphnia,1,1,1,75.92064145695625,1.8099783095531092,Inf
NE Suisun,2017,11,eurytem,1,1,1,1.1961311732633608,0.8421222153012803,1.6548197040125658
NE Suisun,2017,11,limno,1,1,1,0.9961423681332962,0.7381847476187215,1.3774797488626433
NE Suisun,2017,11,mysid,1,1,1,1.2061338643331476,0.7991969403640949,1.860535740832912
NE Suisun,2017,11,othcalad,1,1,1,0.23301509468818843,0.1887628396815458,0.2833110547509222
NE Suisun,2017,11,othcaljuv,1,1,1,0.9256249631235448,0.7662414053114036,1.1498962404709547
NE Suisun,2017,11,othclad,1,1,1,36.36248419591254,2.102320228806977,Inf
NE Suisun,2017,11,othcyc,1,1,1,0.9569132278806665,0.8423154996366033,1.0833989531742707
NE Suisun,2017,11,other,1,1,1,1.094401958703254,0.8567529403417371,1.3828164370270608
NE Suisun,2017,11,pdiapfor,1,1,1,1.4405342682730296,1.221279180658261,1.7055039418511517
NE Suisun,2017,12,acartela,1,1,1,0.8343953759827296,0.6883229645448175,0.9988928867512736
NE Suisun,2017,12,allcopnaup,1,1,1,1.054537924993302,0.7372277093020447,1.57733363484257
NE Suisun,2017,12,daphnia,1,1,1,1.116750206765257,0,Inf
NE Suisun,2017,12,eurytem,1,1,1,1.1926029839748464,0.9996211762736354,1.4386053848383382
NE Suisun,2017,12,limno,1,1,1,1.0152163951855937,0.8233079826280294,1.2640039209224554
NE Suisun,2017,12,mysid,1,1,1,0.888090955131625,0.6982692552717955,1.146336958932927
NE Suisun,2017,12,othcalad,1,1,1,1.8412718039800677,1.565656971208292,2.1092739602628034
NE Suisun,2017,12,othcaljuv,1,1,1,1.6304038435211385,1.421215088829967,1.8494685533967834
NE Suisun,2017,12,othclad,1,1,1,2.2468915014496673,0.6803278014928991,Inf
NE Suisun,2017,12,othcyc,1,1,1,0.9018417816401813,0.8318324170351784,0.9813127483349596
NE Suisun,2017,12,other,1,1,1,1.0165081201613797,0.8538688216397123,1.2194040464959153
NE Suisun,2017,12,pdiapfor,1,1,1,0.8777898996960687,0.7716954296222235,1.0020519743050316
NE Suisun,2018,1,acartela,1,1,1,3.7376902845593536,2.3813982404024556,6.051237097632221
NE Suisun,2018,1,allcopnaup,1,1,1,1.1846930351780254,0.6011945836455851,2.1421110763477706
NE Suisun,2018,1,daphnia,1,1,1,9.674059277284265,3.65547296431331,Inf
NE Suisun,2018,1,eurytem,1,1,1,1.337508012539817,0.8749192418945626,2.022482353582065
NE Suisun,2018,1,limno,1,1,1,0.8938756987081944,0.5860387882748752,1.4409115197642643
NE Suisun,2018,1,mysid,1,1,1,1.437048796984472,0.7771795027489934,2.8268400002571212
NE Suisun,2018,1,othcalad,1,1,1,0.23307249634989408,0.1620479647355937,0.3243737639605394
NE Suisun,2018,1,othcaljuv,1,1,1,1.3801911789943748,1.0150587798239001,1.9355651405972358
NE Suisun,2018,1,othclad,1,1,1,27.452384492838036,4.9989592257763915,Inf
NE Suisun,2018,1,othcyc,1,1,1,1.0772984379078752,0.8900458550534186,1.284714599591927
NE Suisun,2018,1,other,1,1,1,0.9770179558891735,0.6923192732366671,1.4023102696271645
NE Suisun,2018,1,pdiapfor,1,1,1,1.1438652203141455,0.8708490130872385,1.484781014981067
NE Suisun,2018,2,acartela,1,1,1,1.261724992818639,1.15857713148377,1.3832947464127388
NE Suisun,2018,2,allcopnaup,1,1,1,1.0624589039296284,0.9864140429687086,1.1547516760329333
NE Suisun,2018,2,daphnia,1,1,1,1.2647549626547196,1.1606642274838799,1.3880282118099836
NE Suisun,2018,2,eurytem,1,1,1,1.1503662262512,1.0646312847450758,1.2334411354750767
NE Suisun,2018,2,limno,1,1,1,1.0480519465894909,0.9525942537166817,1.15804186177999
NE Suisun,2018,2,mysid,1,1,1,1.0884290199815303,0.966577801207589,1.2176906701627384
NE Suisun,2018,2,othcalad,1,1,1,0.9210974380480681,0.8630366520539596,0.9785425005419914
NE Suisun,2018,2,othcaljuv,1,1,1,1.2195296738783332,1.1490311683682477,1.2999920659380266
NE Suisun,2018,2,othclad,1,1,1,1.251372602061007,1.144549108302659,1.3759006796766335
NE Suisun,2018,2,othcyc,1,1,1,0.9868352618263216,0.9647067686997831,1.0139398507102146
NE Suisun,2018,2,other,1,1,1,1.0051329392105108,0.9399174572127097,1.0677675558218973
NE Suisun,2018,2,pdiapfor,1,1,1,0.9758909950685375,0.9328502397471744,1.0224965262960493
NE Suisun,2018,3,acartela,1,1,1,0.1619425403238813,0.11953902058289605,0.21743395458824596
NE Suisun,2018,3,allcopnaup,1,1,1,0.7984234388026503,0.49556533113557544,1.2492620812805462
NE Suisun,2018,3,daphnia,1,1,1,17.89663955815297,13.769131084818632,23.353244760585575
NE Suisun,2018,3,eurytem,1,1,1,0.41054433935185564,0.32041966752776385,0.5350562349057557
NE Suisun,2018,3,limno,1,1,1,0.05065997722024657,0.03346666492296198,0.07754603050064857
NE Suisun,2018,3,mysid,1,1,1,0.045957699052045685,0.026009786584292514,0.07684965924584376
NE Suisun,2018,3,othcalad,1,1,1,1.1572830989505838,0.900108590577911,1.5331159128446836
NE Suisun,2018,3,othcaljuv,1,1,1,0.4097822078073706,0.3357328259010059,0.49779326275535507
NE Suisun,2018,3,othclad,1,1,1,19.811754011840343,15.364784397896624,26.82634195837616
NE Suisun,2018,3,othcyc,1,1,1,0.781935894674602,0.631619517185746,0.9650071503993033
NE Suisun,2018,3,other,1,1,1,2.4689314743806596,1.703469782302228,3.650175724392237
NE Suisun,2018,3,pdiapfor,1,1,1,0.8853578725659654,0.6814424532873847,1.181377653920168
NE Suisun,2018,4,acartela,1,1,1,1.5384787042264652,1.4066564128950425,1.7407176098717076
NE Suisun,2018,4,allcopnaup,1,1,1,1.0531532908996015,0.9593422645712022,1.164965091504992
NE Suisun,2018,4,daphnia,1,1,1,0.6171511322120382,0.5817552086681628,0.6574768011207386
NE Suisun,2018,4,eurytem,1,1,1,1.1720550407254358,1.0979849183693857,1.2570461605964605
NE Suisun,2018,4,limno,1,1,1,2.0794566181837437,1.8252871480862065,2.3879817367469154
NE Suisun,2018,4,mysid,1,1,1,1.9114823679353248,1.6286013006808868,2.2241513771189103
NE Suisun,2018,4,othcalad,1,1,1,0.9299886647621354,0.8770708829907615,0.9917787082425337
NE Suisun,2018,4,othcaljuv,1,1,1,1.1764892754889473,1.1145089761645843,1.2411799287301344
NE Suisun,2018,4,othclad,1,1,1,0.5681616683416445,0.5413106305248794,0.5991641466656611
NE Suisun,2018,4,othcyc,1,1,1,1.0347080452678865,0.9977486766718817,1.075252821905055
NE Suisun,2018,4,other,1,1,1,0.8411112279063557,0.7708321178011087,0.9241235110405804
NE Suisun,2018,4,pdiapfor,1,1,1,0.9876066705939776,0.9400608383894166,1.0325537520789783
NE Suisun,2018,5,acartela,1,1,1,0.8253839263019211,0.7513996616301934,0.9016665428399059
NE Suisun,2018,5,allcopnaup,1,1,1,1.4885247584429933,1.2675892633811578,1.7919278344703735
NE Suisun,2018,5,daphnia,1,1,1,2.731476770017342,2.332157814987369,3.475300249048435
NE Suisun,2018,5,eurytem,1,1,1,1.388314367228362,1.2766834431770888,1.5085753000253546
NE Suisun,2018,5,limno,1,1,1,0.5987427342867906,0.5038343868790477,0.7426235760011614
NE Suisun,2018,5,mysid,1,1,1,0.5353621868532692,0.4330290017671464,0.6565475420892227
NE Suisun,2018,5,othcalad,1,1,1,1.2033951924325592,1.1030108535587093,1.3045401814172488
NE Suisun,2018,5,othcaljuv,1,1,1,1.3266096833157621,1.2484038943297615,1.4141635437459095
NE Suisun,2018,5,othclad,1,1,1,2.6298706870531987,2.370508246157105,3.075494312712365
NE Suisun,2018,5,othcyc,1,1,1,0.8926862719841476,0.8215857195631382,0.9651829007595677
NE Suisun,2018,5,other,1,1,1,1.0566488883633482,0.9087902088361637,1.2282155478738839
NE Suisun,2018,5,pdiapfor,1,1,1,1.3487312025718552,1.2523014213193187,1.452146733285173
NE Suisun,2018,6,acartela,1,1,1,0.9204232987914454,0.8783755208889737,0.9733678307881968
NE Suisun,2018,6,allcopnaup,1,1,1,0.8670402023347974,0.7310071687336988,0.9831344579521897
NE Suisun,2018,6,daphnia,1,1,1,0.8671063171954281,0.6671152771016253,0.9785697625666689
NE Suisun,2018,6,eurytem,1,1,1,0.9088174903138818,0.8169595785164474,0.9896891850389522
NE Suisun,2018,6,limno,1,1,1,1.1260745451229925,1.0109196010814707,1.261973034740135
NE Suisun,2018,6,mysid,1,1,1,0.9941321972157775,0.8792637244040485,1.1300864689395735
NE Suisun,2018,6,othcalad,1,1,1,1.080238024466886,1.0310234010498252,1.1320813477317677
NE Suisun,2018,6,othcaljuv,1,1,1,1.1948410153601796,1.1518963484708273,1.2366997955934722
NE Suisun,2018,6,othclad,1,1,1,0.9175195561611398,0.8349701913739451,0.9756592133962004
NE Suisun,2018,6,othcyc,1,1,1,1.0267490405187543,0.9842275963411895,1.0733857423871396
NE Suisun,2018,6,other,1,1,1,1.16477614161878,1.0670996278289313,1.2774980844357093
NE Suisun,2018,6,pdiapfor,1,1,1,0.8261789074376635,0.7929170055575393,0.8571704351718532
NE Suisun,2018,7,acartela,1,1,1,0.8654098750506294,0.802114701196351,0.9407950622565994
NE Suisun,2018,7,allcopnaup,1,1,1,0.9310927928937868,0.641377428510881,1.1469034167304697
NE Suisun,2018,7,daphnia,1,1,1,0.8660788553928904,0.11389253627097957,1.239208396019901
NE Suisun,2018,7,eurytem,1,1,1,0.9418888096385384,0,Inf
NE Suisun,2018,7,limno,1,1,1,1.151709791976606,0.9823920931310692,1.378237609437306
NE Suisun,2018,7,mysid,1,1,1,0.9277883414142425,0.7530607602547592,1.1384226719561472
NE Suisun,2018,7,othcalad,1,1,1,1.1422214807215207,1.0607399690000463,1.2287634900584272
NE Suisun,2018,7,othcaljuv,1,1,1,1.3045129675430251,1.234861682301722,1.377198442796192
NE Suisun,2018,7,othclad,1,1,1,0.9675015417237874,0.8132828215050619,1.1108386895853644
NE Suisun,2018,7,othcyc,1,1,1,1.0494578905650362,0.9843990376360929,1.1257617890882294
NE Suisun,2018,7,other,1,1,1,1.1871713972396658,1.0369016257941182,1.3614957597704178
NE Suisun,2018,7,pdiapfor,1,1,1,0.7210451045458772,0.6750950264235982,0.7646697169405245
NE Suisun,2018,8,acartela,1,1,1,0.7664927926565416,0.6905390736175219,0.8519139163155864
NE Suisun,2018,8,allcopnaup,1,1,1,0.9464349297967958,0.34357031825030593,1.4725493739827016
NE Suisun,2018,8,daphnia,1,1,1,1.2452595003992688,0.5073729373681031,Inf
NE Suisun,2018,8,eurytem,1,1,1,0.5361925036212135,0,Inf
NE Suisun,2018,8,limno,1,1,1,0.9696238279063503,0.8029976640815079,1.1870154626482083
NE Suisun,2018,8,mysid,1,1,1,0.6976397255059312,0.511085602134261,0.9335020550607139
NE Suisun,2018,8,othcalad,1,1,1,1.4878302899091085,1.3546635123132849,1.6391613252470316
NE Suisun,2018,8,othcaljuv,1,1,1,1.4703220713274723,1.3686035150367446,1.5927116302158546
NE Suisun,2018,8,othclad,1,1,1,1.0883720187916555,0.8841595311979715,1.3547800025886194
NE Suisun,2018,8,othcyc,1,1,1,1.0651790623075565,0.964622339999402,1.183252019447779
NE Suisun,2018,8,other,1,1,1,1.0798425897282735,0.902206281637489,1.2985372891635805
NE Suisun,2018,8,pdiapfor,1,1,1,0.6647756275971568,0.6103936395151781,0.7276031078831087
NE Suisun,2018,9,acartela,1,1,1,0.37398216773101317,0.24175421215769372,0.5946594020212128
NE Suisun,2018,9,allcopnaup,1,1,1,0.8234809179234708,0,10.938076594410049
NE Suisun,2018,9,daphnia,1,1,1,1.887469409146208,0,Inf
NE Suisun,2018,9,eurytem,1,1,1,0,0,Inf
NE Suisun,2018,9,limno,1,1,1,0.45443560780486103,0.2101332363340559,1.0001478705116216
NE Suisun,2018,9,mysid,1,1,1,0.25004448478913527,0.12168233633668801,0.5235241544212695
NE Suisun,2018,9,othcalad,1,1,1,3.208328589270658,2.0875863099817704,4.835444970456847
NE Suisun,2018,9,othcaljuv,1,1,1,2.1957026073955404,1.6430255379196939,2.890699779097237
NE Suisun,2018,9,othclad,1,1,1,1.1710480873727414,0.41961198348097684,2.5597687038566312
NE Suisun,2018,9,othcyc,1,1,1,0.9725512023385574,0.6636814499365247,1.4948185091530732
NE Suisun,2018,9,other,1,1,1,0.9986188400285307,0.4759338181472501,2.094091082914142
NE Suisun,2018,9,pdiapfor,1,1,1,0.5120404840584001,0.32129587767479434,0.804535357456909
NE Suisun,2018,10,acartela,1,1,1,0.16246495514890402,0.08192512095296489,0.33119937922644627
NE Suisun,2018,10,allcopnaup,1,1,1,0.9478108745550916,0,38.096925468399796
NE Suisun,2018,10,daphnia,1,1,1,16.854757890490802,0,Inf
NE Suisun,2018,10,eurytem,1,1,1,0.2747015164495726,0,1.5229824212216674
NE Suisun,2018,10,limno,1,1,1,0.27459698297978286,0.09319771983560712,0.8687499706596633
NE Suisun,2018,10,mysid,1,1,1,0.09179237332674227,0.028076787648069423,0.3017169952331515
NE Suisun,2018,10,othcalad,1,1,1,12.739311898031113,5.964104234853236,24.77272611026663
NE Suisun,2018,10,othcaljuv,1,1,1,5.508028160117156,3.4292447530390096,8.825868718344452
NE Suisun,2018,10,othclad,1,1,1,2.5672437857531185,0.18264393041903682,Inf
NE Suisun,2018,10,othcyc,1,1,1,0.714560621548062,0.37764024218300557,1.3830002964071784
NE Suisun,2018,10,other,1,1,1,0.9448140048284197,0.31857637614872264,2.5626723612830715
NE Suisun,2018,10,pdiapfor,1,1,1,0.38216872488548725,0.18032690258976333,0.8123666463966125
NE Suisun,2018,11,acartela,1,1,1,NA,NA,NA
NE Suisun,2018,11,allcopnaup,1,1,1,NA,NA,NA
NE Suisun,2018,11,daphnia,1,1,1,NA,NA,NA
NE Suisun,2018,11,eurytem,1,1,1,NA,NA,NA
NE Suisun,2018,11,limno,1,1,1,NA,NA,NA
NE Suisun,2018,11,mysid,1,1,1,NA,NA,NA
NE Suisun,2018,11,othcalad,1,1,1,NA,NA,NA
NE Suisun,2018,11,othcaljuv,1,1,1,NA,NA,NA
NE Suisun,2018,11,othclad,1,1,1,NA,NA,NA
NE Suisun,2018,11,othcyc,1,1,1,NA,NA,NA
NE Suisun,2018,11,other,1,1,1,NA,NA,NA
NE Suisun,2018,11,pdiapfor,1,1,1,NA,NA,NA
NE Suisun,2018,12,acartela,1,1,1,0.00883547848658451,0,0.09079146606174107
NE Suisun,2018,12,allcopnaup,1,1,1,0.05260480709669378,0,7.825269462310366
NE Suisun,2018,12,daphnia,1,1,1,5.694968331831834,0,Inf
NE Suisun,2018,12,eurytem,1,1,1,0.013375377802615277,0,0.7320437804963037
NE Suisun,2018,12,limno,1,1,1,0.12332765174602213,0.012302695109054976,1.2010336058724298
NE Suisun,2018,12,mysid,1,1,1,0.02449268833642975,0,0.4152615069483132
NE Suisun,2018,12,othcalad,1,1,1,4.4002624309737,0.7537906884996091,21.30994645569789
NE Suisun,2018,12,othcaljuv,1,1,1,4.153990345542589,1.4272692382992482,13.26210052414735
NE Suisun,2018,12,othclad,1,1,1,13.148507207942941,0.07761694622226652,Inf
NE Suisun,2018,12,othcyc,1,1,1,0.2409144111994207,0.07252234048714216,0.7983937077008542
NE Suisun,2018,12,other,1,1,1,4.583935097113834,0.5691320060307513,36.70459767234826
NE Suisun,2018,12,pdiapfor,1,1,1,0.9000356659367983,0.1345746606845702,4.233139334676515
NE Suisun,2019,1,acartela,1,1,1,0.18115999293846652,0.1260275768889388,0.25293345466842937
NE Suisun,2019,1,allcopnaup,1,1,1,0.9576383280796368,0.5610823231404759,1.6692836727542344
NE Suisun,2019,1,daphnia,1,1,1,3.7316517343645286,2.797430136613993,5.149573161703879
NE Suisun,2019,1,eurytem,1,1,1,0.38334670577013874,0.27022894635122036,0.539921027689629
NE Suisun,2019,1,limno,1,1,1,0.1602741488807825,0.11279991958713326,0.22682494763102903
NE Suisun,2019,1,mysid,1,1,1,0.24260995630752258,0.15052805965837351,0.38226742232580946
NE Suisun,2019,1,othcalad,1,1,1,0.8390424625509617,0.6065427772235914,1.160234359713915
NE Suisun,2019,1,othcaljuv,1,1,1,0.7309388503037857,0.5606255198641279,0.9406158575500908
NE Suisun,2019,1,othclad,1,1,1,3.7370946732003185,2.8116443424399007,4.807548394217728
NE Suisun,2019,1,othcyc,1,1,1,0.8259509136003513,0.6999021284787802,0.9655652381386631
NE Suisun,2019,1,other,1,1,1,1.2148916177340006,0.9005869413117548,1.6706715317500302
NE Suisun,2019,1,pdiapfor,1,1,1,0.9517958047591151,0.742864655537431,1.2555768563204142
NE Suisun,2019,2,acartela,1,1,1,1,1,1
NE Suisun,2019,2,allcopnaup,1,1,1,1,1,1
NE Suisun,2019,2,daphnia,1,1,1,1,1,1
NE Suisun,2019,2,eurytem,1,1,1,1,1,1
NE Suisun,2019,2,limno,1,1,1,1,1,1
NE Suisun,2019,2,mysid,1,1,1,1,1,1
NE Suisun,2019,2,othcalad,1,1,1,1,1,1
NE Suisun,2019,2,othcaljuv,1,1,1,1,1,1
NE Suisun,2019,2,othclad,1,1,1,1,1,1
NE Suisun,2019,2,othcyc,1,1,1,1,1,1
NE Suisun,2019,2,other,1,1,1,1,1,1
NE Suisun,2019,2,pdiapfor,1,1,1,1,1,1
NE Suisun,2019,3,acartela,1,1,1,1.3941952875640353,1.2903726208551518,1.7449098405298733
NE Suisun,2019,3,allcopnaup,1,1,1,1.0495471898938038,1.000851226516318,1.1039949753152503
NE Suisun,2019,3,daphnia,1,1,1,0.8008245371711693,0.7778692858169252,0.8247427891332705
NE Suisun,2019,3,eurytem,1,1,1,1.1457803478276591,1.1044927690983481,1.1878636910055451
NE Suisun,2019,3,limno,1,1,1,1.4624158711558444,1.3576986297696823,1.5715764020955796
NE Suisun,2019,3,mysid,1,1,1,1.4596585176130281,1.3234568580208177,1.8000314657804566
NE Suisun,2019,3,othcalad,1,1,1,0.9776373906456639,0.947041193258347,1.0115982595176658
NE Suisun,2019,3,othcaljuv,1,1,1,1.1583068982399891,1.1270246913930813,1.1900127174374031
NE Suisun,2019,3,othclad,1,1,1,0.7831398398322192,0.7635508410046649,0.8053653663000132
NE Suisun,2019,3,othcyc,1,1,1,1.0177230459980056,0.9994233441254787,1.036221125389292
NE Suisun,2019,3,other,1,1,1,0.9123102952070742,0.8726818161729867,0.9542705159062402
NE Suisun,2019,3,pdiapfor,1,1,1,1.0084281576232104,0.980391941610941,1.038508879696771
NE Suisun,2019,4,acartela,1,1,1,1.6238482427600864,1.4521543162237,2.0286536127192405
NE Suisun,2019,4,allcopnaup,1,1,1,1.057632534610591,0.9594476365013425,1.1766537371794825
NE Suisun,2019,4,daphnia,1,1,1,0.612328884330075,0.5761196355278064,0.6532213819224058
NE Suisun,2019,4,eurytem,1,1,1,1.1810329113951148,1.1024837421740037,1.27021767790811
