"Date","Shasta_storage","Oroville_storage","Folsom_storage","WY_type_SAC","RockSlough_chloride","JerseyPoint_EC","SWP_DeltaExport","CVP_DeltaExport","scenario","year","month"
1986-12-31,1536.3721468134,1297.28818217621,303.752865818808,1,17.333457,432.2838,3908.69298010481,2366.77486634421,"MaxDS_Even",1986,12
1987-01-31,1698.66724591065,1283.05574011419,284.597894784042,1,97.5168265,1471.7487,3665.61224235908,1816.01275732543,"MaxDS_Even",1987,1
1987-02-28,2038.47451963629,1486.65949901267,326.445494616927,4,166.6350151,1491.9036,2489.13018850939,3730.74551015882,"MaxDS_Even",1987,2
1987-03-31,2730.45147336466,1767.78971461084,427.225356403313,4,105.148414,534.6458,2474.26185483219,3708.66793601396,"MaxDS_Even",1987,3
1987-04-30,2693.80601788071,1720.10156608009,420.714760907199,4,41.9538478,259.36703,790.578960408289,796.218835523717,"MaxDS_Even",1987,4
1987-05-31,2440.06105969673,1588.63117904299,366.143601910324,4,45.51118075,254.3156,300,794.634469714659,"MaxDS_Even",1987,5
1987-06-30,2194.96152412235,1392.03226656115,361.706253043613,4,52.05099595,315.74832,300,1195.85903810131,"MaxDS_Even",1987,6
1987-07-31,1813.71689754547,1069.81422320673,358.077013823658,4,41.3316985,429.95535,1001.52138873667,2289.66274850563,"MaxDS_Even",1987,7
1987-08-31,1439.6196803546,883.578052934603,252.452289456058,4,47.80153195,797.54803,300,2823.3918790573,"MaxDS_Even",1987,8
1987-09-30,1353.4343477095,808.907496375999,271.156423407718,4,85.33741705,1142.052,2209.5544061178,2344.96556364587,"MaxDS_Even",1987,9
1987-10-31,1276.24109331644,740.434711585119,244.130057318796,4,137.5026115,1731.0364,613.848627092805,1832.69288777699,"MaxDS_Even",1987,10
1987-11-30,1186.31914605482,732.389214154541,232.396771883101,4,193.323937,2035.7157,300,1912.80117801796,"MaxDS_Even",1987,11
1987-12-31,1773.984421485,1025.79855179334,320.948417418889,4,223.15108795,1977.7166,4319.09523827801,2577.60521006381,"MaxDS_Even",1987,12
1988-01-31,2332.99287634644,1208.4694330604,456.373553739773,4,192.9457705,1307.6442,2181.92291442779,3271.08622359447,"MaxDS_Even",1988,1
1988-02-29,2491.21820863165,1267.77015155583,430.372148990654,4,65.67405295,380.1276,2116.8402038745,1623.84755626156,"MaxDS_Even",1988,2
1988-03-31,2617.18449268178,1357.81294768984,409.54418602764,5,41.08379125,243.08876,300,1659.07188172682,"MaxDS_Even",1988,3
1988-04-30,2724.00790486235,1445.24384473609,412.954260018577,5,66.224425,291.38184,915.5979419027,1601.65334396796,"MaxDS_Even",1988,4
1988-05-31,2715.44431889288,1433.21934711428,380.58655077948,5,59.77226155,414.51324,817.440402483049,1386.81132202072,"MaxDS_Even",1988,5
1988-06-30,2513.83481804145,1268.97942535265,376.510583611841,5,66.404773,909.39185,300,791.633024674075,"MaxDS_Even",1988,6
1988-07-31,2067.23362762683,980.098728568347,371.443100039459,5,131.9056105,1449.6382,300,942.274963198352,"MaxDS_Even",1988,7
1988-08-31,1707.91536039128,812.457041356348,355.541984033427,5,166.72027,1654.8751,300,2254.56425527667,"MaxDS_Even",1988,8
1988-09-30,1616.63384683628,816.212773115352,389.723318578276,5,171.2672911,1735.2683,770.177899937922,2076.19561849976,"MaxDS_Even",1988,9
1988-10-31,1525.16790839321,732.7562465176,328.87707104896,5,189.4977949,1808.2435,300,2215.78577001549,"MaxDS_Even",1988,10
1988-11-30,1750.17935388189,898.633148759696,401.542786710491,5,222.57783325,2104.6665,3060.76281696047,2141.04843096047,"MaxDS_Even",1988,11
1988-12-31,1887.21267015949,896.445577305355,478.295515345412,5,224.574244,2164.0166,3387.73465930782,900.455206014128,"MaxDS_Even",1988,12
1989-01-31,2042.74729690433,944.913394098913,567,5,212.1067765,1607.5734,3734.6432707109,1512.131357991,"MaxDS_Even",1989,1
1989-02-28,2216.75333906588,1073.54475078541,498.564852628922,4,173.6994925,1511.6418,1214.09805820684,3897.51272975978,"MaxDS_Even",1989,2
1989-03-31,3552.32849361378,2295.47418178602,756,5,140.84435905,952.44806,2481.68972062898,3719.80973470916,"MaxDS_Even",1989,3
1989-04-30,3935.88984639605,2662.33879123437,900,4,50.95692655,365.05893,1249.5663196176,2133.73579945073,"MaxDS_Even",1989,4
1989-05-31,3618.74462891164,2490.02285332861,883.534788961205,4,29.6028075,242.83601,1122.29761129161,2078.90146211336,"MaxDS_Even",1989,5
1989-06-30,3325.19366236253,2207.51699613617,663.177255863204,4,27.830187,271.88364,1536.08419675548,2844.36081864854,"MaxDS_Even",1989,6
1989-07-31,2751.05601652029,1534.03663367984,473.057102511053,4,25.2861465,352.38998,7180,4523.71468453581,"MaxDS_Even",1989,7
1989-08-31,2330.69916367001,1241.68912902985,454.152374276763,4,56.2886752,1063.7223,2937.74685389007,3691.52220603597,"MaxDS_Even",1989,8
1989-09-30,2360.69033572454,1288.67824347462,448.609312191323,4,120.5441425,1428.412,4105.96068633718,4596.97579210957,"MaxDS_Even",1989,9
1989-10-31,2538.93834971864,1403.25113479167,410.680233065684,4,148.94623075,1697.2958,3246.17506443591,4216.86881298063,"MaxDS_Even",1989,10
1989-11-30,2496.13022681194,1412.10287118266,371.884360565558,4,157.21060375,1701.544,1144.38838000628,2992.45753149939,"MaxDS_Even",1989,11
1989-12-31,2492.25629047995,1363.7633636683,346.47697540935,4,160.5104734,1765.7302,1394.51159949058,1132.18694228473,"MaxDS_Even",1989,12
1990-01-31,2736.17743260371,1460.19762313318,332.510236958016,4,198.6242815,1788.8428,1732.78719805654,2597.38264903758,"MaxDS_Even",1990,1
1990-02-28,2829.76765782713,1558.08331381599,346.208391954274,4,137.8435114,869.0311,2022.93545421792,3763.44709589268,"MaxDS_Even",1990,2
1990-03-31,3059.52720604829,1754.9897447499,409.198267090756,5,50.3847235,368.9924,1692.32951918624,3148.57283225442,"MaxDS_Even",1990,3
1990-04-30,2975.10648744857,1640.53963919062,406.419852371632,5,37.377979,374.02045,957.505642861879,796.218835523717,"MaxDS_Even",1990,4
1990-05-31,3239.0307759909,1628.15182154259,415.397395364695,5,49.8756622,338.28357,993.731623007328,1554.97932619177,"MaxDS_Even",1990,5
1990-06-30,3163.70456327641,1592.85340924885,472.348408350376,5,48.2367925,379.7334,299.999999999999,794.359011538067,"MaxDS_Even",1990,6
1990-07-31,2844.85373663847,1369.7689982875,443.998223100687,5,66.9472477,794.9671,300,795.978764748678,"MaxDS_Even",1990,7
1990-08-31,2650.900813853,1208.02809118287,421.611570603983,5,130.3489975,1574.8846,300,800,"MaxDS_Even",1990,8
1990-09-30,2552.33733546057,1195.98261778735,436.1896104428,5,184.1352919,1756.9431,419.665441622865,2193.20998244066,"MaxDS_Even",1990,9
1990-10-31,2419.28405526211,1041.68080452076,395.636975960114,5,202.47493075,1811.1471,1849.84691923184,2134.42826689438,"MaxDS_Even",1990,10
1990-11-30,2357.12711335354,948.49198809029,335.346664741917,5,205.111822,2112.093,1006.86226681992,1632.0727035095,"MaxDS_Even",1990,11
1990-12-31,2299.17409043616,881.521474814775,300,5,224.72970295,2205.4524,634.341941194474,798.607950957001,"MaxDS_Even",1990,12
1991-01-31,2116.08024646756,789.600550241878,293.637198152531,5,228.251542,1688.7002,311.223476703061,1267.85525691003,"MaxDS_Even",1991,1
1991-02-28,2130.97157765841,805.003659313969,298.356668390161,5,172.1773816,1255.6569,1500.55156700054,2798.61534855306,"MaxDS_Even",1991,2
1991-03-31,2553.0387852019,1253.4930925544,549.770080900377,5,124.76132455,929.1795,3009.76251308721,4511.9189233965,"MaxDS_Even",1991,3
1991-04-30,2683.28968600381,1470.3137731164,619.440463523163,5,83.5023733,483.71774,1078.27011634002,1807.57982485355,"MaxDS_Even",1991,4
1991-05-31,2683.62972121587,1519.29162761834,684.296163364922,5,46.69621645,256.3793,656.490034259632,1674.36226209249,"MaxDS_Even",1991,5
1991-06-30,2552.04245512583,1528.64780721556,611.751945049984,5,43.3566007,424.09775,300,791.633024674073,"MaxDS_Even",1991,6
1991-07-31,2312.39248482027,1270.687956083,564.307243352373,5,73.7590669,901.8883,300,790.732265985065,"MaxDS_Even",1991,7
1991-08-31,2129.86310870853,1094.89959812662,559.336339145815,5,163.36126,1644.7925,299.999999999999,792.288529004487,"MaxDS_Even",1991,8
1991-09-30,1995.18523273289,1104.1084428484,552.316969337008,5,192.5678605,1772.496,300,1379.67344231319,"MaxDS_Even",1991,9
1991-10-31,1883.36159520643,1075.10610592761,554.801825725293,5,207.340123,1800.6456,387.369488992444,2147.88481547619,"MaxDS_Even",1991,10
1991-11-30,1748.02235142738,969.912645162704,493.155599333265,5,227.9058769,2066.3618,300,1012.89311230138,"MaxDS_Even",1991,11
1991-12-31,1762.31410149577,912.295930876638,501.792502017344,5,224.4781876,1952.0328,1655.7447935883,598.607950957001,"MaxDS_Even",1991,12
1992-01-31,1760.96349227961,883.35794606955,449.786317345224,5,221.821429,1841.2974,300,598.201851952772,"MaxDS_Even",1992,1
1992-02-29,2494.5639745989,1220.79271797066,567.000000000001,5,189.87373555,990.73883,3178.64580808906,4597.15194369147,"MaxDS_Even",1992,2
1992-03-31,2901.87090475086,1456.53460816575,638.852713453259,5,82.45208845,350.58206,2494.23537807151,3738.62822087295,"MaxDS_Even",1992,3
1992-04-30,3121.88425340401,1596.00248248633,660.790909612557,5,38.7357076,247.01247,535.278772561475,1355.31343346008,"MaxDS_Even",1992,4
1992-05-31,2960.93885811899,1481.76697466992,637.41969306627,5,44.495113,265.34384,453.750508260673,1178.04732277597,"MaxDS_Even",1992,5
1992-06-30,2689.32113201726,1289.41597261965,568.883371390827,5,48.55186,512.02313,300,791.633024674074,"MaxDS_Even",1992,6
1992-07-31,2381.29352141262,1018.68445481985,455.071520276248,5,100.7154385,1157.4913,300,790.732265985064,"MaxDS_Even",1992,7
1992-08-31,2061.86209938549,803.850524813021,407.188188589554,5,174.327718,1804.984,300,792.288529004487,"MaxDS_Even",1992,8
1992-09-30,1904.62777813167,739.749289057374,419.686538550164,5,195.5119675,2037.5796,401.348458218333,1862.40336302406,"MaxDS_Even",1992,9
1992-10-31,1839.42303033943,686.120209076009,364.419286577625,5,221.80511275,2198.625,1424.72669910853,2780.80103441526,"MaxDS_Even",1992,10
1992-11-30,1716.57707016941,594.56015927465,308.176250259773,5,228.8885911,2329.4326,718.751954313497,1585.64713699547,"MaxDS_Even",1992,11
1992-12-31,2060.59722157508,802.306774367972,465.48281794269,5,225.53507305,2106.1658,4657.67514557838,2321.00285865543,"MaxDS_Even",1992,12
1993-01-31,2891.52151660025,1564.17802601689,567,5,203.321851,1338.1593,4433.23172532778,4598.20185195277,"MaxDS_Even",1993,1
1993-02-28,3718.71292747289,2157.65603527744,567,3,68.5324804,372.79483,2978.85110833186,4465.32688989253,"MaxDS_Even",1993,2
1993-03-31,3632.18271512654,2964,755.999999999999,2,41.501359,238.90146,2774.66455529642,4159.27198671032,"MaxDS_Even",1993,3
1993-04-30,4312.99480300995,3456,900,2,32.6557285,234.08495,2031.41014944816,3043.33405969595,"MaxDS_Even",1993,4
1993-05-31,4552.1,3538,967,2,26.573925,226.93663,2216.47277206744,3324.70915810116,"MaxDS_Even",1993,5
1993-06-30,4347.00091199154,3377.3998775183,889.779082920881,2,25.518693,228.07065,2250.47315404107,3367.34275573567,"MaxDS_Even",1993,6
1993-07-31,3216.35062919337,2725.04183059457,597.421524416749,2,23.1237945,204.0393,5830.08961015409,4590.73226598507,"MaxDS_Even",1993,7
1993-08-31,2533.8560959502,2119.37530358352,476.978598189946,2,19.4752125,255.27136,6158.77349632949,3046.1274585607,"MaxDS_Even",1993,8
1993-09-30,2378.79333030787,1654.66592389889,443.324924251785,2,20.0350485,370.5457,7180,4028.78041617021,"MaxDS_Even",1993,9
1993-10-31,2071.85485043566,1595.93186462755,386.003031980678,2,19.681284,418.50125,300,3191.74903198971,"MaxDS_Even",1993,10
1993-11-30,1948.03419275461,1475.31942647549,334.871904259351,2,21.4131825,252.11069,4242.40859034644,5820.4662339753,"MaxDS_Even",1993,11
1993-12-31,2097.70770726366,1560.5239834855,340.776195278781,2,19.9734675,318.28455,5612.10995619341,4598.607950957,"MaxDS_Even",1993,12
1994-01-31,2421.11893300925,1544.63616680888,314.742069815518,2,156.25114555,1296.5109,3360.82034497055,2178.22726736153,"MaxDS_Even",1994,1
1994-02-28,2657.75249624679,1639.43412938149,348.475059060675,4,215.8639885,1516.9696,2412.57164833268,3615.90769989375,"MaxDS_Even",1994,2
1994-03-31,2818.56808021017,1815.36774760837,370.680075728422,4,127.4136685,605.1325,1208.30460439324,2018.39684522119,"MaxDS_Even",1994,3
1994-04-30,2861.39559502414,1882.61368852841,371.764453494381,5,59.1741691,273.03613,808.671819756759,796.218835523717,"MaxDS_Even",1994,4
1994-05-31,2758.06284385573,1815.89684704094,353.313552831293,5,59.22204055,347.29407,968.731804888405,1637.93357259379,"MaxDS_Even",1994,5
1994-06-30,2458.54227573058,1634.48287024682,363.481138186046,5,54.3542035,713.8951,300,791.633024674073,"MaxDS_Even",1994,6
1994-07-31,1957.06255061662,1344.34037128018,358.468407991379,5,118.8373459,1385.7188,300,790.732265985064,"MaxDS_Even",1994,7
1994-08-31,1513.09076153599,1140.54168133406,354.047646763613,5,177.6918466,1728.1733,300,2332.7924204586,"MaxDS_Even",1994,8
1994-09-30,1364.94617649777,1112.77043689263,370.463129454683,5,166.3896985,1757.8147,415.819709214822,2315.27720152875,"MaxDS_Even",1994,9
1994-10-31,1251.01984557639,1021.41855727591,349.172890179121,5,194.3617645,1827.0664,803.444466305997,2189.2123922293,"MaxDS_Even",1994,10
1994-11-30,1252.44011447331,999.547685066236,329.678259807747,5,223.1622115,2256.4368,1960.03243501788,2213.68156063916,"MaxDS_Even",1994,11
1994-12-31,1358.34096975964,1083.71622431139,521.235241919515,5,233.211568,1773.2421,4907.29471101739,2823.00180423691,"MaxDS_Even",1994,12
1995-01-31,3252.1,2623.12048808694,566.999999999999,5,212.0675605,1640.5428,3047.69583837854,4569.7456095206,"MaxDS_Even",1995,1
1995-02-28,3604.78916473383,2990,567,1,75.2432101,345.94684,2440.1449170253,3657.26760293269,"MaxDS_Even",1995,2
1995-03-31,3418.38,2788,755.999999999999,2,26.35161,233.64597,9027.6,4597.27515376568,"MaxDS_Even",1995,3
1995-04-30,4120.09560896087,3109.46655455477,900.000000000001,1,27.579876,217.07716,5321.50984166367,3958.87369247632,"MaxDS_Even",1995,4
1995-05-31,4552.1,3538,967,1,23.0135325,177.6361,6062.1290284935,4123.912980815,"MaxDS_Even",1995,5
1995-06-30,4500,3538,967,1,16.9026675,169.97089,6673.64378668405,4599.99999999996,"MaxDS_Even",1995,6
1995-07-31,3795.45334248447,2994.80706981642,744.808220703971,1,15.4024755,166.38837,5812.80868499848,3432.01258560628,"MaxDS_Even",1995,7
1995-08-31,3154.68147622778,2409.98669292838,569.855896077672,1,18.414336,189.22754,6079.30290333678,910.584306427184,"MaxDS_Even",1995,8
1995-09-30,3086.03940655827,2045.29473960422,552.602194838716,1,17.39943,247.3018,6515.67502341744,2960.43711619528,"MaxDS_Even",1995,9
1995-10-31,2754.572259843,1885.433851935,438.009266974295,1,16.0833555,279.21378,1267.16930461521,3705.67335155479,"MaxDS_Even",1995,10
1995-11-30,2500,1755.38704518798,333.475222538952,1,16.408026,235.07721,6680,4598.63910644931,"MaxDS_Even",1995,11
1995-12-31,2956.10476007222,1991.00219412336,455.2949241507,1,18.4834995,343.75046,3322.20764219659,4598.607950957,"MaxDS_Even",1995,12
1996-01-31,3607.69668204875,2391.34085077186,567,1,64.9395025,490.63712,2794.35801840342,4189.73887955791,"MaxDS_Even",1996,1
1996-02-29,3272.94281303506,2788,567,2,29.8620945,240.64476,7937.1766142738,4597.15194369147,"MaxDS_Even",1996,2
1996-03-31,3852.60257337542,2995,756,1,32.5688947,222.07343,5397.9162723163,4597.27515376568,"MaxDS_Even",1996,3
1996-04-30,4356.13882755596,3354.10997245341,900,1,26.405397,215.79254,2793.69217463242,4190.53826194862,"MaxDS_Even",1996,4
1996-05-31,4552.1,3538,967,1,24.029001,209.02808,3263.92983380721,4451.99916619965,"MaxDS_Even",1996,5
1996-06-30,4065.82573291856,3314.19897678789,824.755014359976,1,21.5425275,196.10687,1931.31673037352,3764.33788253556,"MaxDS_Even",1996,6
1996-07-31,3136.1456205026,2673.05440335794,530.210430121221,1,19.72527,192.59239,5786.45473020673,4590.73226598506,"MaxDS_Even",1996,7
1996-08-31,2361.90314081924,2065.27809723869,409.430484792139,1,19.112712,247.08089,6141.57230671944,4592.28852900449,"MaxDS_Even",1996,8
1996-09-30,2240.70524233129,1901.17376943443,430.481386014597,1,19.5403245,294.69373,3449.97843328068,4355.99592506237,"MaxDS_Even",1996,9
1996-10-31,2034.72788147418,1719.67202458206,386.578968663451,1,18.043503,248.68657,1917.05296083642,2646.03972544649,"MaxDS_Even",1996,10
1996-11-30,2032.86274040757,1769.32939230287,417.844472239268,1,16.752693,208.40479,4692.25010330505,6545.4487707196,"MaxDS_Even",1996,11
1996-12-31,3261.17970466398,2788,567,1,17.5391535,268.25162,9247.2,4598.607950957,"MaxDS_Even",1996,12
1997-01-31,3427.49970284384,2788,566.999999999999,1,29.4184245,228.80142,9071.6,4598.20185195277,"MaxDS_Even",1997,1
1997-02-28,3956.66484582937,2952,567,1,10.201671,180.99294,7567.75602519226,5682.66292371525,"MaxDS_Even",1997,2
1997-03-31,4145.29280503322,3123,703.710240101666,1,18.72978,170.41391,6957.77003434105,2071.37694161741,"MaxDS_Even",1997,3
1997-04-30,4132.72780096044,3288.89540182839,784.884332729941,1,20.435232,202.69522,2268.06227456795,3707.9641053884,"MaxDS_Even",1997,4
1997-05-31,3891.45403478261,3180.90689067625,807.784142503238,1,24.8417865,270.94843,1927.87884404055,3574.9808943614,"MaxDS_Even",1997,5
1997-06-30,3200,2856.15740965402,586.574081532604,1,30.39213595,281.1172,1759.06534121747,814.427499768357,"MaxDS_Even",1997,6
1997-07-31,2172.77668332934,2134.95045922028,324.962589178988,1,28.277565,215.62799,5258.1831766767,4590.73226598506,"MaxDS_Even",1997,7
1997-08-31,1469.81578847894,1591.7056385525,317.183600782233,1,17.8837575,234.01997,300,4592.28852900449,"MaxDS_Even",1997,8
1997-09-30,1347.71895776448,1576.45301136398,350.582062989273,1,19.86765,257.75647,300,4582.21599413713,"MaxDS_Even",1997,9
1997-10-31,886.026117937885,1491.49938159511,338.717584686418,1,20.3143005,260.66385,300,3609.43114116241,"MaxDS_Even",1997,10
1997-11-30,1097.06964485981,1549.90279088828,293.474396354775,1,18.50337,224.62428,5923.98478320472,5037.91219435047,"MaxDS_Even",1997,11
1997-12-31,1385.54937250757,1599.40305809409,340.244710024828,1,16.6772325,321.10886,2760.85924671834,4139.8968210345,"MaxDS_Even",1997,12
1998-01-31,2898.85180095175,2488.14662559101,567,1,37.11758875,474.95258,3623.78617408783,4598.20185195277,"MaxDS_Even",1998,1
1998-02-28,3252.1,2788,566.999999999999,1,41.82695155,248.7871,9104.1,4597.05022739481,"MaxDS_Even",1998,2
1998-03-31,3565.60767249934,2817,756.000000000001,1,50.9421835,228.15672,9027.6,4077.81964471395,"MaxDS_Even",1998,3
1998-04-30,4382.03467241447,3299.2098058199,900,1,24.116205,183.16756,5050.23945592879,2902.77321161967,"MaxDS_Even",1998,4
1998-05-31,4552.1,3538,967,1,17.824878,178.00412,6030.53207519325,2655.3889812681,"MaxDS_Even",1998,5
1998-06-30,4500,3538,967,1,17.164773,164.97342,6680,4600,"MaxDS_Even",1998,6
1998-07-31,4115.74866997689,3009.54923741942,929.381088938855,1,14.8081575,163.93504,7180,4590.73226598506,"MaxDS_Even",1998,7
1998-08-31,3554.52713322407,2429.64530094097,733.810853289626,1,15.8098785,173.30348,7180,4592.28852900449,"MaxDS_Even",1998,8
1998-09-30,3400,2469.92103609492,752,1,17.5809075,254.45901,5786.62908113763,4596.97579210957,"MaxDS_Even",1998,9
1998-10-31,3250,2350.87448705912,712,1,17.05245,260.52966,3169.37585843982,4598.14645322844,"MaxDS_Even",1998,10
1998-11-30,3252.1,2591.3914562862,567,1,18.258174,243.64531,6680,4598.6391064493,"MaxDS_Even",1998,11
1998-12-31,3330.26183090934,2900.61497262964,567,1,19.8741525,206.32562,2786.50380666108,4178.36366094862,"MaxDS_Even",1998,12
1999-01-31,3658.33665692253,2944,567,1,24.125034,212.21155,3788.77672979268,4053.41829172104,"MaxDS_Even",1999,1
1999-02-28,3501.58977659442,2788,567,2,26.0502075,217.02567,8991.66810530099,3197.14865594227,"MaxDS_Even",1999,2
1999-03-31,3864.6807751291,3007,755.999999999999,1,27.406425,215.2759,5534.95351814726,2957.29599404124,"MaxDS_Even",1999,3
1999-04-30,4496.08781681649,3416.48044553943,900,1,25.2960315,212.15053,2771.67857343955,4157.51786015932,"MaxDS_Even",1999,4
1999-05-31,4552.1,3531.64702515119,967,1,24.606333,216.10944,2295.95160915815,3869.47478564818,"MaxDS_Even",1999,5
1999-06-30,3902.56529139731,3260.82041552512,774.458646750423,1,23.983266,240.32999,1988.60277823963,3684.75246997625,"MaxDS_Even",1999,6
1999-07-31,2943.79967552386,2587.33741590718,495.299641107581,1,23.338236,230.75777,6094.83922819125,4590.73226598506,"MaxDS_Even",1999,7
1999-08-31,2312.33411336662,2004.66565393013,373.495452579867,1,20.4319905,249.2393,5930.05105976163,2948.00405246467,"MaxDS_Even",1999,8
1999-09-30,2238.61585562584,1846.14856969726,360.097809245614,1,20.9148465,269.293,2752.26219033646,4596.97579210957,"MaxDS_Even",1999,9
1999-10-31,1825.70632041874,1645.56059016715,335.089030772768,1,17.752974,243.3806,1594.50750440026,3885.89357421132,"MaxDS_Even",1999,10
1999-11-30,1757.03111725942,1598.473240265,313.531566454026,1,15.9010365,212.99457,5504.25584193372,4331.70733047328,"MaxDS_Even",1999,11
1999-12-31,1887.09890027128,1598.84025931141,298.48089372016,1,17.657343,349.2296,3514.98970454768,3127.27084899423,"MaxDS_Even",1999,12
2000-01-31,2534.51092666994,1816.10148956281,527.634103206487,1,135.8365585,1280.3969,2595.96591255141,3892.15072077989,"MaxDS_Even",2000,1
2000-02-29,3322.43423481671,2788,567,3,139.9484986,987.4313,9104.1,4597.15194369147,"MaxDS_Even",2000,2
2000-03-31,3861.49413656362,2937,756.000000000001,2,46.77686005,250.1277,4965.71312571419,4597.27515376568,"MaxDS_Even",2000,3
2000-04-30,4353.54392724003,3191.43166293148,818.804937198617,2,25.5126795,216.296,3309.26521882731,3542.21711203117,"MaxDS_Even",2000,4
2000-05-31,4385.19945232444,3249.8226396947,967,2,23.2787355,207.55875,3235.82792367317,3041.09510812847,"MaxDS_Even",2000,5
2000-06-30,3752.34780492806,2946.55213670858,775.837983329804,2,24.5558205,245.28397,1892.82823377846,1060.47309997502,"MaxDS_Even",2000,6
2000-07-31,2771.03156662265,2271.57403511801,496.839640301602,2,25.8185745,220.71297,5896.59419156189,4590.73226598506,"MaxDS_Even",2000,7
2000-08-31,2233.36561218888,1648.66034915976,370.977456613923,2,17.415924,248.76279,300,4592.28852900449,"MaxDS_Even",2000,8
2000-09-30,2220.99096072486,1594.55719084119,350.998205369303,2,20.4437445,311.0029,1795.64141061288,3336.15502200188,"MaxDS_Even",2000,9
2000-10-31,2068.40661550596,1550.48851932201,311.973516135385,2,22.0839615,293.15695,300,2115.03683372354,"MaxDS_Even",2000,10
2000-11-30,1955.19718061451,1431.84760859621,263.241863330401,2,22.2177525,234.84818,3445.24430236275,4554.76304221716,"MaxDS_Even",2000,11
2000-12-31,2072.43218185062,1375.67350045218,261.546207879867,2,17.223363,368.15073,3482.65513944042,1337.70315495443,"MaxDS_Even",2000,12
2001-01-31,2214.65942504332,1317.54842441756,252.611975441469,2,76.5203065,1182.8567,3722.47207732692,2927.82279207317,"MaxDS_Even",2001,1
2001-02-28,2648.58275367697,1421.42125909601,299.130207986351,4,141.935929,1251.7981,2285.32182253783,3425.03296120147,"MaxDS_Even",2001,2
2001-03-31,3104.32333538559,1597.3575955166,378.172132130287,4,69.2491471,362.00058,2264.14397492184,3393.49111614844,"MaxDS_Even",2001,3
2001-04-30,3310.53616082056,1727.92863956137,448.537651685161,4,30.6255025,240.18117,1105.92666256004,1852.29466155803,"MaxDS_Even",2001,4
2001-05-31,3071.58959788537,1592.92122844908,412.945142339007,4,34.342216,253.26051,300,794.634469714657,"MaxDS_Even",2001,5
2001-06-30,2730.97873799542,1402.82707143926,400.989134338207,4,47.54932975,308.56015,300,791.633024674074,"MaxDS_Even",2001,6
2001-07-31,2373.58328182199,1092.82906141528,377.12065707485,4,47.368996,374.95602,1048.81748098263,1821.32665241325,"MaxDS_Even",2001,7
2001-08-31,2111.1274793614,929.927456958267,370.774530421598,4,46.0828081,725.0162,300,1897.17610170985,"MaxDS_Even",2001,8
2001-09-30,2034.67138962073,917.730742735506,360.427137793244,4,79.3333363,1072.5817,1560.03578136149,3141.97764972955,"MaxDS_Even",2001,9
2001-10-31,1941.90429194848,859.283189786289,338.853525868118,4,133.559779,1868.7029,698.956285557859,1657.98280230423,"MaxDS_Even",2001,10
2001-11-30,2154.64843494768,898.919709107585,361.866215135259,4,202.3272295,2025.3424,4138.73347561338,1906.36455148825,"MaxDS_Even",2001,11
2001-12-31,3093.9506012663,1255.43844271781,567,4,192.88300495,1784.6467,2967.54564173207,4449.92641355511,"MaxDS_Even",2001,12
2002-01-31,3548.19352714546,1604.07711839303,567,4,117.94926025,638.8523,2195.5791450106,3291.57056946867,"MaxDS_Even",2002,1
2002-02-28,3890.31854883043,1795.15269961946,567,3,28.808595,228.30626,2946.26862139269,1645.59845470209,"MaxDS_Even",2002,2
2002-03-31,4250.85445657093,2082.86863693154,756,3,30.61268605,230.60532,2014.94957040982,3019.69950938041,"MaxDS_Even",2002,3
2002-04-30,4280.88174766755,2229.85022683789,831.309267441725,3,27.218949,245.57211,1001.18780482503,2083.19690571021,"MaxDS_Even",2002,4
2002-05-31,4111.18214735547,2163.84460204646,850.311919284365,4,28.566015,257.98093,1189.04578306694,2202.86235255327,"MaxDS_Even",2002,5
2002-06-30,3676.52785630624,1905.67698524901,715.713962694888,4,29.5190055,316.22598,1107.19793531875,3317.80361220894,"MaxDS_Even",2002,6
2002-07-31,3130.48875031344,1596.26437357677,520.468625794429,4,29.88453,431.0269,1085.37815815927,5486.8783749994,"MaxDS_Even",2002,7
2002-08-31,2798.78396891237,1463.28472365531,455.823124823567,4,53.993422,955.09705,1124.377605489,3657.04350335069,"MaxDS_Even",2002,8
2002-09-30,2642.96999306822,1444.44879117737,413.116933852534,4,104.42985205,1488.644,604.079809505688,4025.71635601398,"MaxDS_Even",2002,9
2002-10-31,2556.21225016178,1359.64626470667,372.017527256587,4,153.4287706,1821.596,1305.34042129338,2810.34185225614,"MaxDS_Even",2002,10
2002-11-30,2493.61771985209,1344.31254949232,378.28865927129,4,166.3068775,1599.3806,2162.13661576541,3790.15477608459,"MaxDS_Even",2002,11
2002-12-31,3299.04793896989,1944.42990815077,553.066048448607,4,154.91447845,1736.6659,3459.41557711178,4598.607950957,"MaxDS_Even",2002,12
2003-01-31,3492.10932323475,2468.61504614851,567,4,105.3273085,665.83453,1972.10400521968,2956.3578597823,"MaxDS_Even",2003,1
2003-02-28,3811.58526003894,2694.28063865734,567,2,28.254693,214.96945,2095.55245284038,3140.37890665531,"MaxDS_Even",2003,2
2003-03-31,4288.55522722429,3031.0191596118,662.334884878795,3,26.076501,230.57066,1961.24534630239,2939.14317321929,"MaxDS_Even",2003,3
2003-04-30,4552.1,3210,900,3,26.2860885,245.49217,1546.93805041189,2316.62591114155,"MaxDS_Even",2003,4
2003-05-31,4552.1,3538,967,2,28.052793,235.55269,1668.37695239183,2502.56542858774,"MaxDS_Even",2003,5
