Date,WY_type_SAC,RockSlough_chloride,JerseyPoint_EC,scenario,year,month
11/30/2019,1,43.4866006,828.55286,Summer_Even,2019,11
12/31/2019,1,120.3100435,1770.2552,Summer_Even,2019,12
1/31/2020,1,159.2115859,985.9083,Summer_Even,2020,1
2/29/2020,3,45.1492963,502.02103,Summer_Even,2020,2
3/31/2020,4,50.15412145,527.57654,Summer_Even,2020,3
4/30/2020,4,45.7008397,401.8399,Summer_Even,2020,4
5/31/2020,4,48.4434745,321.3322,Summer_Even,2020,5
6/30/2020,4,40.804591,319.7996,Summer_Even,2020,6
7/31/2020,4,32.23408525,399.87692,Summer_Even,2020,7
8/31/2020,4,58.9313776,1144.0043,Summer_Even,2020,8
9/30/2020,4,122.8436935,1495.3035,Summer_Even,2020,9
10/31/2020,4,149.0653864,1788.9158,Summer_Even,2020,10
11/30/2020,4,170.3896735,1758.5603,Summer_Even,2020,11
12/31/2020,4,176.216698,1806.8354,Summer_Even,2020,12
1/31/2021,4,193.6959618,1656.237,Summer_Even,2021,1
2/28/2021,5,184.524277,1105.2983,Summer_Even,2021,2
3/31/2021,5,98.729644,680.4025,Summer_Even,2021,3
4/30/2021,5,79.3464007,613.8316,Summer_Even,2021,4
5/31/2021,5,76.6034752,721.41534,Summer_Even,2021,5
6/30/2021,5,104.6883243,1127.7976,Summer_Even,2021,6
7/31/2021,5,155.378866,1450.6786,Summer_Even,2021,7
8/31/2021,5,137.562738,1384.8829,Summer_Even,2021,8
9/30/2021,5,157.4330149,1513.4519,Summer_Even,2021,9
11/30/1920,NA,NA,NA,Summer_Even_AltSMSCG,1920,11
12/31/1920,NA,NA,NA,Summer_Even_AltSMSCG,1920,12
1/31/1921,NA,NA,NA,Summer_Even_AltSMSCG,1921,1
2/28/1921,NA,NA,NA,Summer_Even_AltSMSCG,1921,2
3/31/1921,5,NA,NA,Summer_Even_AltSMSCG,1921,3
4/30/1921,5,NA,NA,Summer_Even_AltSMSCG,1921,4
5/31/1921,2,NA,NA,Summer_Even_AltSMSCG,1921,5
6/30/1921,2,NA,NA,Summer_Even_AltSMSCG,1921,6
7/31/1921,2,NA,NA,Summer_Even_AltSMSCG,1921,7
8/31/1921,2,NA,NA,Summer_Even_AltSMSCG,1921,8
9/30/1921,2,NA,NA,Summer_Even_AltSMSCG,1921,9
10/31/1921,2,NA,NA,Summer_Even_AltSMSCG,1921,10
11/30/1921,2,27.017595,483.0651,Summer_Even_AltSMSCG,1921,11
12/31/1921,2,147.7265305,1590.4188,Summer_Even_AltSMSCG,1921,12
1/31/1922,2,221.256579,1225.3677,Summer_Even_AltSMSCG,1922,1
2/28/1922,3,52.5710725,401.629,Summer_Even_AltSMSCG,1922,2
3/31/1922,3,57.5722696,296.2891,Summer_Even_AltSMSCG,1922,3
4/30/1922,2,40.2355771,239.23332,Summer_Even_AltSMSCG,1922,4
5/31/1922,2,29.2454175,230.55525,Summer_Even_AltSMSCG,1922,5
6/30/1922,2,21.759585,213.97179,Summer_Even_AltSMSCG,1922,6
7/31/1922,2,18.735324,201.58917,Summer_Even_AltSMSCG,1922,7
8/31/1922,2,19.2809445,249.51082,Summer_Even_AltSMSCG,1922,8
9/30/1922,2,21.2558595,476.2843,Summer_Even_AltSMSCG,1922,9
10/31/1922,2,37.49158,838.41974,Summer_Even_AltSMSCG,1922,10
11/30/1922,2,124.248886,1508.7373,Summer_Even_AltSMSCG,1922,11
12/31/1922,2,139.1565805,1757.4977,Summer_Even_AltSMSCG,1922,12
1/31/1923,2,100.0830121,702.0519,Summer_Even_AltSMSCG,1923,1
2/28/1923,2,31.7524495,235.15689,Summer_Even_AltSMSCG,1923,2
3/31/1923,3,32.3863351,234.43884,Summer_Even_AltSMSCG,1923,3
4/30/1923,4,31.4074285,245.46518,Summer_Even_AltSMSCG,1923,4
5/31/1923,3,32.72557345,242.8513,Summer_Even_AltSMSCG,1923,5
6/30/1923,3,28.1365545,222.14587,Summer_Even_AltSMSCG,1923,6
7/31/1923,3,27.27726,262.02164,Summer_Even_AltSMSCG,1923,7
8/31/1923,3,28.950123,701.4675,Summer_Even_AltSMSCG,1923,8
9/30/1923,3,77.5387255,1229.047,Summer_Even_AltSMSCG,1923,9
10/31/1923,3,139.954609,1676.4933,Summer_Even_AltSMSCG,1923,10
11/30/1923,3,140.374585,1746.3156,Summer_Even_AltSMSCG,1923,11
12/31/1923,3,158.7181426,1756.2943,Summer_Even_AltSMSCG,1923,12
1/31/1924,3,205.331728,1714.9064,Summer_Even_AltSMSCG,1924,1
2/29/1924,5,174.786112,1316.6969,Summer_Even_AltSMSCG,1924,2
3/31/1924,5,91.7017264,676.58075,Summer_Even_AltSMSCG,1924,3
4/30/1924,5,76.28012845,407.6475,Summer_Even_AltSMSCG,1924,4
5/31/1924,5,68.5645144,586.5993,Summer_Even_AltSMSCG,1924,5
6/30/1924,5,86.9093716,1057.3093,Summer_Even_AltSMSCG,1924,6
7/31/1924,5,158.0025304,1434.7458,Summer_Even_AltSMSCG,1924,7
8/31/1924,5,158.9760505,1464.4662,Summer_Even_AltSMSCG,1924,8
9/30/1924,5,165.135841,1460.851,Summer_Even_AltSMSCG,1924,9
10/31/1924,5,187.1590878,1508.1328,Summer_Even_AltSMSCG,1924,10
11/30/1924,5,203.0045035,2187.1846,Summer_Even_AltSMSCG,1924,11
12/31/1924,5,222.3473395,2322.8633,Summer_Even_AltSMSCG,1924,12
1/31/1925,5,206.6035519,1575.8909,Summer_Even_AltSMSCG,1925,1
2/28/1925,5,122.5012945,1009.7074,Summer_Even_AltSMSCG,1925,2
3/31/1925,4,66.32473075,438.8748,Summer_Even_AltSMSCG,1925,3
4/30/1925,4,28.00341,245.7998,Summer_Even_AltSMSCG,1925,4
5/31/1925,4,29.218968,245.97401,Summer_Even_AltSMSCG,1925,5
6/30/1925,4,29.202717,235.55638,Summer_Even_AltSMSCG,1925,6
7/31/1925,4,26.256093,258.74677,Summer_Even_AltSMSCG,1925,7
8/31/1925,4,29.9622,623.0746,Summer_Even_AltSMSCG,1925,8
9/30/1925,4,75.97545205,1085.6411,Summer_Even_AltSMSCG,1925,9
10/31/1925,4,139.263769,1761.9027,Summer_Even_AltSMSCG,1925,10
11/30/1925,4,173.4291814,1666.8445,Summer_Even_AltSMSCG,1925,11
12/31/1925,4,166.8238561,1749.5541,Summer_Even_AltSMSCG,1925,12
1/31/1926,4,201.339904,1596.6614,Summer_Even_AltSMSCG,1926,1
2/28/1926,5,141.272563,1017.55554,Summer_Even_AltSMSCG,1926,2
3/31/1926,4,61.6029676,325.88205,Summer_Even_AltSMSCG,1926,3
4/30/1926,5,51.61234675,244.30672,Summer_Even_AltSMSCG,1926,4
5/31/1926,4,40.5140905,246.25912,Summer_Even_AltSMSCG,1926,5
6/30/1926,4,27.667335,254.74918,Summer_Even_AltSMSCG,1926,6
7/31/1926,4,26.89275,375.67694,Summer_Even_AltSMSCG,1926,7
8/31/1926,4,45.8315293,907.48566,Summer_Even_AltSMSCG,1926,8
9/30/1926,4,96.63609955,1237.4935,Summer_Even_AltSMSCG,1926,9
10/31/1926,4,137.021979,1762.8723,Summer_Even_AltSMSCG,1926,10
11/30/1926,4,178.5943533,1766.1562,Summer_Even_AltSMSCG,1926,11
12/31/1926,4,139.8036844,1265.5117,Summer_Even_AltSMSCG,1926,12
1/31/1927,4,113.2659123,884.8577,Summer_Even_AltSMSCG,1927,1
2/28/1927,3,77.8154719,607.89276,Summer_Even_AltSMSCG,1927,2
3/31/1927,1,26.709462,240.8607,Summer_Even_AltSMSCG,1927,3
4/30/1927,1,24.2867685,233.68016,Summer_Even_AltSMSCG,1927,4
5/31/1927,1,29.55747,221.9485,Summer_Even_AltSMSCG,1927,5
6/30/1927,1,24.9904245,214.1935,Summer_Even_AltSMSCG,1927,6
7/31/1927,1,21.7986,208.35298,Summer_Even_AltSMSCG,1927,7
8/31/1927,1,20.884767,312.35098,Summer_Even_AltSMSCG,1927,8
9/30/1927,1,25.456329,407.22052,Summer_Even_AltSMSCG,1927,9
10/31/1927,1,46.481734,863.6741,Summer_Even_AltSMSCG,1927,10
11/30/1927,1,132.2557045,1557.1847,Summer_Even_AltSMSCG,1927,11
12/31/1927,1,158.0321704,1848.0297,Summer_Even_AltSMSCG,1927,12
1/31/1928,1,228.4348426,1609.3867,Summer_Even_AltSMSCG,1928,1
2/29/1928,3,127.2020389,667.74005,Summer_Even_AltSMSCG,1928,2
3/31/1928,3,35.92395175,260.80798,Summer_Even_AltSMSCG,1928,3
4/30/1928,2,25.0346055,233.78499,Summer_Even_AltSMSCG,1928,4
5/31/1928,2,26.9712345,224.50961,Summer_Even_AltSMSCG,1928,5
6/30/1928,2,27.5384445,238.8731,Summer_Even_AltSMSCG,1928,6
7/31/1928,2,24.583296,282.22592,Summer_Even_AltSMSCG,1928,7
8/31/1928,2,24.58623,444.2875,Summer_Even_AltSMSCG,1928,8
9/30/1928,2,28.8604755,540.04517,Summer_Even_AltSMSCG,1928,9
10/31/1928,2,50.7363052,817.9627,Summer_Even_AltSMSCG,1928,10
11/30/1928,2,119.1777385,1508.132,Summer_Even_AltSMSCG,1928,11
12/31/1928,2,155.980501,1736.1852,Summer_Even_AltSMSCG,1928,12
1/31/1929,2,204.5240095,1417.3435,Summer_Even_AltSMSCG,1929,1
2/28/1929,4,151.0492315,1221.2295,Summer_Even_AltSMSCG,1929,2
3/31/1929,5,106.3080505,593.72406,Summer_Even_AltSMSCG,1929,3
4/30/1929,5,48.8134957,340.0018,Summer_Even_AltSMSCG,1929,4
5/31/1929,5,58.9595926,358.7411,Summer_Even_AltSMSCG,1929,5
6/30/1929,5,59.8649521,588.6613,Summer_Even_AltSMSCG,1929,6
7/31/1929,5,107.208337,1155.2938,Summer_Even_AltSMSCG,1929,7
8/31/1929,5,138.757837,1482.6976,Summer_Even_AltSMSCG,1929,8
9/30/1929,5,130.854445,1448.3978,Summer_Even_AltSMSCG,1929,9
10/31/1929,5,169.560865,1817.7406,Summer_Even_AltSMSCG,1929,10
11/30/1929,5,203.1022585,2051.7178,Summer_Even_AltSMSCG,1929,11
12/31/1929,5,219.3292266,2114.2046,Summer_Even_AltSMSCG,1929,12
1/31/1930,5,186.6820804,1351.4099,Summer_Even_AltSMSCG,1930,1
2/28/1930,4,81.87570445,497.74023,Summer_Even_AltSMSCG,1930,2
3/31/1930,4,37.55549125,268.32016,Summer_Even_AltSMSCG,1930,3
4/30/1930,4,27.558714,242.04752,Summer_Even_AltSMSCG,1930,4
5/31/1930,4,30.043245,243.25381,Summer_Even_AltSMSCG,1930,5
6/30/1930,4,30.084615,288.2414,Summer_Even_AltSMSCG,1930,6
7/31/1930,4,28.817226,427.23193,Summer_Even_AltSMSCG,1930,7
8/31/1930,4,37.436518,611.336,Summer_Even_AltSMSCG,1930,8
9/30/1930,4,62.72044975,883.45966,Summer_Even_AltSMSCG,1930,9
10/31/1930,4,110.5761906,1473.7751,Summer_Even_AltSMSCG,1930,10
11/30/1930,4,174.237601,1843.7341,Summer_Even_AltSMSCG,1930,11
12/31/1930,4,212.278033,1954.1063,Summer_Even_AltSMSCG,1930,12
1/31/1931,4,204.8153365,1689.1409,Summer_Even_AltSMSCG,1931,1
2/28/1931,5,183.0698479,932.966,Summer_Even_AltSMSCG,1931,2
3/31/1931,5,74.90054605,527.05646,Summer_Even_AltSMSCG,1931,3
4/30/1931,5,69.7737979,565.7214,Summer_Even_AltSMSCG,1931,4
5/31/1931,5,77.9171485,843.6573,Summer_Even_AltSMSCG,1931,5
6/30/1931,5,105.957757,1264.3901,Summer_Even_AltSMSCG,1931,6
7/31/1931,5,154.6764265,1533.9572,Summer_Even_AltSMSCG,1931,7
8/31/1931,5,161.2852345,1684.0273,Summer_Even_AltSMSCG,1931,8
9/30/1931,5,178.2823894,1787.0798,Summer_Even_AltSMSCG,1931,9
10/31/1931,5,205.3946161,1567.619,Summer_Even_AltSMSCG,1931,10
11/30/1931,5,209.5577479,1858.8922,Summer_Even_AltSMSCG,1931,11
12/31/1931,5,226.5030385,1990.8296,Summer_Even_AltSMSCG,1931,12
1/31/1932,5,179.428192,1054.9313,Summer_Even_AltSMSCG,1932,1
2/29/1932,4,55.7417146,386.49524,Summer_Even_AltSMSCG,1932,2
3/31/1932,5,41.1703942,277.40988,Summer_Even_AltSMSCG,1932,3
4/30/1932,5,32.59785925,249.76653,Summer_Even_AltSMSCG,1932,4
5/31/1932,5,61.8282715,287.28433,Summer_Even_AltSMSCG,1932,5
6/30/1932,5,38.4335734,265.67044,Summer_Even_AltSMSCG,1932,6
7/31/1932,5,31.1118835,313.76132,Summer_Even_AltSMSCG,1932,7
8/31/1932,5,41.6487211,719.3634,Summer_Even_AltSMSCG,1932,8
9/30/1932,5,98.0303965,1180.4336,Summer_Even_AltSMSCG,1932,9
10/31/1932,5,155.3867605,1581.146,Summer_Even_AltSMSCG,1932,10
11/30/1932,5,193.7716806,2058.3374,Summer_Even_AltSMSCG,1932,11
12/31/1932,5,212.148871,2279.6672,Summer_Even_AltSMSCG,1932,12
1/31/1933,5,221.8558855,1633.4281,Summer_Even_AltSMSCG,1933,1
2/28/1933,5,154.7652981,1108.4666,Summer_Even_AltSMSCG,1933,2
3/31/1933,5,122.8881421,799.7588,Summer_Even_AltSMSCG,1933,3
4/30/1933,5,94.904944,553.16156,Summer_Even_AltSMSCG,1933,4
5/31/1933,5,82.03743625,585.8836,Summer_Even_AltSMSCG,1933,5
6/30/1933,5,85.773202,797.4544,Summer_Even_AltSMSCG,1933,6
7/31/1933,5,123.5416585,1336.4015,Summer_Even_AltSMSCG,1933,7
8/31/1933,5,177.2720359,1699.0878,Summer_Even_AltSMSCG,1933,8
9/30/1933,5,172.294813,1670.5845,Summer_Even_AltSMSCG,1933,9
10/31/1933,5,190.6382965,1575.2612,Summer_Even_AltSMSCG,1933,10
11/30/1933,5,194.2289431,1954.017,Summer_Even_AltSMSCG,1933,11
12/31/1933,5,225.2048065,2155.716,Summer_Even_AltSMSCG,1933,12
1/31/1934,5,227.0727934,1655.1836,Summer_Even_AltSMSCG,1934,1
2/28/1934,5,126.0060079,769.0161,Summer_Even_AltSMSCG,1934,2
3/31/1934,5,55.961632,357.95486,Summer_Even_AltSMSCG,1934,3
4/30/1934,5,31.43835955,306.08835,Summer_Even_AltSMSCG,1934,4
5/31/1934,5,49.81404805,434.73944,Summer_Even_AltSMSCG,1934,5
6/30/1934,5,66.78409945,924.93024,Summer_Even_AltSMSCG,1934,6
7/31/1934,5,150.5532175,1781.6584,Summer_Even_AltSMSCG,1934,7
8/31/1934,5,200.858901,1950.7389,Summer_Even_AltSMSCG,1934,8
9/30/1934,5,179.630428,1696.3821,Summer_Even_AltSMSCG,1934,9
10/31/1934,5,200.106994,1724.1152,Summer_Even_AltSMSCG,1934,10
11/30/1934,5,220.58128,2087.0754,Summer_Even_AltSMSCG,1934,11
12/31/1934,5,229.4816875,1863.5541,Summer_Even_AltSMSCG,1934,12
1/31/1935,5,193.1359966,1709.6537,Summer_Even_AltSMSCG,1935,1
2/28/1935,4,134.212942,666.35815,Summer_Even_AltSMSCG,1935,2
3/31/1935,4,40.36579645,252.37105,Summer_Even_AltSMSCG,1935,3
4/30/1935,4,29.03022,256.58524,Summer_Even_AltSMSCG,1935,4
5/31/1935,3,28.2088995,238.40431,Summer_Even_AltSMSCG,1935,5
6/30/1935,3,28.1825775,226.68895,Summer_Even_AltSMSCG,1935,6
7/31/1935,3,23.9717925,258.24423,Summer_Even_AltSMSCG,1935,7
8/31/1935,3,23.0809365,500.85,Summer_Even_AltSMSCG,1935,8
9/30/1935,3,63.1708153,1021.5493,Summer_Even_AltSMSCG,1935,9
10/31/1935,3,140.8831105,1740.7135,Summer_Even_AltSMSCG,1935,10
11/30/1935,3,177.8534245,1427.1206,Summer_Even_AltSMSCG,1935,11
12/31/1935,3,143.169657,1768.4724,Summer_Even_AltSMSCG,1935,12
1/31/1936,3,194.3661535,1594.8859,Summer_Even_AltSMSCG,1936,1
2/29/1936,3,90.9488419,479.20425,Summer_Even_AltSMSCG,1936,2
3/31/1936,2,44.8593544,235.51923,Summer_Even_AltSMSCG,1936,3
4/30/1936,3,35.4726628,233.69989,Summer_Even_AltSMSCG,1936,4
5/31/1936,3,31.8299695,219.90935,Summer_Even_AltSMSCG,1936,5
6/30/1936,3,25.0613505,233.83232,Summer_Even_AltSMSCG,1936,6
7/31/1936,3,25.8287205,275.62173,Summer_Even_AltSMSCG,1936,7
8/31/1936,3,31.3515058,754.58636,Summer_Even_AltSMSCG,1936,8
9/30/1936,3,90.2615929,1307.756,Summer_Even_AltSMSCG,1936,9
10/31/1936,3,128.4327516,1754.1168,Summer_Even_AltSMSCG,1936,10
11/30/1936,3,125.646982,1282.846,Summer_Even_AltSMSCG,1936,11
12/31/1936,3,115.5093325,1485.9792,Summer_Even_AltSMSCG,1936,12
1/31/1937,3,202.313692,1733.6921,Summer_Even_AltSMSCG,1937,1
2/28/1937,4,163.3057306,1189.2096,Summer_Even_AltSMSCG,1937,2
3/31/1937,4,100.675168,420.38232,Summer_Even_AltSMSCG,1937,3
4/30/1937,3,58.07059495,243.06302,Summer_Even_AltSMSCG,1937,4
5/31/1937,3,30.9030697,227.04639,Summer_Even_AltSMSCG,1937,5
6/30/1937,3,25.240128,230.63837,Summer_Even_AltSMSCG,1937,6
7/31/1937,3,24.99954,275.58722,Summer_Even_AltSMSCG,1937,7
8/31/1937,3,27.00732,594.073,Summer_Even_AltSMSCG,1937,8
9/30/1937,3,80.8915738,1221.2316,Summer_Even_AltSMSCG,1937,9
10/31/1937,3,146.1339591,1714.6046,Summer_Even_AltSMSCG,1937,10
11/30/1937,3,150.5610949,1686.3271,Summer_Even_AltSMSCG,1937,11
12/31/1937,3,162.2859664,1537.2716,Summer_Even_AltSMSCG,1937,12
1/31/1938,3,71.1292978,459.72827,Summer_Even_AltSMSCG,1938,1
2/28/1938,2,27.121902,224.10237,Summer_Even_AltSMSCG,1938,2
3/31/1938,1,26.221656,211.8341,Summer_Even_AltSMSCG,1938,3
4/30/1938,1,16.376193,195.28436,Summer_Even_AltSMSCG,1938,4
5/31/1938,1,15.434853,172.37573,Summer_Even_AltSMSCG,1938,5
6/30/1938,1,13.2219,168.64769,Summer_Even_AltSMSCG,1938,6
7/31/1938,1,13.331721,169.74458,Summer_Even_AltSMSCG,1938,7
8/31/1938,1,16.767549,192.75235,Summer_Even_AltSMSCG,1938,8
9/30/1938,1,20.192217,306.83475,Summer_Even_AltSMSCG,1938,9
10/31/1938,1,21.1139055,428.5429,Summer_Even_AltSMSCG,1938,10
11/30/1938,1,51.6014398,897.8108,Summer_Even_AltSMSCG,1938,11
12/31/1938,1,139.3250725,1775.242,Summer_Even_AltSMSCG,1938,12
1/31/1939,1,192.4394965,1530.4957,Summer_Even_AltSMSCG,1939,1
2/28/1939,4,147.082801,1435.7068,Summer_Even_AltSMSCG,1939,2
3/31/1939,4,170.3367775,1127.3182,Summer_Even_AltSMSCG,1939,3
4/30/1939,4,104.578642,522.74347,Summer_Even_AltSMSCG,1939,4
5/31/1939,4,63.1924183,391.70505,Summer_Even_AltSMSCG,1939,5
6/30/1939,4,40.18715845,321.83853,Summer_Even_AltSMSCG,1939,6
7/31/1939,4,36.10065745,577.31665,Summer_Even_AltSMSCG,1939,7
8/31/1939,4,76.67028775,1241.023,Summer_Even_AltSMSCG,1939,8
9/30/1939,4,116.1428875,1512.6143,Summer_Even_AltSMSCG,1939,9
10/31/1939,4,166.947472,1882.7844,Summer_Even_AltSMSCG,1939,10
11/30/1939,4,185.8487005,1791.1067,Summer_Even_AltSMSCG,1939,11
12/31/1939,4,180.54904,1692.1967,Summer_Even_AltSMSCG,1939,12
1/31/1940,4,205.741843,1929.9417,Summer_Even_AltSMSCG,1940,1
2/29/1940,3,134.455078,602.8009,Summer_Even_AltSMSCG,1940,2
3/31/1940,2,52.87526725,241.55652,Summer_Even_AltSMSCG,1940,3
4/30/1940,1,33.531961,231.85791,Summer_Even_AltSMSCG,1940,4
5/31/1940,1,32.2640929,220.87871,Summer_Even_AltSMSCG,1940,5
6/30/1940,1,26.577576,222.80606,Summer_Even_AltSMSCG,1940,6
7/31/1940,1,23.3191935,239.45665,Summer_Even_AltSMSCG,1940,7
8/31/1940,1,23.6841195,418.8448,Summer_Even_AltSMSCG,1940,8
9/30/1940,1,26.72118,435.21426,Summer_Even_AltSMSCG,1940,9
10/31/1940,1,45.2361985,808.1209,Summer_Even_AltSMSCG,1940,10
11/30/1940,1,113.7670278,1264.061,Summer_Even_AltSMSCG,1940,11
12/31/1940,1,144.8012905,1760.7853,Summer_Even_AltSMSCG,1940,12
1/31/1941,1,129.2216515,679.1349,Summer_Even_AltSMSCG,1941,1
2/28/1941,1,43.97761,219.49953,Summer_Even_AltSMSCG,1941,2
3/31/1941,1,28.2788355,203.18198,Summer_Even_AltSMSCG,1941,3
4/30/1941,1,25.860372,211.36153,Summer_Even_AltSMSCG,1941,4
5/31/1941,1,24.877125,183.41098,Summer_Even_AltSMSCG,1941,5
6/30/1941,1,18.982545,183.42238,Summer_Even_AltSMSCG,1941,6
7/31/1941,1,18.597066,179.88051,Summer_Even_AltSMSCG,1941,7
8/31/1941,1,18.5449725,227.10753,Summer_Even_AltSMSCG,1941,8
9/30/1941,1,19.8701505,314.39142,Summer_Even_AltSMSCG,1941,9
10/31/1941,1,23.742744,494.60944,Summer_Even_AltSMSCG,1941,10
11/30/1941,1,65.2217836,951.80896,Summer_Even_AltSMSCG,1941,11
12/31/1941,1,127.6861,1482.5701,Summer_Even_AltSMSCG,1941,12
1/31/1942,1,90.2518915,523.65717,Summer_Even_AltSMSCG,1942,1
2/28/1942,1,27.301125,211.75104,Summer_Even_AltSMSCG,1942,2
3/31/1942,1,25.846476,214.39624,Summer_Even_AltSMSCG,1942,3
4/30/1942,1,29.216094,214.59953,Summer_Even_AltSMSCG,1942,4
5/31/1942,1,28.9060725,210.49553,Summer_Even_AltSMSCG,1942,5
6/30/1942,1,22.6065585,189.30365,Summer_Even_AltSMSCG,1942,6
7/31/1942,1,18.912144,174.80399,Summer_Even_AltSMSCG,1942,7
8/31/1942,1,18.7737345,234.29697,Summer_Even_AltSMSCG,1942,8
9/30/1942,1,20.7598455,352.70483,Summer_Even_AltSMSCG,1942,9
10/31/1942,1,26.1961995,495.03864,Summer_Even_AltSMSCG,1942,10
11/30/1942,1,61.1603227,944.33234,Summer_Even_AltSMSCG,1942,11
12/31/1942,1,124.032001,1573.215,Summer_Even_AltSMSCG,1942,12
1/31/1943,1,133.548778,852.9175,Summer_Even_AltSMSCG,1943,1
2/28/1943,1,31.7668021,235.15067,Summer_Even_AltSMSCG,1943,2
3/31/1943,1,24.5546265,215.68852,Summer_Even_AltSMSCG,1943,3
4/30/1943,1,24.041016,203.912,Summer_Even_AltSMSCG,1943,4
5/31/1943,1,21.677115,205.95784,Summer_Even_AltSMSCG,1943,5
6/30/1943,1,20.071161,207.76384,Summer_Even_AltSMSCG,1943,6
7/31/1943,1,22.994676,242.85034,Summer_Even_AltSMSCG,1943,7
8/31/1943,1,22.2617205,344.39337,Summer_Even_AltSMSCG,1943,8
9/30/1943,1,24.5019675,373.59015,Summer_Even_AltSMSCG,1943,9
10/31/1943,1,41.5987036,863.2281,Summer_Even_AltSMSCG,1943,10
11/30/1943,1,136.6486803,1659.9084,Summer_Even_AltSMSCG,1943,11
12/31/1943,1,146.8844695,1744.3792,Summer_Even_AltSMSCG,1943,12
1/31/1944,1,184.7195305,1501.5055,Summer_Even_AltSMSCG,1944,1
2/29/1944,4,144.8685505,1413.9562,Summer_Even_AltSMSCG,1944,2
3/31/1944,4,109.000474,602.335,Summer_Even_AltSMSCG,1944,3
4/30/1944,4,42.6885778,251.06363,Summer_Even_AltSMSCG,1944,4
5/31/1944,4,38.18078125,260.81125,Summer_Even_AltSMSCG,1944,5
6/30/1944,4,33.58993,318.82257,Summer_Even_AltSMSCG,1944,6
7/31/1944,4,30.51242305,359.72644,Summer_Even_AltSMSCG,1944,7
8/31/1944,4,45.44669095,949.1912,Summer_Even_AltSMSCG,1944,8
9/30/1944,4,119.1552064,1521.8907,Summer_Even_AltSMSCG,1944,9
10/31/1944,4,171.3731401,1896.0712,Summer_Even_AltSMSCG,1944,10
11/30/1944,4,181.0854756,1752.0417,Summer_Even_AltSMSCG,1944,11
12/31/1944,4,155.6136348,1712.3237,Summer_Even_AltSMSCG,1944,12
1/31/1945,4,152.659339,1099.7421,Summer_Even_AltSMSCG,1945,1
2/28/1945,4,79.5489046,704.0377,Summer_Even_AltSMSCG,1945,2
3/31/1945,3,56.6615293,332.37534,Summer_Even_AltSMSCG,1945,3
4/30/1945,3,42.377905,242.3841,Summer_Even_AltSMSCG,1945,4
5/31/1945,3,31.5570364,237.35252,Summer_Even_AltSMSCG,1945,5
6/30/1945,3,27.504693,247.32669,Summer_Even_AltSMSCG,1945,6
7/31/1945,3,27.060768,329.00858,Summer_Even_AltSMSCG,1945,7
8/31/1945,3,39.48693055,758.43054,Summer_Even_AltSMSCG,1945,8
9/30/1945,3,85.1515885,1211.0107,Summer_Even_AltSMSCG,1945,9
10/31/1945,3,132.8750095,1685.797,Summer_Even_AltSMSCG,1945,10
11/30/1945,3,149.2610959,1738.2166,Summer_Even_AltSMSCG,1945,11
12/31/1945,3,146.90365,1750.2065,Summer_Even_AltSMSCG,1945,12
1/31/1946,3,69.4695433,459.32968,Summer_Even_AltSMSCG,1946,1
2/28/1946,2,22.958721,197.11855,Summer_Even_AltSMSCG,1946,2
3/31/1946,2,26.381829,223.72864,Summer_Even_AltSMSCG,1946,3
4/30/1946,2,29.8193025,240.34183,Summer_Even_AltSMSCG,1946,4
5/31/1946,3,28.7003625,237.98979,Summer_Even_AltSMSCG,1946,5
6/30/1946,3,26.476071,243.28333,Summer_Even_AltSMSCG,1946,6
7/31/1946,3,27.131163,296.32123,Summer_Even_AltSMSCG,1946,7
8/31/1946,3,34.986715,716.3862,Summer_Even_AltSMSCG,1946,8
9/30/1946,3,82.1095099,1281.3843,Summer_Even_AltSMSCG,1946,9
10/31/1946,3,149.006722,1694.8875,Summer_Even_AltSMSCG,1946,10
11/30/1946,3,146.6718994,1707.4663,Summer_Even_AltSMSCG,1946,11
12/31/1946,3,149.182054,1719.7975,Summer_Even_AltSMSCG,1946,12
1/31/1947,3,210.6797958,1513.5316,Summer_Even_AltSMSCG,1947,1
2/28/1947,4,160.1853768,1359.0107,Summer_Even_AltSMSCG,1947,2
3/31/1947,4,143.6916145,716.04645,Summer_Even_AltSMSCG,1947,3
4/30/1947,4,44.6996347,273.7875,Summer_Even_AltSMSCG,1947,4
5/31/1947,5,29.864337,257.002,Summer_Even_AltSMSCG,1947,5
6/30/1947,5,31.2888913,332.5842,Summer_Even_AltSMSCG,1947,6
7/31/1947,5,34.6327621,463.8351,Summer_Even_AltSMSCG,1947,7
8/31/1947,5,43.47311155,664.15826,Summer_Even_AltSMSCG,1947,8
9/30/1947,5,77.3511556,1052.2601,Summer_Even_AltSMSCG,1947,9
10/31/1947,5,131.9587744,1674.8958,Summer_Even_AltSMSCG,1947,10
11/30/1947,5,199.5835488,2170.2986,Summer_Even_AltSMSCG,1947,11
12/31/1947,5,215.9215414,2242.352,Summer_Even_AltSMSCG,1947,12
1/31/1948,5,224.2952091,1715.426,Summer_Even_AltSMSCG,1948,1
2/29/1948,4,151.6046965,1179.8767,Summer_Even_AltSMSCG,1948,2
3/31/1948,5,78.85634605,599.4313,Summer_Even_AltSMSCG,1948,3
4/30/1948,4,47.741662,369.25797,Summer_Even_AltSMSCG,1948,4
5/31/1948,3,31.95093775,240.2319,Summer_Even_AltSMSCG,1948,5
6/30/1948,3,27.0543,220.24388,Summer_Even_AltSMSCG,1948,6
