"Date","Shasta_storage","Oroville_storage","Folsom_storage","WY_type_SAC","RockSlough_chloride","JerseyPoint_EC","SWP_DeltaExport","CVP_DeltaExport","scenario","year","month"
1977-04-30,2502.1360063272,970.336656372237,325.58494305143,5,115.8339931,775.348,300,796.218835523717,"MaxWater",1977,4
1977-05-31,2319.05346423107,828.392881627083,306.465642142213,5,97.83515725,938.8126,300,1579.81035703075,"MaxWater",1977,5
1977-06-30,1881.81495831063,616.94753493078,289.051769839701,5,121.815043,1047.6749,300,791.633024674073,"MaxWater",1977,6
1977-07-31,1315.0741485488,386.610231903149,272.680916364295,5,143.2060999,1311.9901,300,1494.72832136043,"MaxWater",1977,7
1977-08-31,913.205062001014,189.235560673209,258.552894258339,5,171.235183,1748.3234,300,1788.4889560386,"MaxWater",1977,8
1977-09-30,887.931086178735,196.508354110228,244.127804991701,5,171.667699,1639.9656,416.542829865365,1717.67190986182,"MaxWater",1977,9
1977-10-31,763.504689537414,140.706078528407,226.631835841254,5,205.01136805,1794.8801,300,1667.47748566589,"MaxWater",1977,10
1977-11-30,651.150608631376,104.06367805225,216.909690936939,5,224.70865,2047.8933,83.743621921612,1078.87746917422,"MaxWater",1977,11
1977-12-31,985.064026101286,269.99685494375,297.578307915899,5,223.4702851,1775.1249,4550.94917183574,2371.59257806305,"MaxWater",1977,12
1978-01-31,3080.90180693129,1365.22719853357,567.000000000003,5,213.203998,1619.1287,3961.11601185217,4598.20185195277,"MaxWater",1978,1
1978-02-28,3511.0090964141,1818.90318431976,567,3,88.2118159,475.545,5359.0795128628,4597.05022739473,"MaxWater",1978,2
1978-03-31,3585.61931883546,2841.60009765625,755.999999999999,2,56.9176075,230.28085,5883.43010718828,4597.27515376568,"MaxWater",1978,3
1978-04-30,4396.80319478781,3111.10009765625,900,2,37.1409502,222.99223,6680,3432.59058724261,"MaxWater",1978,4
1978-05-31,4552.1,3425.19995117187,967,2,24.9301545,207.38397,5150.32050155011,4600,"MaxWater",1978,5
1978-06-30,4500,3425.19995117188,967,2,19.2089085,207.50528,2957.75795162478,4433.61630077347,"MaxWater",1978,6
1978-07-31,4150,2921.51640290646,942,2,19.829217,192.78766,7180,2332.83506299395,"MaxWater",1978,7
1978-08-31,3700,2710.33305236897,792,2,21.3801105,279.78616,7180,4592.28852900449,"MaxWater",1978,8
1978-09-30,3400,2735.45578441429,752,2,54.4089862,973.1699,7180,4600,"MaxWater",1978,9
1978-10-31,3250,2532.90938065719,711.150465465929,2,110.141386,1485.5394,6680,4598.14645322844,"MaxWater",1978,10
1978-11-30,3221.52093817667,2488.73273012257,567,2,81.5709967,1082.345,6385.43986182036,4863.94518556969,"MaxWater",1978,11
1978-12-31,3201.87884054711,2478.73753758561,539.779334705497,2,148.9414,1723.5859,1706.67025054908,1932.55900713231,"MaxWater",1978,12
1979-01-31,3325.74093971888,2495.4543943833,567,2,196.6618,1554.2964,3318.05126685707,4598.20185195277,"MaxWater",1979,1
1979-02-28,3726.62611226629,2669.99005683964,567,4,115.0884445,698.4384,3500.43593664562,4597.05022739473,"MaxWater",1979,2
1979-03-31,4252.04694550892,2897.69995117188,756.000000000001,3,48.03074605,262.96198,5274.52366149349,2758.0505305979,"MaxWater",1979,3
1979-04-30,4474.65085664165,3202.70948043278,881.129295999622,4,43.6428775,237.60118,1967.18624795989,3649.56472459208,"MaxWater",1979,4
1979-05-31,4529.26427492682,3425.19995117188,967,3,31.06838395,234.95778,3083.74177233192,4594.63446971466,"MaxWater",1979,5
1979-06-30,4136.01532640134,3169.90086314606,841.335835067839,3,27.148641,245.45992,2363.05752082787,3312.50120246028,"MaxWater",1979,6
1979-07-31,3631.26021919002,2584.8311674382,734.996809520902,3,24.764847,247.72064,6946.025545989,3386.59896698379,"MaxWater",1979,7
1979-08-31,3396.01552210205,2070.89120831918,662.565587956739,3,32.0194489,744.4484,6806.16414238866,2580.41245383238,"MaxWater",1979,8
1979-09-30,3200,1926.02571434187,589.781960470406,3,88.9567375,1281.6931,4222.56210906295,6115.15817946001,"MaxWater",1979,9
1979-10-31,3212.94893118324,1839.07826622821,574.403890100341,3,125.7835426,1762.2983,4654.95152482307,4598.14645322844,"MaxWater",1979,10
1979-11-30,3229.73520543064,1780.84496993641,541.927137245152,3,151.9863115,1712.0741,3712.51340554879,3621.32053019668,"MaxWater",1979,11
1979-12-31,3322.79747270307,1792.92119154616,567,3,151.8081979,1707.8594,7268.79258147695,4598.607950957,"MaxWater",1979,12
1980-01-31,3475.63348505093,2712.60009765625,566.999999999998,3,217.3853185,1719.0779,9071.6,4598.20185195277,"MaxWater",1980,1
1980-02-29,3438.10280290168,2687.89990234375,567,2,68.53955125,336.2692,7299.8617280995,4619.53103548778,"MaxWater",1980,2
1980-03-31,3909.74011258104,2924.19995117188,755.999999999998,1,24.094704,194.8121,6815.44838332565,1764.39167918753,"MaxWater",1980,3
1980-04-30,4318.79909100572,3299.85019210433,900,1,22.452591,200.33548,3561.87451305746,4032.49728973649,"MaxWater",1980,4
1980-05-31,4448.5625471621,3425.19995117187,967,1,20.045535,211.86307,3028.64980739327,4492.89574184369,"MaxWater",1980,5
1980-06-30,4302.12853077815,3425.19995117188,967,1,21.7038075,239.40106,3031.15958493446,4546.73937740168,"MaxWater",1980,6
1980-07-31,3933.62446695778,2931.03533444982,942,1,23.0314155,231.35452,7180,4153.84687721301,"MaxWater",1980,7
1980-08-31,3694.26531871157,2608.19406201211,792,1,23.3841495,260.9501,7180,4592.28852900449,"MaxWater",1980,8
1980-09-30,3400,2510.00633636306,752,1,49.8324619,758.10876,7180,4596.97579210957,"MaxWater",1980,9
1980-10-31,3250,2273.57271649319,712,1,113.9480056,1851.378,6424.30635258224,4598.14645322844,"MaxWater",1980,10
1980-11-30,2979.195491729,2054.23032913239,514.306023594833,1,134.51172175,1804.817,4371.27583762082,6749.75021770264,"MaxWater",1980,11
1980-12-31,3215.80910490548,2043.94232354015,545.932388012104,1,140.664943,1785.5413,6708.93580921981,3581.347620183,"MaxWater",1980,12
1981-01-31,3602.04204010519,1958.8113391953,545.298691124899,1,215.6133595,1787.8065,2609.18549364622,3911.9800924221,"MaxWater",1981,1
1981-02-28,4037.14504249147,2037.80343063291,565.65431463718,3,145.945081,894.3839,2342.59683356839,3510.94547774732,"MaxWater",1981,2
1981-03-31,4375.41096781999,2152.62835088049,669.199240581225,4,45.6029365,263.98514,4791.65424891714,1280.03541036206,"MaxWater",1981,3
1981-04-30,4473.71613785453,2302.10682709664,730.566355007915,4,28.75884,237.75441,1288.62279216939,2389.37544955259,"MaxWater",1981,4
1981-05-31,4254.51813000826,2171.54159976117,674.325525606328,4,29.534205,246.35516,1407.08371872497,2607.78994734674,"MaxWater",1981,5
1981-06-30,3684.12709575642,1862.61204880535,694.759861220804,4,29.19168,297.87836,1546.2147466018,2863.17469693456,"MaxWater",1981,6
1981-07-31,3159.38274378892,1487.34988520613,534.683856711819,4,29.1339255,436.65125,2214.1158718859,6024.56281915322,"MaxWater",1981,7
1981-08-31,2882.52360658625,1213.32104000009,461.048283794554,4,71.763343,1316.3036,1653.82859733232,3488.09237305494,"MaxWater",1981,8
1981-09-30,2894.94318712035,1188.6237203047,475.086963293719,4,135.0009214,1590.9852,1648.78943510024,3473.57552672235,"MaxWater",1981,9
1981-10-31,2962.43897497279,1153.51764441167,470.795732946253,4,148.766923,1804.5317,2910.29905915402,2694.39018949239,"MaxWater",1981,10
1981-11-30,3252.1,1598.90049403364,567,4,173.191822,1739.9882,6680,4598.6391064493,"MaxWater",1981,11
1981-12-31,3299.25572985145,2660.93149794164,567,4,165.6954955,1360.0272,2551.04663308236,3825.17790058055,"MaxWater",1981,12
1982-01-31,3577.4412456288,2840.60009765625,566.999999999999,4,41.0155195,280.45572,3593.05442196447,4598.20185195277,"MaxWater",1982,1
1982-02-28,3550.88254065878,2883.89990234375,567,1,29.515233,215.05971,8578.39183171501,4597.05022739473,"MaxWater",1982,2
1982-03-31,3630.9283736676,2833.69995117187,756,1,26.8934745,210.87979,7046.22148490671,4573.41027777759,"MaxWater",1982,3
1982-04-30,3914.67241825012,3195.35440296508,900,1,26.518035,183.18144,6680,3639.46281856477,"MaxWater",1982,4
1982-05-31,4552.1,3425.19995117188,967.000000000001,1,19.2662205,176.15117,6680,4600,"MaxWater",1982,5
1982-06-30,4500,3425.19995117188,967,1,14.977212,172.46658,6680,4600,"MaxWater",1982,6
1982-07-31,4150,3425.19995117188,942,1,14.4849135,169.46303,7180,4599.99999999999,"MaxWater",1982,7
1982-08-31,3700,3391.81942889325,792,1,18.3257625,204.76048,7180,4599.99999999997,"MaxWater",1982,8
1982-09-30,3400,3241.60009765625,752,1,20.772759,274.832,7180,4596.97579210957,"MaxWater",1982,9
1982-10-31,3250,3043.30004882813,712,1,18.87345,226.45995,6680,4598.14645322845,"MaxWater",1982,10
1982-11-30,3252.1,2878,567,1,17.211726,222.15671,6680,4598.6391064493,"MaxWater",1982,11
1982-12-31,3342.92355073239,2827.80004882812,567,1,23.4949425,207.82684,7121.85468015676,5835.95769002999,"MaxWater",1982,12
1983-01-31,3491.33724368664,2752.89990234375,567,1,25.770243,199.21756,7249.03420831536,2003.71808272317,"MaxWater",1983,1
1983-02-28,3252.1,2687.89990234375,567.000000000001,1,15.66039,190.38939,7038.07425687574,536.775261772245,"MaxWater",1983,2
1983-03-31,3418.38,2687.89990234375,755.999999999998,1,11.298669,188.93372,5654.3364540938,999.667729817769,"MaxWater",1983,3
1983-04-30,3918.00957100249,3102.93075481465,900,1,6.816468,191.84883,6292.16163672913,2932.36067847119,"MaxWater",1983,4
1983-05-31,4552,3425.19995117187,967,1,3.6044475,169.56735,4466.67981397054,5449.92720148273,"MaxWater",1983,5
1983-06-30,4500,3425.19995117188,967.000000000001,1,6.84173475,167.03767,5613.17784257326,5666.82215742674,"MaxWater",1983,6
1983-07-31,4150,3425.19995117188,942,1,9.3851115,163.89427,5626.23127496801,6153.76872503197,"MaxWater",1983,7
1983-08-31,3700,3425.19995117188,792,1,12.19212,165.32077,7180,4600,"MaxWater",1983,8
1983-09-30,3400,3241.60009765625,752,1,15.6112155,201.37068,7180,4596.97579210957,"MaxWater",1983,9
1983-10-31,3250,3057,712,1,17.170521,241.5179,6065.71306416784,3460.87613875666,"MaxWater",1983,10
1983-11-30,3252.1,2847.5,567.000000000005,1,18.0562365,233.37875,5217.01144071937,1003.82731506625,"MaxWater",1983,11
1983-12-31,3263.22052629703,2687.89990234375,567.000000000003,1,25.08033,219.37917,3199.65182276829,1351.18619712921,"MaxWater",1983,12
1984-01-31,3551.67603539459,2986.19995117188,566.999999999999,1,22.53876,210.35844,7498.25617118375,1844.66858451567,"MaxWater",1984,1
1984-02-29,3975.00806004371,2973.39990234375,567,1,20.453448,183.6259,7276.35763268329,2631.06136270961,"MaxWater",1984,2
1984-03-31,4285.45921378586,3014.69995117188,756,1,21.395169,201.4165,4885.06187220587,2788.38578596076,"MaxWater",1984,3
1984-04-30,4552.1,3323.90308230447,900,1,25.0136955,209.01569,2414.28616787483,3938.02244045232,"MaxWater",1984,4
1984-05-31,4552.1,3425.19995117188,967,1,24.1214355,224.64703,2741.41047837259,4106.86744683353,"MaxWater",1984,5
1984-06-30,4376.27829700069,3425.19995117188,967,1,22.6072425,232.99664,2258.09124595598,3385.58316936223,"MaxWater",1984,6
1984-07-31,3824.17518663181,2880.0583484411,798.963351356863,1,23.2273425,244.94754,6790.37291545754,4485.42213676102,"MaxWater",1984,7
1984-08-31,3653.85223827054,2426.99401708164,792,1,24.877281,446.06387,7180,3711.49737631382,"MaxWater",1984,8
1984-09-30,3400,2425.16521982461,644.2,1,60.62617,937.1042,5059.66174548521,6492.46455299839,"MaxWater",1984,9
1984-10-31,3250,2401.74710117971,624.219957792171,1,128.5467715,1797.2246,5675.5128023888,4829.03726056663,"MaxWater",1984,10
1984-11-30,3252.1,2517.66858104143,567,1,136.8401005,1637.4718,6680,4598.6391064493,"MaxWater",1984,11
1984-12-31,3351.23032167729,2622.92273592247,567,1,166.969246,791.1723,2668.74408978152,4001.72408562929,"MaxWater",1984,12
1985-01-31,3550.84882668049,2581.58334337043,550.165576858304,1,43.82218525,283.71487,2672.69929457475,3584.94361364775,"MaxWater",1985,1
1985-02-28,3755.50592689159,2672.18734187337,567,3,25.6243305,303.9317,2225.84010436936,3335.81038394877,"MaxWater",1985,2
1985-03-31,3994.55710838121,2820.75488007024,606.531256033336,3,30.125889,399.0926,2079.85983318087,3117.06490353699,"MaxWater",1985,3
1985-04-30,4202.08621425,3083.92020649089,726.320919324251,3,35.411935,288.32162,1342.30464882987,2242.87466299916,"MaxWater",1985,4
1985-05-31,3934.11245921419,2904.14602096871,647.633857719161,4,38.41568395,282.34277,1488.73892117233,2759.4353233204,"MaxWater",1985,5
1985-06-30,3468.75267173083,2617.87396083828,661.772328237813,4,36.6966466,325.3877,1579.43018740163,2924.86051556283,"MaxWater",1985,6
1985-07-31,3093.85003746457,1932.03315134553,507.647862529699,4,31.10303425,402.32715,6918.05209144208,4169.87917878944,"MaxWater",1985,7
1985-08-31,2860.36474970473,1676.30039544594,416.058103420841,4,72.3961399,1372.9904,2142.66764673834,4191.60534073314,"MaxWater",1985,8
1985-09-30,2888.46597532172,1610.97626869531,411.625654254574,4,135.13372,1572.1562,3273.81093014524,4432.03250622043,"MaxWater",1985,9
1985-10-31,2856.24395346322,1488.97306893049,372.005164064594,4,136.2786505,1693.5815,3382.1110387624,2714.3146408124,"MaxWater",1985,10
1985-11-30,2708.4402546887,1406.48745419877,398.546338510712,4,155.66086495,1706.7657,2953.27905459412,4067.83518033815,"MaxWater",1985,11
1985-12-31,2819.13980559389,1394.93277051393,513.182262403173,4,161.9610835,1699.8556,6130.4046090113,3707.81949832236,"MaxWater",1985,12
1986-01-31,3439.65560997894,1749.34472751845,567,4,218.72657695,1746.0167,1841.24392081368,2760.0677331733,"MaxWater",1986,1
1986-02-28,3252.1,2687.89990234375,566.999999999997,3,130.4557015,728.31854,9104.1,4597.05022739473,"MaxWater",1986,2
1986-03-31,3809.4778401769,2687.89990234375,756.000000000008,1,48.41509705,238.58301,9027.6,3462.58484193134,"MaxWater",1986,3
1986-04-30,4258.72450229935,3201.91271548315,900,1,14.9173185,189.47696,6680,3913.94749526412,"MaxWater",1986,4
1986-05-31,4508.99626185101,3367.11039246618,967,1,17.7567345,174.61469,4078.2304978052,4600,"MaxWater",1986,5
1986-06-30,4380.89573578206,3390.61726583236,967,1,19.748817,189.2285,2584.39259599472,4602.92844136408,"MaxWater",1986,6
1986-07-31,3983.62664630258,2833.55556026017,870.206105407857,1,23.6076,245.90555,7180,1247.98743614491,"MaxWater",1986,7
1986-08-31,3700,2387.18943981917,792,1,23.5882575,294.72964,7180,4592.28852900449,"MaxWater",1986,8
1986-09-30,3400,2457.9269924588,752,1,39.73000705,829.6732,7180,4600,"MaxWater",1986,9
1986-10-31,3250,2313.08659217808,712,1,80.3017606,1206.937,6680,4598.14645322844,"MaxWater",1986,10
1986-11-30,3121.4487655405,2182.95461172273,548.238742815688,1,59.026123,923.2132,5590.43683402798,5688.20227242132,"MaxWater",1986,11
1986-12-31,3161.83028868316,2100.4971341627,514.850753176639,1,124.8810901,1637.5483,3562.1466022297,1318.24664897872,"MaxWater",1986,12
1987-01-31,3245.60112494433,2057.7410759443,483.801402729323,1,179.3141236,1413.9967,2970.63099829686,3823.12023235701,"MaxWater",1987,1
1987-02-28,3652.64325824345,2223.78953387077,516.735503179748,4,149.2872475,1263.6542,2433.38792905692,3647.13212098012,"MaxWater",1987,2
1987-03-31,4358.66003011831,2545.69407665694,592.279953308953,4,107.80217155,612.1031,2417.480242213,3623.49551708518,"MaxWater",1987,3
1987-04-30,4233.17174328142,2535.21989448606,624.141325370493,4,46.7811835,267.1967,1321.42775736876,2450.29895635142,"MaxWater",1987,4
1987-05-31,3896.07586632241,2301.21364778574,530.887768664723,4,32.8306387,254.6183,1317.5570580844,2441.52614901425,"MaxWater",1987,5
1987-06-30,3381.23212591537,1983.33274987782,571.796012971871,4,30.7366696,310.73773,1857.01304953843,2493.3282739647,"MaxWater",1987,6
1987-07-31,3015.05478330731,1469.4556741364,456.190531836677,4,29.69973,488.6703,4612.26684172582,3331.72426140498,"MaxWater",1987,7
1987-08-31,2789.04334789964,1101.17454455817,398.839696844422,4,59.217928,1188.9299,3405.32633378129,1989.9778051527,"MaxWater",1987,8
1987-09-30,2723.73988524612,1068.18642712042,430.097150454282,4,114.61726255,1457.8534,1235.33794433403,3127.46310361405,"MaxWater",1987,9
1987-10-31,2598.73783280522,986.112753177992,411.385360180614,4,143.2413601,1735.5594,1431.50706117003,3314.84724363602,"MaxWater",1987,10
1987-11-30,2505.76400032391,894.05119247413,401.374929373079,4,181.6075585,1770.4911,1871.98125296108,2254.73385901297,"MaxWater",1987,11
1987-12-31,3037.85343731785,1124.40042129879,473.626512186928,4,170.6326645,1792.7562,4781.2600554014,2039.94850175448,"MaxWater",1987,12
1988-01-31,3391.08282540978,1200.82485618954,540.197006803417,4,187.77819325,1343.284,2162.09961098658,3241.35126843264,"MaxWater",1988,1
1988-02-29,3517.16334250304,1264.09080760475,525.115949984448,4,74.12377855,459.41666,2591.01132779704,2388.44147956922,"MaxWater",1988,2
1988-03-31,3528.97906583418,1380.89816307678,527.648315688017,5,31.1951491,276.11078,424.219409642012,2777.79779554946,"MaxWater",1988,3
1988-04-30,3623.80217602008,1462.49451474434,540.929702137557,5,35.65084195,309.0751,1101.80918781724,1836.36889760681,"MaxWater",1988,4
1988-05-31,3647.1129154863,1407.93798571723,512.928665783815,5,47.07351655,380.3628,995.206193191925,1675.98815499614,"MaxWater",1988,5
1988-06-30,3250.89515616252,1293.3962005856,516.651192519578,5,61.1100088,635.80853,300,1479.80125964565,"MaxWater",1988,6
1988-07-31,2900.31552370761,921.006376675541,444.026069167723,5,103.48712905,1086.6864,1068.30885944474,1727.69640336138,"MaxWater",1988,7
1988-08-31,2687.21881717645,682.248407143343,387.976338646194,5,114.6568405,1459.6768,1079.44193203038,1291.30630682347,"MaxWater",1988,8
1988-09-30,2593.13283392003,673.875729764013,428.956855418543,5,126.595291,1450.0948,549.839501576347,2388.82663826272,"MaxWater",1988,9
1988-10-31,2433.98403275111,611.166258369036,396.431569337898,5,163.9639495,1682.08,793.325490671692,3463.02826213475,"MaxWater",1988,10
1988-11-30,2587.93697056396,783.453774035664,443.133065767862,5,204.7375885,2073.438,1963.79354868331,2765.0321206972,"MaxWater",1988,11
1988-12-31,2765.95979111641,834.184599754846,501.612683485775,5,226.58769775,2242.9236,2775.67495647265,1115.15706420264,"MaxWater",1988,12
1989-01-31,2894.67839849814,881.176884585038,567,5,220.177036,1705.3201,3016.671016243,1458.76050270926,"MaxWater",1989,1
1989-02-28,3033.86266339134,1006.516607548,567,4,173.8182805,1374.4966,1407.95750680702,2125.26105166198,"MaxWater",1989,2
1989-03-31,4015.98009847768,2403.07641691729,756,5,132.57935905,783.54785,2426.78861028522,3637.45806919352,"MaxWater",1989,3
1989-04-30,4245.90497138789,2695.16063802231,825.394710634934,3,48.7429753,334.19986,1370.12879788124,2283.78480851195,"MaxWater",1989,4
1989-05-31,4029.42545648212,2639.33816454439,903.927444204843,4,29.55051,239.53809,1278.39296072067,2368.79282533875,"MaxWater",1989,5
1989-06-30,3729.95239515725,2415.09326141254,772.961844773004,4,28.20612,256.75278,1486.36110294885,2752.01793015051,"MaxWater",1989,6
1989-07-31,3186.91977788953,1698.62467595344,539.508345086245,4,25.3789785,335.36008,7180,4243.70066931049,"MaxWater",1989,7
1989-08-31,2777.89368811503,1292.94345653346,481.666990722539,4,50.029357,1033.2904,5042.44027105585,3975.19025374973,"MaxWater",1989,8
1989-09-30,2779.66999956433,1327.54160244593,466.505157791574,4,129.28801375,1596.6031,3746.17944839419,4596.97579210957,"MaxWater",1989,9
1989-10-31,2933.25558067671,1392.00412416049,448.510289366072,4,164.456572,1686.462,2909.24636073261,3268.00508514586,"MaxWater",1989,10
1989-11-30,2744.66248497467,1287.58566120368,399.538258784149,4,165.336823,1710.7266,2933.89298167701,3967.52055842422,"MaxWater",1989,11
1989-12-31,2741.66598026832,1261.96576012658,373.245943424652,4,160.3050055,1740.758,1652.55871292207,2178.12988679349,"MaxWater",1989,12
1990-01-31,2926.40612701112,1344.28512395851,351.975532659487,4,196.2191779,1775.1755,2055.25333522337,3081.08185478783,"MaxWater",1990,1
1990-02-28,3038.2823332404,1410.712692502,353.928561747082,4,153.2940055,1061.6709,2381.0544380605,3568.63188448548,"MaxWater",1990,2
1990-03-31,3308.17801725003,1619.25764035087,425.793786898651,5,63.8397844,419.8853,1663.03635081419,3091.87339516437,"MaxWater",1990,3
1990-04-30,3299.78603982661,1603.24552030608,422.998077127838,5,40.27080025,368.39468,504.497273682542,1322.40639885255,"MaxWater",1990,4
1990-05-31,3408.6943536956,1588.53464390678,420.79052575024,5,51.2520526,343.0998,1086.92736490303,1838.03091865976,"MaxWater",1990,5
1990-06-30,3200,1564.2955586596,454.623799857685,5,52.23267775,390.40805,300,794.350068655831,"MaxWater",1990,6
1990-07-31,2820.29942283101,1261.46288463659,412.450972533153,5,69.91119355,670.01184,360.995726339369,1317.86257078667,"MaxWater",1990,7
1990-08-31,2619.98459365984,1081.16386825214,370.430203022617,5,92.2076185,1035.5571,354.121477672821,799.999999999998,"MaxWater",1990,8
1990-09-30,2513.59807344825,1063.09731225634,392.012668748538,5,115.7017075,1229.1744,625.586954954149,2285.24695376252,"MaxWater",1990,9
1990-10-31,2393.69560137359,993.430178121865,371.551096916851,5,170.0197036,1652.6052,701.361421238311,2556.03375954437,"MaxWater",1990,10
1990-11-30,2302.92706318058,898.053992612636,326.577579918571,5,212.103385,1994.9742,773.775339452997,986.882526828727,"MaxWater",1990,11
1990-12-31,2278.61462770541,878.488605098521,341.196692887732,5,226.4015785,1842.2621,894.183401171971,809.520059053677,"MaxWater",1990,12
1991-01-31,2145.12296436133,763.507963990082,333.152778093952,5,226.536469,1899.9928,300,58.6963027233646,"MaxWater",1991,1
1991-02-28,2181.68671841144,787.729519164653,337.147743539187,5,210.05251645,1369.4072,1614.58297456993,2995.56146588175,"MaxWater",1991,2
1991-03-31,2588.49006992485,1166.8036876057,507.866044212785,5,125.93555875,830.34485,2935.18739762922,4400.05625020951,"MaxWater",1991,3
1991-04-30,2709.98208783028,1386.23431654154,602.772032043521,5,84.44902075,464.5061,1034.58389712554,1737.70789346524,"MaxWater",1991,4
1991-05-31,2708.21173428337,1442.1634522227,678.67137924989,5,52.0155106,253.35011,1053.85257425691,1774.38413824106,"MaxWater",1991,5
1991-06-30,2559.65135668287,1379.61222317439,639.013269035201,5,46.388995,375.5545,299.999999999999,791.633024674074,"MaxWater",1991,6
1991-07-31,2314.56699232026,1128.19995634948,592,5,67.1735035,854.8466,300,790.732265985064,"MaxWater",1991,7
1991-08-31,2120.3035671196,946.63112099548,566.396678238747,5,156.7986904,1525.631,300,792.288529004487,"MaxWater",1991,8
1991-09-30,1983.60010626424,941.063889927102,556.258887919499,5,182.9085265,1600.5437,300,1721.73540841201,"MaxWater",1991,9
1991-10-31,1897.19555405999,910.010769394837,556.542748891818,5,196.2972565,1565.743,1334.77690571405,1773.60846924012,"MaxWater",1991,10
1991-11-30,1795.68348705475,797.544535831462,473.976825494352,5,210.415273,2054.0315,1225.54331748708,1808.4493151745,"MaxWater",1991,11
1991-12-31,1793.920032302,789.951554422187,468.977094540263,5,225.5261725,2087.0164,828.18137708394,798.607950957001,"MaxWater",1991,12
1992-01-31,1834.57708980861,801.712354286319,463.302086981668,5,214.3405951,1755.1948,1012.02207137778,885.561666410576,"MaxWater",1992,1
1992-02-29,2477.67678963899,1071.92424916141,567,5,188.7770185,1160.715,2907.7775311181,4358.81824036861,"MaxWater",1992,2
1992-03-31,2916.46858363575,1301.72957470653,613.259297486855,5,94.13134855,420.864,2420.95365282047,3628.70563299639,"MaxWater",1992,3
1992-04-30,3171.94227959781,1520.11990088981,658.72261582838,5,40.68761275,247.76772,1060.79874558414,1787.43473066352,"MaxWater",1992,4
1992-05-31,3059.08700679839,1377.34977888038,488.384528806417,5,35.8651477,257.6308,300,1928.34622500557,"MaxWater",1992,5
1992-06-30,2660.17748742775,1105.65564971014,445.063617168605,5,40.84422025,369.6917,300,791.633024674073,"MaxWater",1992,6
1992-07-31,2228.95665898374,740.100003301547,418.37583392405,5,50.6384419,398.9596,1050.70529554582,790.732265985069,"MaxWater",1992,7
1992-08-31,1841.77515259086,580.50258843133,370.030655490823,5,40.9556182,574.5344,300,792.288529004487,"MaxWater",1992,8
1992-09-30,1715.55398655028,513.093740599625,365.268138803488,5,72.68741275,1039.1249,1323.73335319166,2235.43276644672,"MaxWater",1992,9
1992-10-31,1683.35181015108,530.273154042822,347.315182819322,5,144.67336825,1711.1127,955.190517591607,2155.63624470915,"MaxWater",1992,10
1992-11-30,1593.78053595534,444.56633972136,300,5,220.95922705,2331.7324,300,598.639106449308,"MaxWater",1992,11
1992-12-31,1815.44934521655,573.09734835951,405.566488406869,5,222.70212175,1567.4957,5730.18574982644,4210.37919106835,"MaxWater",1992,12
1993-01-31,2478.79789746584,1078.38034256371,567,5,227.3296525,1604.348,3104.97920133726,4598.20185195278,"MaxWater",1993,1
1993-02-28,3203.10803689587,1533.86501888037,567,3,110.755048,539.5951,2823.71745722576,4232.62641323338,"MaxWater",1993,2
1993-03-31,3598.20221961666,2650.21765177549,756.000000000001,2,59.8496875,237.88948,2557.63700147822,3833.73065598302,"MaxWater",1993,3
1993-04-30,4319.82000785418,3344.69995117188,900,2,37.9400845,238.11342,2066.96763566704,3096.67028902429,"MaxWater",1993,4
1993-05-31,4552.1,3425.19995117188,967,2,28.1817675,233.88472,2351.7155941169,3527.57339117535,"MaxWater",1993,5
1993-06-30,4500,3425.19995117188,967,2,25.9784865,226.75912,2036.36999909585,3054.55499864379,"MaxWater",1993,6
1993-07-31,3973.18707248134,2886.92423720481,876.858395124706,2,23.5987905,208.90422,7180,4063.73968053442,"MaxWater",1993,7
1993-08-31,3700,2435.76692540768,792,2,21.2040825,319.956,7180,4592.28852900449,"MaxWater",1993,8
1993-09-30,3400,2085.93902242062,752,2,52.2640591,1097.5662,7180,4596.97579210957,"MaxWater",1993,9
1993-10-31,3250,2000.42702034557,712,2,142.2697609,1852.9066,6120.75869879803,4945.96302323363,"MaxWater",1993,10
1993-11-30,3138.20812947031,1966.75092806443,552.236477105473,2,110.32077925,1335.3978,4727.33876026671,5923.71787863708,"MaxWater",1993,11
1993-12-31,3274.88317457888,2022.13264824094,541.66758076932,2,177.0461335,1832.8558,3045.26981059789,2580.53401941565,"MaxWater",1993,12
1994-01-31,3491.39611952852,2012.38701321947,510.418591023809,2,180.0339025,1357.2863,2451.73737989114,3675.80792178948,"MaxWater",1994,1
1994-02-28,3733.11717055591,2125.62455370819,523.556681021161,4,100.62336925,932.67,2644.82457436936,3964.28708894877,"MaxWater",1994,2
1994-03-31,3923.66227871757,2318.39898297531,544.865353515508,4,83.9250283,565.7097,1662.3238525434,2676.74747577853,"MaxWater",1994,3
1994-04-30,3854.02972395705,2308.55763114247,561.138358665386,4,38.9084575,279.1557,1145.3325992843,1949.21852972422,"MaxWater",1994,4
1994-05-31,3796.77022704691,2263.44060770337,567.25245395175,5,37.2906835,301.80087,1182.0933116972,1988.51389643377,"MaxWater",1994,5
1994-06-30,3418.61984903912,1991.87214702033,620.933814439354,5,44.58532405,424.05884,1451.78754647658,2327.46457602624,"MaxWater",1994,6
1994-07-31,3024.4225580519,1453.58311886104,502.741313912407,5,65.165365,918.27325,4179.15684235074,3160.21690818067,"MaxWater",1994,7
