Date,WY_type_SAC,RockSlough_chloride,JerseyPoint_EC,scenario,year,month
2/28/1999,2,24.7272195,209.92468,MaxWater,1999,2
3/31/1999,1,27.396084,210.98546,MaxWater,1999,3
4/30/1999,1,25.2850665,211.0076,MaxWater,1999,4
5/31/1999,1,24.5828025,215.46077,MaxWater,1999,5
6/30/1999,1,23.9234595,239.82344,MaxWater,1999,6
7/31/1999,1,24.157917,280.2283,MaxWater,1999,7
8/31/1999,1,27.2755695,452.44644,MaxWater,1999,8
9/30/1999,1,49.8043495,851.95013,MaxWater,1999,9
10/31/1999,1,125.9577745,1742.0109,MaxWater,1999,10
11/30/1999,1,148.282879,1737.5093,MaxWater,1999,11
12/31/1999,1,163.894723,1731.0614,MaxWater,1999,12
1/31/2000,1,175.440586,1490.7378,MaxWater,2000,1
2/29/2000,3,112.0142635,691.89,MaxWater,2000,2
3/31/2000,2,39.12054595,238.48375,MaxWater,2000,3
4/30/2000,2,24.716886,211.67624,MaxWater,2000,4
5/31/2000,2,23.2283775,206.78862,MaxWater,2000,5
6/30/2000,2,24.163893,243.9245,MaxWater,2000,6
7/31/2000,2,24.630102,282.16016,MaxWater,2000,7
8/31/2000,2,25.852728,454.20972,MaxWater,2000,8
9/30/2000,2,54.4366369,981.1603,MaxWater,2000,9
10/31/2000,2,146.682738,1645.4008,MaxWater,2000,10
11/30/2000,2,136.9723491,1698.2767,MaxWater,2000,11
12/31/2000,2,162.7403419,1760.4672,MaxWater,2000,12
1/31/2001,2,191.6794015,1634.96,MaxWater,2001,1
2/28/2001,4,165.301939,1211.8792,MaxWater,2001,2
3/31/2001,4,74.07827545,401.85687,MaxWater,2001,3
4/30/2001,4,32.7723505,246.34854,MaxWater,2001,4
5/31/2001,4,32.3929585,246.66159,MaxWater,2001,5
6/30/2001,4,27.9115995,312.43417,MaxWater,2001,6
7/31/2001,4,29.160288,487.977,MaxWater,2001,7
8/31/2001,4,56.562412,1033.928,MaxWater,2001,8
9/30/2001,4,104.5768579,1356.3462,MaxWater,2001,9
10/31/2001,4,149.768641,1837.4689,MaxWater,2001,10
11/30/2001,4,197.5585953,1826.7863,MaxWater,2001,11
12/31/2001,4,168.8492115,1726.234,MaxWater,2001,12
1/31/2002,4,115.380085,752.43524,MaxWater,2002,1
2/28/2002,3,29.864562,230.04416,MaxWater,2002,2
3/31/2002,3,28.76559,233.77684,MaxWater,2002,3
4/30/2002,3,26.9706,245.74365,MaxWater,2002,4
5/31/2002,4,28.463625,256.22278,MaxWater,2002,5
6/30/2002,4,29.49834,313.66928,MaxWater,2002,6
7/31/2002,4,29.879457,429.8026,MaxWater,2002,7
8/31/2002,4,57.8249335,1020.13916,MaxWater,2002,8
9/30/2002,4,113.513563,1594.5978,MaxWater,2002,9
10/31/2002,4,154.5332311,1810.6744,MaxWater,2002,10
11/30/2002,4,167.2746663,1734.7991,MaxWater,2002,11
12/31/2002,4,159.8345275,1729.326,MaxWater,2002,12
1/31/2003,4,102.8373205,621.75635,MaxWater,2003,1
2/28/2003,2,28.1914575,213.1854,MaxWater,2003,2
3/31/2003,3,26.0830335,229.6689,MaxWater,2003,3
4/30/2003,3,26.2916955,244.98813,MaxWater,2003,4
5/31/2003,2,27.856101,234.88696,MaxWater,2003,5
6/30/2003,2,23.995368,219.06401,MaxWater,2003,6
7/31/2003,2,21.0056415,238.0595,MaxWater,2003,7
8/31/2003,2,23.3103015,451.19455,MaxWater,2003,8
9/30/2003,2,58.12753795,1005.79504,MaxWater,2003,9
10/31/2003,2,150.3648895,1693.9501,MaxWater,2003,10
11/30/2003,2,111.9736225,1331.8179,MaxWater,2003,11
12/31/2003,2,153.5772385,1745.4542,MaxWater,2003,12
1/31/2004,2,143.987131,681.5125,MaxWater,2004,1
2/29/2004,2,27.8359275,245.05789,MaxWater,2004,2
3/31/2004,2,27.906441,236.10138,MaxWater,2004,3
4/30/2004,2,25.2550485,235.90118,MaxWater,2004,4
5/31/2004,3,26.6828475,242.64891,MaxWater,2004,5
6/30/2004,3,28.3489155,275.13412,MaxWater,2004,6
7/31/2004,3,28.163214,389.17126,MaxWater,2004,7
8/31/2004,3,43.0822882,761.7633,MaxWater,2004,8
9/30/2004,3,88.64119405,1320.3876,MaxWater,2004,9
10/31/2004,3,157.3136341,1690.3654,MaxWater,2004,10
11/30/2004,3,149.2892995,1684.4117,MaxWater,2004,11
12/31/2004,3,152.999116,1746.2944,MaxWater,2004,12
1/31/2005,3,161.9375596,925.63727,MaxWater,2005,1
2/28/2005,3,48.4599076,310.56223,MaxWater,2005,2
3/31/2005,3,40.810975,241.41891,MaxWater,2005,3
4/30/2005,3,37.285924,231.04462,MaxWater,2005,4
5/31/2005,3,27.141129,227.5781,MaxWater,2005,5
6/30/2005,3,20.5390395,207.27318,MaxWater,2005,6
7/31/2005,3,17.1363165,197.16656,MaxWater,2005,7
8/31/2005,3,21.8254125,274.72754,MaxWater,2005,8
9/30/2005,3,70.6864363,1011.5716,MaxWater,2005,9
10/31/2005,3,139.5708708,1750.132,MaxWater,2005,10
11/30/2005,3,114.0263635,1502.8235,MaxWater,2005,11
12/31/2005,3,148.245259,1760.2347,MaxWater,2005,12
1/31/2006,3,76.797184,465.1646,MaxWater,2006,1
2/28/2006,1,24.520266,192.65169,MaxWater,2006,2
3/31/2006,1,21.9380925,194.69104,MaxWater,2006,3
4/30/2006,1,25.1333295,188.74619,MaxWater,2006,4
5/31/2006,1,14.934513,178.82343,MaxWater,2006,5
6/30/2006,1,13.0764585,169.88107,MaxWater,2006,6
7/31/2006,1,19.1540865,179.53766,MaxWater,2006,7
8/31/2006,1,26.2583685,283.3392,MaxWater,2006,8
9/30/2006,1,43.681267,741.52783,MaxWater,2006,9
10/31/2006,1,76.8059791,1155.8971,MaxWater,2006,10
11/30/2006,1,81.30213055,1232.1974,MaxWater,2006,11
12/31/2006,1,136.7090575,1772.5201,MaxWater,2006,12
1/31/2007,1,147.909814,1019.53455,MaxWater,2007,1
2/28/2007,3,52.05699805,559.3276,MaxWater,2007,2
3/31/2007,3,58.73865775,443.06985,MaxWater,2007,3
4/30/2007,4,37.61152795,243.63867,MaxWater,2007,4
5/31/2007,4,33.43335955,266.2101,MaxWater,2007,5
6/30/2007,4,31.93762255,337.62576,MaxWater,2007,6
7/31/2007,4,31.6619335,450.93146,MaxWater,2007,7
8/31/2007,4,72.30220675,1393.7181,MaxWater,2007,8
9/30/2007,4,138.128557,1576.7567,MaxWater,2007,9
10/31/2007,4,136.9331074,1709.5193,MaxWater,2007,10
11/30/2007,4,144.0613165,1668.5148,MaxWater,2007,11
12/31/2007,4,156.0201445,1725.9647,MaxWater,2007,12
1/31/2008,4,200.1932635,1711.1129,MaxWater,2008,1
2/29/2008,4,124.631869,670.6157,MaxWater,2008,2
3/31/2008,4,43.5990616,255.77779,MaxWater,2008,3
4/30/2008,4,47.540623,245.0584,MaxWater,2008,4
5/31/2008,5,41.594782,267.4937,MaxWater,2008,5
6/30/2008,5,36.13947445,362.3829,MaxWater,2008,6
7/31/2008,5,45.5448763,520.61334,MaxWater,2008,7
8/31/2008,5,58.9368667,979.41486,MaxWater,2008,8
9/30/2008,5,110.187918,1448.3405,MaxWater,2008,9
10/31/2008,5,165.718666,1968.8293,MaxWater,2008,10
11/30/2008,5,224.692063,2266.873,MaxWater,2008,11
12/31/2008,5,224.4157555,1689.3439,MaxWater,2008,12
1/31/2009,5,195.5061393,1818.8927,MaxWater,2009,1
2/28/2009,5,201.1935109,1127.1754,MaxWater,2009,2
3/31/2009,5,83.70791245,380.06744,MaxWater,2009,3
4/30/2009,4,31.3872505,250.52304,MaxWater,2009,4
5/31/2009,5,37.2850234,253.39453,MaxWater,2009,5
6/30/2009,5,35.05940995,317.9881,MaxWater,2009,6
7/31/2009,5,28.2373725,335.75833,MaxWater,2009,7
8/31/2009,5,28.2685455,524.4553,MaxWater,2009,8
9/30/2009,5,70.62604195,1138.7582,MaxWater,2009,9
10/31/2009,5,160.874635,2135.3774,MaxWater,2009,10
11/30/2009,5,208.5637278,2032.1038,MaxWater,2009,11
12/31/2009,5,160.5514906,1974.3591,MaxWater,2009,12
1/31/2010,5,209.6179855,1672.8353,MaxWater,2010,1
2/28/2010,4,92.4398821,463.02682,MaxWater,2010,2
3/31/2010,4,40.29732805,243.68459,MaxWater,2010,3
4/30/2010,4,28.59933,241.92682,MaxWater,2010,4
5/31/2010,3,28.4380275,237.32932,MaxWater,2010,5
6/30/2010,3,27.64578,225.97443,MaxWater,2010,6
7/31/2010,3,25.723602,245.32396,MaxWater,2010,7
8/31/2010,3,30.0731925,599.60266,MaxWater,2010,8
9/30/2010,3,86.5710025,1339.7513,MaxWater,2010,9
10/31/2010,3,125.6408175,1741.3616,MaxWater,2010,10
11/30/2010,3,125.1353785,1429.3103,MaxWater,2010,11
12/31/2010,3,112.9927084,1306.5084,MaxWater,2010,12
1/31/2011,3,59.9793625,378.91605,MaxWater,2011,1
2/28/2011,2,24.806127,188.24202,MaxWater,2011,2
3/31/2011,2,27.4103625,208.1446,MaxWater,2011,3
4/30/2011,1,18.1671105,216.53062,MaxWater,2011,4
5/31/2011,1,16.552974,192.38803,MaxWater,2011,5
6/30/2011,1,16.577106,188.43242,MaxWater,2011,6
7/31/2011,1,19.1588655,186.68886,MaxWater,2011,7
8/31/2011,1,18.68379,225.89436,MaxWater,2011,8
9/30/2011,1,24.297777,431.19046,MaxWater,2011,9
10/31/2011,1,43.1245423,705.7012,MaxWater,2011,10
11/30/2011,1,47.46593875,690.49927,MaxWater,2011,11
12/31/2011,1,73.5917434,1063.8278,MaxWater,2011,12
1/31/2012,1,206.7112705,1737.5525,MaxWater,2012,1
2/29/2012,4,186.6643021,1363.2963,MaxWater,2012,2
3/31/2012,4,87.57601795,431.7678,MaxWater,2012,3
4/30/2012,4,38.5323259,264.51782,MaxWater,2012,4
5/31/2012,3,27.271737,228.239,MaxWater,2012,5
6/30/2012,3,26.113356,243.16322,MaxWater,2012,6
7/31/2012,3,25.4581095,352.96188,MaxWater,2012,7
8/31/2012,3,34.326199,750.7868,MaxWater,2012,8
9/30/2012,3,81.8724697,1307.6534,MaxWater,2012,9
10/31/2012,3,162.145507,1718.4215,MaxWater,2012,10
11/30/2012,3,156.2905525,1715.8212,MaxWater,2012,11
12/31/2012,3,177.3489745,1742.3528,MaxWater,2012,12
1/31/2013,3,97.6185031,507.36838,MaxWater,2013,1
2/28/2013,3,23.3229015,228.68736,MaxWater,2013,2
3/31/2013,3,26.46678,249.04428,MaxWater,2013,3
4/30/2013,4,25.2329025,260.9676,MaxWater,2013,4
5/31/2013,4,31.07342845,293.284,MaxWater,2013,5
6/30/2013,4,39.12820105,321.97006,MaxWater,2013,6
7/31/2013,4,32.5101961,388.34583,MaxWater,2013,7
8/31/2013,4,41.3448826,741.9423,MaxWater,2013,8
9/30/2013,4,75.85003495,1103.9628,MaxWater,2013,9
10/31/2013,4,150.633274,1807.4199,MaxWater,2013,10
11/30/2013,4,170.5716745,1628.4727,MaxWater,2013,11
12/31/2013,4,189.808291,1930.6676,MaxWater,2013,12
1/31/2014,4,223.67467,1982.8622,MaxWater,2014,1
2/28/2014,5,179.5413199,961.3312,MaxWater,2014,2
3/31/2014,5,69.1900381,402.8122,MaxWater,2014,3
4/30/2014,5,34.83399775,324.7252,MaxWater,2014,4
5/31/2014,5,35.4763507,297.13248,MaxWater,2014,5
6/30/2014,5,46.9686679,588.69226,MaxWater,2014,6
7/31/2014,5,105.3807859,1195.4397,MaxWater,2014,7
8/31/2014,5,167.6224261,1527.1515,MaxWater,2014,8
9/30/2014,5,169.710091,1415.4482,MaxWater,2014,9
10/31/2014,5,170.1472098,1573.9995,MaxWater,2014,10
11/30/2014,5,221.718487,1854.0892,MaxWater,2014,11
12/31/2014,5,223.9283314,1835.4197,MaxWater,2014,12
1/31/2015,5,100.6916125,592.3709,MaxWater,2015,1
2/28/2015,5,32.4231115,271.02628,MaxWater,2015,2
3/31/2015,5,35.967229,350.2034,MaxWater,2015,3
4/30/2015,5,39.8625064,305.49023,MaxWater,2015,4
5/31/2015,5,54.0453946,437.40002,MaxWater,2015,5
6/30/2015,5,68.8311091,977.45624,MaxWater,2015,6
7/31/2015,5,155.8906405,1716.9762,MaxWater,2015,7
8/31/2015,5,176.8012045,1618.3857,MaxWater,2015,8
9/30/2015,5,149.8847785,1450.9165,MaxWater,2015,9
10/31/2015,5,174.6150835,1639.9913,MaxWater,2015,10
11/30/2015,5,207.671977,2133.0437,MaxWater,2015,11
12/31/2015,5,218.7368911,2172.1465,MaxWater,2015,12
1/31/2016,5,223.4355636,1528.8982,MaxWater,2016,1
2/29/2016,3,81.7014925,489.4098,MaxWater,2016,2
3/31/2016,4,32.73278395,247.47574,MaxWater,2016,3
4/30/2016,3,28.637055,244.4484,MaxWater,2016,4
5/31/2016,3,28.9200255,239.31622,MaxWater,2016,5
6/30/2016,3,27.862734,250.7539,MaxWater,2016,6
7/31/2016,3,25.2389355,383.6982,MaxWater,2016,7
8/31/2016,3,40.30701805,747.1216,MaxWater,2016,8
9/30/2016,3,80.5954132,1186.9514,MaxWater,2016,9
10/31/2016,3,145.7781081,1841.4205,MaxWater,2016,10
11/30/2016,3,174.564496,1690.1461,MaxWater,2016,11
12/31/2016,3,157.7372695,1808.211,MaxWater,2016,12
1/31/2017,3,129.5417065,763.2514,MaxWater,2017,1
2/28/2017,1,37.546015,213.57426,MaxWater,2017,2
3/31/2017,1,15.451407,199.86806,MaxWater,2017,3
4/30/2017,1,16.815063,171.76952,MaxWater,2017,4
5/31/2017,1,15.039921,176.84993,MaxWater,2017,5
6/30/2017,1,15.465441,193.78593,MaxWater,2017,6
7/31/2017,1,18.8287965,225.7724,MaxWater,2017,7
8/31/2017,1,24.116826,253.76251,MaxWater,2017,8
9/30/2017,1,49.60329055,835.0426,MaxWater,2017,9
10/31/2017,1,102.949183,1562.3304,MaxWater,2017,10
11/30/2017,1,93.59211145,1382.5143,MaxWater,2017,11
12/31/2017,1,82.69875025,951.3039,MaxWater,2017,12
1/31/2018,1,122.6858605,1240.1782,MaxWater,2018,1
2/28/2018,3,173.094637,1048.5653,MaxWater,2018,2
3/31/2018,4,58.74814825,315.06766,MaxWater,2018,3
4/30/2018,3,37.11353605,251.15907,MaxWater,2018,4
5/31/2018,3,29.231565,233.50845,MaxWater,2018,5
6/30/2018,3,27.3429795,230.0694,MaxWater,2018,6
7/31/2018,3,25.0361565,351.94644,MaxWater,2018,7
8/31/2018,3,37.5365644,730.01965,MaxWater,2018,8
9/30/2018,3,74.968795,1219.5024,MaxWater,2018,9
10/31/2018,3,159.257545,1703.8685,MaxWater,2018,10
11/30/2018,3,152.4189985,1718.5854,MaxWater,2018,11
12/31/2018,3,181.0698918,1748.9156,MaxWater,2018,12
1/31/2019,3,223.068988,1363.4689,MaxWater,2019,1
2/28/2019,3,89.3624065,510.6972,MaxWater,2019,2
3/31/2019,2,37.7430526,239.25734,MaxWater,2019,3
4/30/2019,1,26.838084,222.04352,MaxWater,2019,4
5/31/2019,1,23.216415,193.24976,MaxWater,2019,5
6/30/2019,1,19.311486,193.64314,MaxWater,2019,6
7/31/2019,1,18.5523855,185.4627,MaxWater,2019,7
8/31/2019,1,22.575393,243.89299,MaxWater,2019,8
9/30/2019,1,55.44886,816.7512,MaxWater,2019,9
10/31/2019,1,105.5856468,1307.5115,MaxWater,2019,10
11/30/2019,1,78.7984027,1318.7019,MaxWater,2019,11
12/31/2019,1,136.3878055,1778.6897,MaxWater,2019,12
1/31/2020,1,132.9793594,840.3758,MaxWater,2020,1
2/29/2020,3,39.643786,468.5889,MaxWater,2020,2
3/31/2020,4,40.4518066,418.91928,MaxWater,2020,3
4/30/2020,4,30.746656,284.8994,MaxWater,2020,4
5/31/2020,4,39.1330546,283.8802,MaxWater,2020,5
6/30/2020,4,36.59062375,329.96222,MaxWater,2020,6
7/31/2020,4,30.8426497,397.55685,MaxWater,2020,7
8/31/2020,4,44.05684,762.109,MaxWater,2020,8
9/30/2020,4,77.1043741,1121.4768,MaxWater,2020,9
10/31/2020,4,134.535049,1828.0077,MaxWater,2020,10
11/30/2020,4,183.1616065,1839.4113,MaxWater,2020,11
12/31/2020,4,181.070704,1825.9381,MaxWater,2020,12
1/31/2021,4,221.4748405,1779.1477,MaxWater,2021,1
2/28/2021,5,204.6576745,1051.5702,MaxWater,2021,2
3/31/2021,5,118.494565,827.96106,MaxWater,2021,3
4/30/2021,5,110.5184211,764.5135,MaxWater,2021,4
5/31/2021,5,87.1074922,874.95685,MaxWater,2021,5
6/30/2021,5,114.5498515,944.6067,MaxWater,2021,6
7/31/2021,5,132.6438603,1331.0001,MaxWater,2021,7
8/31/2021,5,175.21384,1739.9448,MaxWater,2021,8
9/30/2021,5,171.1672105,1635.6498,MaxWater,2021,9
11/30/1920,NA,NA,NA,Summer_Even,1920,11
12/31/1920,NA,NA,NA,Summer_Even,1920,12
1/31/1921,NA,NA,NA,Summer_Even,1921,1
2/28/1921,NA,NA,NA,Summer_Even,1921,2
3/31/1921,5,NA,NA,Summer_Even,1921,3
4/30/1921,5,NA,NA,Summer_Even,1921,4
5/31/1921,2,NA,NA,Summer_Even,1921,5
6/30/1921,2,NA,NA,Summer_Even,1921,6
7/31/1921,2,NA,NA,Summer_Even,1921,7
8/31/1921,2,NA,NA,Summer_Even,1921,8
9/30/1921,2,NA,NA,Summer_Even,1921,9
10/31/1921,2,NA,NA,Summer_Even,1921,10
11/30/1921,2,26.9596395,488.73898,Summer_Even,1921,11
12/31/1921,2,142.231189,1512.7394,Summer_Even,1921,12
1/31/1922,2,176.3999701,917.75336,Summer_Even,1922,1
2/28/1922,3,42.5835724,290.5309,Summer_Even,1922,2
3/31/1922,3,50.52393175,265.88388,Summer_Even,1922,3
4/30/1922,2,31.917892,236.8404,Summer_Even,1922,4
5/31/1922,2,27.3087,218.32187,Summer_Even,1922,5
6/30/1922,2,21.550536,217.75302,Summer_Even,1922,6
7/31/1922,2,21.8085135,224.17569,Summer_Even,1922,7
8/31/1922,2,24.243549,340.33026,Summer_Even,1922,8
9/30/1922,2,24.2659245,519.00104,Summer_Even,1922,9
10/31/1922,2,49.6336174,1011.5905,Summer_Even,1922,10
11/30/1922,2,147.127261,1694.7278,Summer_Even,1922,11
12/31/1922,2,146.998213,1750.0015,Summer_Even,1922,12
1/31/1923,2,85.7333647,599.0288,Summer_Even,1923,1
2/28/1923,3,32.39775505,218.0141,Summer_Even,1923,2
3/31/1923,3,33.60473575,230.14926,Summer_Even,1923,3
4/30/1923,4,38.6979166,245.58797,Summer_Even,1923,4
5/31/1923,3,36.79433605,243.18121,Summer_Even,1923,5
6/30/1923,3,28.6246395,225.49141,Summer_Even,1923,6
7/31/1923,3,27.923115,305.17792,Summer_Even,1923,7
8/31/1923,3,30.3513097,723.36456,Summer_Even,1923,8
9/30/1923,3,72.6016021,1192.1362,Summer_Even,1923,9
10/31/1923,3,137.6967535,1659.1968,Summer_Even,1923,10
11/30/1923,3,137.8844944,1717.9778,Summer_Even,1923,11
12/31/1923,3,176.293306,1754.4929,Summer_Even,1923,12
1/31/1924,3,203.771296,1436.2935,Summer_Even,1924,1
2/29/1924,5,161.9621665,1397.0427,Summer_Even,1924,2
3/31/1924,5,102.689035,721.0129,Summer_Even,1924,3
4/30/1924,5,73.4579758,350.57657,Summer_Even,1924,4
5/31/1924,5,71.05761175,475.83377,Summer_Even,1924,5
6/30/1924,5,75.8211331,900.0962,Summer_Even,1924,6
7/31/1924,5,155.5397941,1564.0355,Summer_Even,1924,7
8/31/1924,5,212.2988209,1516.8705,Summer_Even,1924,8
9/30/1924,5,169.510534,1348.5814,Summer_Even,1924,9
10/31/1924,5,166.9748605,1390.1786,Summer_Even,1924,10
11/30/1924,5,182.9561215,2104.6367,Summer_Even,1924,11
12/31/1924,5,216.351595,2269.0159,Summer_Even,1924,12
1/31/1925,5,204.9543481,1493.0874,Summer_Even,1925,1
2/28/1925,5,112.9347109,862.49963,Summer_Even,1925,2
3/31/1925,4,62.63163805,386.0145,Summer_Even,1925,3
4/30/1925,4,29.276193,245.3472,Summer_Even,1925,4
5/31/1925,4,29.231385,245.27684,Summer_Even,1925,5
6/30/1925,4,33.0266446,240.67363,Summer_Even,1925,6
7/31/1925,4,27.65871,295.90656,Summer_Even,1925,7
8/31/1925,4,37.11818155,710.5834,Summer_Even,1925,8
9/30/1925,4,80.867611,1168.7377,Summer_Even,1925,9
10/31/1925,4,136.8864415,1756.9457,Summer_Even,1925,10
11/30/1925,4,175.8862263,1628.8771,Summer_Even,1925,11
12/31/1925,4,172.551028,1745.1086,Summer_Even,1925,12
1/31/1926,4,185.369359,1513.6929,Summer_Even,1926,1
2/28/1926,5,126.513667,910.0964,Summer_Even,1926,2
3/31/1926,4,57.3761155,315.26953,Summer_Even,1926,3
4/30/1926,5,55.1263483,244.9703,Summer_Even,1926,4
5/31/1926,4,40.32577105,246.13771,Summer_Even,1926,5
6/30/1926,4,25.88079,250.18716,Summer_Even,1926,6
7/31/1926,4,24.7163655,347.02332,Summer_Even,1926,7
8/31/1926,4,36.1190542,674.2819,Summer_Even,1926,8
9/30/1926,4,77.1133573,1036.1167,Summer_Even,1926,9
10/31/1926,4,127.1549313,1745.0853,Summer_Even,1926,10
11/30/1926,4,169.496532,1782.6714,Summer_Even,1926,11
12/31/1926,4,131.862547,1010.93024,Summer_Even,1926,12
1/31/1927,4,53.98890475,463.17203,Summer_Even,1927,1
2/28/1927,3,32.6887999,335.93478,Summer_Even,1927,2
3/31/1927,2,27.315651,238.88135,Summer_Even,1927,3
4/30/1927,2,26.731677,228.28163,Summer_Even,1927,4
5/31/1927,1,36.7290625,219.26247,Summer_Even,1927,5
6/30/1927,1,25.843335,223.313,Summer_Even,1927,6
7/31/1927,1,23.6968065,231.34479,Summer_Even,1927,7
8/31/1927,1,23.6596485,386.79095,Summer_Even,1927,8
9/30/1927,1,26.436435,404.99915,Summer_Even,1927,9
10/31/1927,1,36.85989175,718.8059,Summer_Even,1927,10
11/30/1927,1,128.0892183,1753.3568,Summer_Even,1927,11
12/31/1927,1,178.0773775,1834.5804,Summer_Even,1927,12
1/31/1928,1,159.6982833,1198.2146,Summer_Even,1928,1
2/29/1928,3,90.75694855,565.75116,Summer_Even,1928,2
3/31/1928,3,33.889978,273.44943,Summer_Even,1928,3
4/30/1928,2,25.631103,239.32895,Summer_Even,1928,4
5/31/1928,2,26.763561,227.24368,Summer_Even,1928,5
6/30/1928,2,26.463762,236.14383,Summer_Even,1928,6
7/31/1928,2,23.412636,274.55533,Summer_Even,1928,7
8/31/1928,2,24.81552,448.5323,Summer_Even,1928,8
9/30/1928,2,29.5017975,558.7144,Summer_Even,1928,9
10/31/1928,2,46.4409505,752.36884,Summer_Even,1928,10
11/30/1928,2,111.9643486,1565.9857,Summer_Even,1928,11
12/31/1928,2,156.5571244,1745.1849,Summer_Even,1928,12
1/31/1929,2,211.5278845,1424.6028,Summer_Even,1929,1
2/28/1929,4,162.092725,1183.2678,Summer_Even,1929,2
3/31/1929,4,99.0863101,504.14435,Summer_Even,1929,3
4/30/1929,5,45.4510999,292.04626,Summer_Even,1929,4
5/31/1929,5,52.4915518,327.8513,Summer_Even,1929,5
6/30/1929,5,56.40792775,583.61865,Summer_Even,1929,6
7/31/1929,5,111.880342,1240.8531,Summer_Even,1929,7
8/31/1929,5,189.4779646,1740.4901,Summer_Even,1929,8
9/30/1929,5,196.204167,1690.1211,Summer_Even,1929,9
10/31/1929,5,195.6154311,1832.2749,Summer_Even,1929,10
11/30/1929,5,222.7148014,2130.7893,Summer_Even,1929,11
12/31/1929,5,218.884675,1945.5785,Summer_Even,1929,12
1/31/1930,5,166.9776991,995.35547,Summer_Even,1930,1
2/28/1930,4,50.461645,333.98737,Summer_Even,1930,2
3/31/1930,4,40.97347345,241.04942,Summer_Even,1930,3
4/30/1930,4,32.2277782,236.28368,Summer_Even,1930,4
5/31/1930,4,30.938575,243.76213,Summer_Even,1930,5
6/30/1930,4,30.071466,282.33432,Summer_Even,1930,6
7/31/1930,4,29.133114,450.03223,Summer_Even,1930,7
8/31/1930,4,54.89995,986.69336,Summer_Even,1930,8
9/30/1930,4,97.5629965,1380.4532,Summer_Even,1930,9
10/31/1930,4,143.6138551,1754.6489,Summer_Even,1930,10
11/30/1930,4,188.5226845,1825.6284,Summer_Even,1930,11
12/31/1930,4,196.0037635,1874.247,Summer_Even,1930,12
1/31/1931,4,222.5144806,1939.3033,Summer_Even,1931,1
2/28/1931,5,169.9271185,912.2014,Summer_Even,1931,2
3/31/1931,5,70.12024675,452.127,Summer_Even,1931,3
4/30/1931,5,63.8301628,493.91144,Summer_Even,1931,4
5/31/1931,5,77.65419325,777.22125,Summer_Even,1931,5
6/30/1931,5,101.4122179,1299.902,Summer_Even,1931,6
7/31/1931,5,155.7935011,1411.0894,Summer_Even,1931,7
8/31/1931,5,141.8888613,1503.5459,Summer_Even,1931,8
9/30/1931,5,174.6752185,1732.4586,Summer_Even,1931,9
10/31/1931,5,204.00853,1628.8394,Summer_Even,1931,10
11/30/1931,5,219.7926565,1997.966,Summer_Even,1931,11
12/31/1931,5,225.0233185,1657.8177,Summer_Even,1931,12
1/31/1932,5,111.8806954,623.4715,Summer_Even,1932,1
2/29/1932,4,38.1912835,264.9282,Summer_Even,1932,2
3/31/1932,4,40.65096175,246.3847,Summer_Even,1932,3
4/30/1932,5,32.8770994,247.21904,Summer_Even,1932,4
5/31/1932,5,36.9277645,282.65067,Summer_Even,1932,5
6/30/1932,5,31.3752805,277.06604,Summer_Even,1932,6
7/31/1932,5,43.1097223,400.20258,Summer_Even,1932,7
8/31/1932,5,65.0406775,939.6542,Summer_Even,1932,8
9/30/1932,5,128.8578861,1412.7736,Summer_Even,1932,9
10/31/1932,5,190.133818,2140.7693,Summer_Even,1932,10
11/30/1932,5,226.1001169,2137.616,Summer_Even,1932,11
12/31/1932,5,214.466206,2244.4597,Summer_Even,1932,12
1/31/1933,5,207.7793365,1530.052,Summer_Even,1933,1
2/28/1933,5,116.5193554,792.58344,Summer_Even,1933,2
3/31/1933,5,71.670946,460.08575,Summer_Even,1933,3
4/30/1933,5,55.3641124,358.36093,Summer_Even,1933,4
5/31/1933,5,66.68645275,402.72272,Summer_Even,1933,5
6/30/1933,5,67.11655195,693.2302,Summer_Even,1933,6
7/31/1933,5,111.559546,1273.8165,Summer_Even,1933,7
8/31/1933,5,176.017198,1701.0779,Summer_Even,1933,8
9/30/1933,5,174.2532475,1731.0925,Summer_Even,1933,9
10/31/1933,5,194.842873,1719.2426,Summer_Even,1933,10
11/30/1933,5,205.7268093,2158.6033,Summer_Even,1933,11
12/31/1933,5,225.0962329,1956.8591,Summer_Even,1933,12
1/31/1934,5,222.4748371,1406.203,Summer_Even,1934,1
2/28/1934,5,95.7464578,539.3156,Summer_Even,1934,2
3/31/1934,5,41.3173915,288.8539,Summer_Even,1934,3
4/30/1934,5,28.876593,268.94595,Summer_Even,1934,4
5/31/1934,5,46.8136849,380.4786,Summer_Even,1934,5
6/30/1934,5,57.0329641,917.5293,Summer_Even,1934,6
7/31/1934,5,131.1140373,1455.629,Summer_Even,1934,7
8/31/1934,5,154.9044265,1588.7306,Summer_Even,1934,8
9/30/1934,5,166.061521,1687.5518,Summer_Even,1934,9
10/31/1934,5,193.253086,1947.2812,Summer_Even,1934,10
11/30/1934,5,226.8470763,2162.4216,Summer_Even,1934,11
12/31/1934,5,225.9759681,1827.3318,Summer_Even,1934,12
1/31/1935,5,208.4738131,1609.3724,Summer_Even,1935,1
2/28/1935,4,120.272338,606.7902,Summer_Even,1935,2
3/31/1935,4,41.3400661,248.95872,Summer_Even,1935,3
4/30/1935,4,29.2781895,252.06883,Summer_Even,1935,4
