"Date","SAC_Keswick_CFS","scenario","year","month","WY_type"
1953-11-30,8194.04121095983,"Summer_Hist",1953,11,"Above Normal"
1954-04-30,8951.55561682714,"Summer_Hist",1954,4,"Above Normal"
1954-05-31,7472.7568674634,"Summer_Hist",1954,5,"Above Normal"
1954-06-30,15187.3035697868,"Summer_Hist",1954,6,"Above Normal"
1954-07-31,16000,"Summer_Hist",1954,7,"Above Normal"
1954-08-31,12666.9114219712,"Summer_Hist",1954,8,"Above Normal"
1954-09-30,6960.92609576765,"Summer_Hist",1954,9,"Above Normal"
1954-10-31,5153.83218030209,"Summer_Hist",1954,10,"Above Normal"
1954-11-30,3262.5597461181,"Summer_Hist",1954,11,"Above Normal"
1973-04-30,3173.6861277284,"Summer_Hist",1973,4,"Above Normal"
1973-05-31,5667.47153753675,"Summer_Hist",1973,5,"Above Normal"
1973-06-30,13372.3436856746,"Summer_Hist",1973,6,"Above Normal"
1973-07-31,14778.344777693,"Summer_Hist",1973,7,"Above Normal"
1973-08-31,10829.9973009064,"Summer_Hist",1973,8,"Above Normal"
1973-09-30,6200.80670574328,"Summer_Hist",1973,9,"Above Normal"
1973-10-31,4136.58446707262,"Summer_Hist",1973,10,"Above Normal"
1973-11-30,17141.8656724125,"Summer_Hist",1973,11,"Above Normal"
1978-04-30,3150.16152762949,"Summer_Hist",1978,4,"Above Normal"
1978-05-31,8313.06812380541,"Summer_Hist",1978,5,"Above Normal"
1978-06-30,7346.77661230113,"Summer_Hist",1978,6,"Above Normal"
1978-07-31,9795.29449154178,"Summer_Hist",1978,7,"Above Normal"
1978-08-31,10867.5088032507,"Summer_Hist",1978,8,"Above Normal"
1978-09-30,9057.96111176752,"Summer_Hist",1978,9,"Above Normal"
1978-10-31,7756.00805982105,"Summer_Hist",1978,10,"Above Normal"
1978-11-30,5590.4733180057,"Summer_Hist",1978,11,"Above Normal"
1993-04-30,3159.41510223324,"Summer_Hist",1993,4,"Above Normal"
1993-05-31,6858.57365766501,"Summer_Hist",1993,5,"Above Normal"
1993-06-30,10113.4613659621,"Summer_Hist",1993,6,"Above Normal"
1993-07-31,12512.2799329203,"Summer_Hist",1993,7,"Above Normal"
1993-08-31,9643.19496662319,"Summer_Hist",1993,8,"Above Normal"
1993-09-30,7028.83563361124,"Summer_Hist",1993,9,"Above Normal"
1993-10-31,8110.57196990479,"Summer_Hist",1993,10,"Above Normal"
1993-11-30,5000,"Summer_Hist",1993,11,"Above Normal"
2000-04-30,3768.08909434251,"Summer_Hist",2000,4,"Above Normal"
2000-05-31,8099.95290864542,"Summer_Hist",2000,5,"Above Normal"
2000-06-30,14573.0182484478,"Summer_Hist",2000,6,"Above Normal"
2000-07-31,15059.9693508316,"Summer_Hist",2000,7,"Above Normal"
2000-08-31,11536.5783986161,"Summer_Hist",2000,8,"Above Normal"
2000-09-30,7190.71577430467,"Summer_Hist",2000,9,"Above Normal"
2000-10-31,4703.25442553312,"Summer_Hist",2000,10,"Above Normal"
2000-11-30,4897.91517428842,"Summer_Hist",2000,11,"Above Normal"
2003-04-30,10871.3676321068,"Summer_Hist",2003,4,"Above Normal"
2003-05-31,13400.4381331247,"Summer_Hist",2003,5,"Above Normal"
2003-06-30,11930.3809441043,"Summer_Hist",2003,6,"Above Normal"
2003-07-31,14972.8833859785,"Summer_Hist",2003,7,"Above Normal"
2003-08-31,8556.02648396288,"Summer_Hist",2003,8,"Above Normal"
2003-09-30,7191.77704828072,"Summer_Hist",2003,9,"Above Normal"
2003-10-31,6086.50770367015,"Summer_Hist",2003,10,"Above Normal"
2003-11-30,4532.87089675203,"Summer_Hist",2003,11,"Above Normal"
