"month","region","year","sal_AltStatusQuo"
4,"Confluence",1961,0.981048765872973
4,"Confluence",1962,0.519060629976399
4,"Confluence",1963,0.1
4,"Confluence",1964,1.32205708321766
4,"Confluence",1965,0.117104503481616
4,"Confluence",1966,0.470226771428447
4,"Confluence",1967,0.114512003846178
4,"Confluence",1968,0.477892420915893
4,"Confluence",1969,0.106973229503533
4,"Confluence",1970,0.345365076973302
4,"Confluence",1971,0.197804228841505
4,"Confluence",1972,0.430531687865508
4,"Confluence",1973,0.265882044507215
4,"Confluence",1974,0.100850879005785
4,"Confluence",1975,0.204050788969027
4,"Confluence",1976,1.9968607008629
4,"Confluence",1977,6.8533017420853
4,"Confluence",1978,0.122806868715714
4,"Confluence",1979,0.403323659971269
4,"Confluence",1980,0.212097733084765
4,"Confluence",1981,0.519762050337517
4,"Confluence",1982,0.1
4,"Confluence",1983,0.1
4,"Confluence",1984,0.263154574341408
4,"Confluence",1985,1.19628273369174
4,"Confluence",1986,0.159601961388699
4,"Confluence",1987,0.613973207645316
4,"Confluence",1988,1.97832202465572
4,"Confluence",1989,0.23046547583769
4,"Confluence",1990,1.84379211456239
4,"Confluence",1991,0.67220418945642
4,"Confluence",1992,1.07790461807079
4,"Confluence",1993,0.180817975650141
4,"Confluence",1994,1.34805141612133
4,"Confluence",1995,0.105107675870927
4,"Confluence",1996,0.139356957540141
4,"Confluence",1997,0.460926751609893
4,"Confluence",1998,0.115112300859694
4,"Confluence",1999,0.194378546229888
4,"Confluence",2000,0.205432232253358
4,"Confluence",2001,0.597782160508769
4,"Confluence",2002,0.741929984095544
4,"Confluence",2003,0.161001579801213
4,"Confluence",2004,0.364093381136683
4,"Confluence",2005,0.203586713447466
4,"Confluence",2006,0.1
4,"Confluence",2007,0.879975139578626
4,"Confluence",2008,1.21927634982538
4,"Confluence",2009,0.34588181460526
4,"Confluence",2010,0.200441922243237
4,"Confluence",2011,0.115235306402003
4,"Confluence",2012,0.182986432970949
4,"Confluence",2013,1.38975757494005
4,"Confluence",2014,1.05429160224252
4,"Confluence",2015,1.83370978820674
4,"Confluence",2016,0.224545244192268
4,"Confluence",2017,0.100069764945957
4,"Confluence",2018,0.149916854469831
4,"Confluence",2019,0.105780760231015
4,"Confluence",2020,1.44213067204438
4,"Confluence",2021,5.42396942386948
4,"NE Suisun",1922,0.98251719548977
4,"NE Suisun",1923,1.44459607086835
4,"NE Suisun",1924,14.2406404176072
4,"NE Suisun",1925,1.04688950605155
4,"NE Suisun",1926,1.37532424962428
4,"NE Suisun",1927,0.333351490663142
4,"NE Suisun",1928,0.756754315946455
4,"NE Suisun",1929,8.83270015022243
4,"NE Suisun",1930,2.21735153086842
4,"NE Suisun",1931,16.7669679770471
4,"NE Suisun",1932,7.01974936961792
4,"NE Suisun",1933,13.1473843018113
4,"NE Suisun",1934,11.4582428961706
4,"NE Suisun",1935,0.50056726728421
4,"NE Suisun",1936,0.955299420864539
4,"NE Suisun",1937,1.02792728468586
4,"NE Suisun",1938,0.225045095710092
4,"NE Suisun",1939,5.41039575755289
4,"NE Suisun",1940,0.356465873116572
4,"NE Suisun",1941,0.218802600702255
4,"NE Suisun",1942,0.318600414937567
4,"NE Suisun",1943,0.510403246206287
4,"NE Suisun",1944,4.3812217289866
4,"NE Suisun",1945,2.22582303308541
4,"NE Suisun",1946,2.13222210039076
4,"NE Suisun",1947,3.49145644034549
4,"NE Suisun",1948,0.801881284092338
4,"NE Suisun",1949,1.99328138655892
4,"NE Suisun",1950,2.23077533442312
4,"NE Suisun",1951,0.837588679186573
4,"NE Suisun",1952,0.234062621191259
4,"NE Suisun",1953,1.17853162685595
4,"NE Suisun",1954,0.588607609996768
4,"NE Suisun",1955,5.22195282741264
4,"NE Suisun",1956,0.625885257914789
4,"NE Suisun",1957,1.61219760057883
4,"NE Suisun",1958,0.206922853779413
4,"NE Suisun",1959,4.7112312405011
4,"NE Suisun",1960,4.8576474768302
4,"NE Suisun",1961,4.64621669784645
4,"NE Suisun",1962,2.62775331965579
4,"NE Suisun",1963,0.21932569494149
4,"NE Suisun",1964,5.87943242774939
4,"NE Suisun",1965,0.329023618809759
4,"NE Suisun",1966,2.38077478948053
4,"NE Suisun",1967,0.313027614441919
4,"NE Suisun",1968,2.42008257926146
4,"NE Suisun",1969,0.266823840963992
4,"NE Suisun",1970,1.70968407215122
4,"NE Suisun",1971,0.834423306056597
4,"NE Suisun",1972,2.1738699195311
4,"NE Suisun",1973,1.24944134406168
4,"NE Suisun",1974,0.229707165708934
4,"NE Suisun",1975,0.873210411295099
4,"NE Suisun",1976,7.93259456625916
4,"NE Suisun",1977,16.9678960822765
4,"NE Suisun",1978,0.364366417151836
4,"NE Suisun",1979,2.02867763107301
4,"NE Suisun",1980,0.922990487629421
4,"NE Suisun",1981,2.63124274234462
4,"NE Suisun",1982,0.185666474914479
4,"NE Suisun",1983,0.211630586605734
4,"NE Suisun",1984,1.23316967368371
4,"NE Suisun",1985,5.44381629082483
4,"NE Suisun",1986,0.595140128489982
4,"NE Suisun",1987,3.08604959916568
4,"NE Suisun",1988,7.88136915618955
4,"NE Suisun",1989,1.03575570529029
4,"NE Suisun",1990,7.50197702888452
4,"NE Suisun",1991,3.35440943123991
4,"NE Suisun",1992,5.01399049136091
4,"NE Suisun",1993,0.728391496570052
4,"NE Suisun",1994,5.9669877467929
4,"NE Suisun",1995,0.25547179550293
4,"NE Suisun",1996,0.467815310336392
4,"NE Suisun",1997,2.33280890190713
4,"NE Suisun",1998,0.316727094710399
4,"NE Suisun",1999,0.813101890391072
4,"NE Suisun",2000,0.881771610231894
4,"NE Suisun",2001,3.0097694931853
4,"NE Suisun",2002,3.66425955999484
4,"NE Suisun",2003,0.60394653743175
4,"NE Suisun",2004,1.81424772558449
4,"NE Suisun",2005,0.870333018473157
4,"NE Suisun",2006,0.184543409779275
4,"NE Suisun",2007,4.24504725314114
4,"NE Suisun",2008,5.52499911091571
4,"NE Suisun",2009,1.71258858211547
4,"NE Suisun",2010,0.850816454490786
4,"NE Suisun",2011,0.31748548332809
4,"NE Suisun",2012,0.741967610942553
4,"NE Suisun",2013,6.10579729131712
4,"NE Suisun",2014,4.92573340798381
4,"NE Suisun",2015,7.47298014104633
4,"NE Suisun",2016,0.999546480359723
4,"NE Suisun",2017,0.225001533542692
4,"NE Suisun",2018,0.534192390885593
4,"NE Suisun",2019,0.259563495735156
4,"NE Suisun",2020,6.27730333016387
4,"NE Suisun",2021,14.879449206454
4,"NW Suisun",1922,1.97402171363991
4,"NW Suisun",1923,2.85945475253989
4,"NW Suisun",1924,14.9112413175461
4,"NW Suisun",1925,2.10133028779072
4,"NW Suisun",1926,2.73087024543683
4,"NW Suisun",1927,0.627152786758675
4,"NW Suisun",1928,1.51745550660925
4,"NW Suisun",1929,11.5864017806098
4,"NW Suisun",1930,4.20263174264517
4,"NW Suisun",1931,16.0300137048049
4,"NW Suisun",1932,10.0609730711475
4,"NW Suisun",1933,14.354212632164
4,"NW Suisun",1934,13.390229973455
4,"NW Suisun",1935,0.982223559132141
4,"NW Suisun",1936,1.91980529465924
4,"NW Suisun",1937,2.06396309462257
4,"NW Suisun",1938,0.399184141942312
4,"NW Suisun",1939,8.45220310205854
4,"NW Suisun",1940,0.676224697149803
4,"NW Suisun",1941,0.386226027483296
4,"NW Suisun",1942,0.595878355172586
4,"NW Suisun",1943,1.00303774777978
4,"NW Suisun",1944,7.26330355240517
4,"NW Suisun",1945,4.21649214337412
4,"NW Suisun",1946,4.06236972544807
4,"NW Suisun",1947,6.10998082502282
4,"NW Suisun",1948,1.60994406706081
4,"NW Suisun",1949,3.82953934574527
4,"NW Suisun",1950,4.22458660005893
4,"NW Suisun",1951,1.68270091552037
4,"NW Suisun",1952,0.417952465459711
4,"NW Suisun",1953,2.35765658087197
4,"NW Suisun",1954,1.16789579734871
4,"NW Suisun",1955,8.24487738393636
4,"NW Suisun",1956,1.24601717540914
4,"NW Suisun",1957,3.16472558056864
4,"NW Suisun",1958,0.361652651028851
4,"NW Suisun",1959,7.66011958157897
4,"NW Suisun",1960,7.83129556634995
4,"NW Suisun",1961,7.58316574575128
4,"NW Suisun",1962,4.85465469449163
4,"NW Suisun",1963,0.38731071611932
4,"NW Suisun",1964,8.94985705278496
4,"NW Suisun",1965,0.617973003504207
4,"NW Suisun",1966,4.46696373181093
4,"NW Suisun",1967,0.584074458956368
4,"NW Suisun",1968,4.52959951986143
4,"NW Suisun",1969,0.48655182063138
4,"NW Suisun",1970,3.3385839675285
4,"NW Suisun",1971,1.67626661160732
4,"NW Suisun",1972,4.1312137503026
4,"NW Suisun",1973,2.49350102460424
4,"NW Suisun",1974,0.408880337086262
4,"NW Suisun",1975,1.75490099256004
4,"NW Suisun",1976,10.8623416723979
4,"NW Suisun",1977,16.1100547935413
4,"NW Suisun",1978,0.693010481293985
4,"NW Suisun",1979,3.88932226463219
4,"NW Suisun",1980,1.85514936912325
4,"NW Suisun",1981,4.86003405180934
4,"NW Suisun",1982,0.3180128564375
4,"NW Suisun",1983,0.371376376781957
4,"NW Suisun",1984,2.46246572808839
4,"NW Suisun",1985,8.48851897952161
4,"NW Suisun",1986,1.18160908332455
4,"NW Suisun",1987,5.53910769632016
4,"NW Suisun",1988,10.8192421261235
4,"NW Suisun",1989,2.07940347427082
4,"NW Suisun",1990,10.4932752022689
4,"NW Suisun",1991,5.92042580402648
4,"NW Suisun",1992,8.01089909512982
4,"NW Suisun",1993,1.45902467266949
4,"NW Suisun",1994,9.03997467618839
4,"NW Suisun",1995,0.462716732723135
4,"NW Suisun",1996,0.912814292944916
4,"NW Suisun",1997,4.39004091234211
4,"NW Suisun",1998,0.591909668996525
4,"NW Suisun",1999,1.63284797962681
4,"NW Suisun",2000,1.77219582219228
4,"NW Suisun",2001,5.42817559270911
4,"NW Suisun",2002,6.34421836123432
4,"NW Suisun",2003,1.20008037766807
4,"NW Suisun",2004,3.52212429018706
4,"NW Suisun",2005,1.74908323401181
4,"NW Suisun",2006,0.315720536007705
4,"NW Suisun",2007,7.09493605709226
4,"NW Suisun",2008,8.57617622280528
4,"NW Suisun",2009,3.34372298930287
4,"NW Suisun",2010,1.7095565480845
4,"NW Suisun",2011,0.593516248417519
4,"NW Suisun",2012,1.48702163752138
4,"NW Suisun",2013,9.18112502764184
4,"NW Suisun",2014,7.90990914965552
4,"NW Suisun",2015,10.4678606709743
4,"NW Suisun",2016,2.00782601409883
4,"NW Suisun",2017,0.39909361480365
4,"NW Suisun",2018,1.05331123626832
4,"NW Suisun",2019,0.471300663867602
4,"NW Suisun",2020,9.35267220128331
4,"NW Suisun",2021,15.2151088144373
4,"SE Suisun",1922,0.774928759091103
4,"SE Suisun",1923,1.12294568511267
4,"SE Suisun",1924,10.1566463819975
4,"SE Suisun",1925,0.823727514493619
4,"SE Suisun",1926,1.07107924750908
4,"SE Suisun",1927,0.273860087836123
4,"SE Suisun",1928,0.602769444318347
4,"SE Suisun",1929,6.41369927983285
4,"SE Suisun",1930,1.69604180109538
4,"SE Suisun",1931,11.8853498480339
4,"SE Suisun",1932,5.14147648177204
4,"SE Suisun",1933,9.40509446397531
4,"SE Suisun",1934,8.23920802864023
4,"SE Suisun",1935,0.404974693934013
4,"SE Suisun",1936,0.754259960677555
4,"SE Suisun",1937,0.809364871840941
4,"SE Suisun",1938,0.187644253975698
4,"SE Suisun",1939,4.00174000967079
4,"SE Suisun",1940,0.292109533826856
4,"SE Suisun",1941,0.182633028928572
4,"SE Suisun",1942,0.262188936209452
4,"SE Suisun",1943,0.412629337503201
4,"SE Suisun",1944,3.2663502374318
4,"SE Suisun",1945,1.7022771178042
4,"SE Suisun",1946,1.63333325591039
4,"SE Suisun",1947,2.62533435582395
4,"SE Suisun",1948,0.637320575321261
4,"SE Suisun",1949,1.53078158173028
4,"SE Suisun",1950,1.70592176808425
4,"SE Suisun",1951,0.664607597333939
4,"SE Suisun",1952,0.194873948480517
4,"SE Suisun",1953,0.923177292632344
4,"SE Suisun",1954,0.473301006104901
4,"SE Suisun",1955,3.86751474710884
4,"SE Suisun",1956,0.502111899046407
4,"SE Suisun",1957,1.24805687660966
4,"SE Suisun",1958,0.173081401954855
4,"SE Suisun",1959,3.50279865408276
4,"SE Suisun",1960,3.60750253595708
4,"SE Suisun",1961,3.45626704125709
4,"SE Suisun",1962,1.99714335561869
4,"SE Suisun",1963,0.183053152955314
4,"SE Suisun",1964,4.33507924565195
4,"SE Suisun",1965,0.270437903658817
4,"SE Suisun",1966,1.81617291767231
4,"SE Suisun",1967,0.25777444309351
4,"SE Suisun",1968,1.84502067702854
4,"SE Suisun",1969,0.221054405891128
4,"SE Suisun",1970,1.32060015598038
4,"SE Suisun",1971,0.662190467120058
4,"SE Suisun",1972,1.66402365849104
4,"SE Suisun",1973,0.976570112606744
4,"SE Suisun",1974,0.191383350589156
4,"SE Suisun",1975,0.691785520672968
4,"SE Suisun",1976,5.78342569732492
4,"SE Suisun",1977,12.0224004801061
4,"SE Suisun",1978,0.298336858327556
4,"SE Suisun",1979,1.55693224682363
4,"SE Suisun",1980,0.729696147341888
4,"SE Suisun",1981,1.99969545806201
4,"SE Suisun",1982,0.155938162981669
4,"SE Suisun",1983,0.176868952357375
4,"SE Suisun",1984,0.964328374077243
4,"SE Suisun",1985,4.02552648142233
4,"SE Suisun",1986,0.478354664226311
4,"SE Suisun",1987,2.33130335809076
4,"SE Suisun",1988,5.74747848924176
4,"SE Suisun",1989,0.815295587313863
4,"SE Suisun",1990,5.48096464980339
4,"SE Suisun",1991,2.52608924903972
4,"SE Suisun",1992,3.71917441677839
4,"SE Suisun",1993,0.581014184116673
4,"SE Suisun",1994,4.39719081609459
4,"SE Suisun",1995,0.211997183618643
4,"SE Suisun",1996,0.379444623168166
4,"SE Suisun",1997,1.78094672270711
4,"SE Suisun",1998,0.26070531323124
4,"SE Suisun",1999,0.645900021440219
4,"SE Suisun",2000,0.698311077858389
4,"SE Suisun",2001,2.27582229177523
4,"SE Suisun",2002,2.75026499797646
4,"SE Suisun",2003,0.485164136409691
4,"SE Suisun",2004,1.39823714135743
4,"SE Suisun",2005,0.68959176092038
4,"SE Suisun",2006,0.155030422417551
4,"SE Suisun",2007,3.16859015815125
4,"SE Suisun",2008,4.08328414027562
4,"SE Suisun",2009,1.32275907661833
4,"SE Suisun",2010,0.674704833522951
4,"SE Suisun",2011,0.261305977881501
4,"SE Suisun",2012,0.591431438730962
4,"SE Suisun",2013,4.49559211042114
4,"SE Suisun",2014,3.65615094981571
4,"SE Suisun",2015,5.46057453079907
4,"SE Suisun",2016,0.787849560454024
4,"SE Suisun",2017,0.187609302344702
4,"SE Suisun",2018,0.431119976849603
4,"SE Suisun",2019,0.215263459047808
4,"SE Suisun",2020,4.61705599276032
4,"SE Suisun",2021,10.5947799677454
4,"Suisun Marsh",1922,1.22271638626489
4,"Suisun Marsh",1923,1.47374652844334
4,"Suisun Marsh",1924,7.84502440277135
4,"Suisun Marsh",1925,1.25895809308404
4,"Suisun Marsh",1926,1.43726140219991
4,"Suisun Marsh",1927,0.808935533499108
4,"Suisun Marsh",1928,1.0908885273245
4,"Suisun Marsh",1929,5.03215597374869
4,"Suisun Marsh",1930,1.86443458720467
4,"Suisun Marsh",1931,9.2627261470161
4,"Suisun Marsh",1932,4.14813331620497
4,"Suisun Marsh",1933,7.25281662056659
4,"Suisun Marsh",1934,6.36205017604185
4,"Suisun Marsh",1935,0.928196137241205
4,"Suisun Marsh",1936,1.20723421141364
4,"Suisun Marsh",1937,1.24833486326572
4,"Suisun Marsh",1938,0.721634355937169
4,"Suisun Marsh",1939,3.38140891886637
4,"Suisun Marsh",1940,0.826339327993619
4,"Suisun Marsh",1941,0.716239312804981
4,"Suisun Marsh",1942,0.797635242491478
4,"Suisun Marsh",1943,0.934810282050519
4,"Suisun Marsh",1944,2.89623155650254
4,"Suisun Marsh",1945,1.86859850348047
4,"Suisun Marsh",1946,1.82248307211378
4,"Suisun Marsh",1947,2.47653372189077
4,"Suisun Marsh",1948,1.11792225126153
4,"Suisun Marsh",1949,1.75355123297813
4,"Suisun Marsh",1950,1.87103178589741
4,"Suisun Marsh",1951,1.13904821104202
4,"Suisun Marsh",1952,0.729344702121972
4,"Suisun Marsh",1953,1.33162000036634
4,"Suisun Marsh",1954,0.986197265137064
4,"Suisun Marsh",1955,3.29239979559758
4,"Suisun Marsh",1956,1.01002305200913
4,"Suisun Marsh",1957,1.56077828540229
4,"Suisun Marsh",1958,0.705835120628361
4,"Suisun Marsh",1959,3.05162382763329
4,"Suisun Marsh",1960,3.12059843387886
4,"Suisun Marsh",1961,3.02100505689757
4,"Suisun Marsh",1962,2.06426191848276
4,"Suisun Marsh",1963,0.716693252444051
4,"Suisun Marsh",1964,3.60352336834998
4,"Suisun Marsh",1965,0.805636355991209
4,"Suisun Marsh",1966,1.94444439387535
4,"Suisun Marsh",1967,0.793324316405319
4,"Suisun Marsh",1968,1.9635961236953
4,"Suisun Marsh",1969,0.756603105476132
4,"Suisun Marsh",1970,1.61069772473903
4,"Suisun Marsh",1971,1.13718441139208
4,"Suisun Marsh",1972,1.84303214566198
4,"Suisun Marsh",1973,1.37005682118629
4,"Suisun Marsh",1974,0.725632597921024
4,"Suisun Marsh",1975,1.15990785798923
4,"Suisun Marsh",1976,4.59012437825244
4,"Suisun Marsh",1977,9.37850403153882
4,"Suisun Marsh",1978,0.83220836750808
4,"Suisun Marsh",1979,1.77117041417879
4,"Suisun Marsh",1980,1.18872467372232
4,"Suisun Marsh",1981,2.06594658749712
4,"Suisun Marsh",1982,0.686730900783366
4,"Suisun Marsh",1983,0.709980231355498
4,"Suisun Marsh",1984,1.3612762544389
4,"Suisun Marsh",1985,3.39720705126086
4,"Suisun Marsh",1986,0.990401352163863
4,"Suisun Marsh",1987,2.28400782067654
4,"Suisun Marsh",1988,4.56516056016029
4,"Suisun Marsh",1989,1.2527257493165
4,"Suisun Marsh",1990,4.38088075103758
4,"Suisun Marsh",1991,2.41159406369738
4,"Suisun Marsh",1992,3.1942900900445
4,"Suisun Marsh",1993,1.07369114902089
4,"Suisun Marsh",1994,3.64509060234669
4,"Suisun Marsh",1995,0.747284237954623
4,"Suisun Marsh",1996,0.905898386557167
4,"Suisun Marsh",1997,1.92102746877616
4,"Suisun Marsh",1998,0.79618872778943
4,"Suisun Marsh",1999,1.12458507689249
4,"Suisun Marsh",2000,1.16489072068977
4,"Suisun Marsh",2001,2.24761688782632
4,"Suisun Marsh",2002,2.55825630687056
4,"Suisun Marsh",2003,0.996049047672301
4,"Suisun Marsh",2004,1.66374672972776
4,"Suisun Marsh",2005,1.15823053711529
4,"Suisun Marsh",2006,0.68570277914411
4,"Suisun Marsh",2007,2.83211104820272
4,"Suisun Marsh",2008,3.43559946782776
4,"Suisun Marsh",2009,1.61217792542807
4,"Suisun Marsh",2010,1.14681857198096
4,"Suisun Marsh",2011,0.796774647560687
4,"Suisun Marsh",2012,1.08194356137311
4,"Suisun Marsh",2013,3.71106682049501
4,"Suisun Marsh",2014,3.15268452587218
4,"Suisun Marsh",2015,4.36683954563648
4,"Suisun Marsh",2016,1.2323538744249
4,"Suisun Marsh",2017,0.721596873384445
4,"Suisun Marsh",2018,0.950660305683657
4,"Suisun Marsh",2019,0.750657850381239
4,"Suisun Marsh",2020,3.79271927880574
4,"Suisun Marsh",2021,8.1969379664111
4,"SW Suisun",1922,3.6811924773148
4,"SW Suisun",1923,5.04865893421707
4,"SW Suisun",1924,15.0897983263091
4,"SW Suisun",1925,3.88593925888013
4,"SW Suisun",1926,4.85787858947793
4,"SW Suisun",1927,1.30265413937497
4,"SW Suisun",1928,2.92158397337387
4,"SW Suisun",1929,13.6950487403818
4,"SW Suisun",1930,6.90381655284714
4,"SW Suisun",1931,15.2927731655902
4,"SW Suisun",1932,12.7072244482412
4,"SW Suisun",1933,14.934304801146
4,"SW Suisun",1934,14.5875999506203
4,"SW Suisun",1935,1.97355390651858
4,"SW Suisun",1936,3.59310040896558
4,"SW Suisun",1937,3.82614498486887
4,"SW Suisun",1938,0.849605324669407
4,"SW Suisun",1939,11.4395033309464
4,"SW Suisun",1940,1.39771382442559
4,"SW Suisun",1941,0.823234101213466
4,"SW Suisun",1942,1.24164157284201
4,"SW Suisun",1943,2.01174637401484
4,"SW Suisun",1944,10.3510909721387
4,"SW Suisun",1945,6.92174707107312
4,"SW Suisun",1946,6.72104887661175
4,"SW Suisun",1947,9.16651087224635
4,"SW Suisun",1948,3.0788284898859
4,"SW Suisun",1949,6.41227798170064
4,"SW Suisun",1950,6.93220771164856
4,"SW Suisun",1951,3.20128485199813
4,"SW Suisun",1952,0.887674259572397
4,"SW Suisun",1953,4.28956125035745
4,"SW Suisun",1954,2.31024929648999
4,"SW Suisun",1955,11.259114690793
4,"SW Suisun",1956,2.44932768394104
4,"SW Suisun",1957,5.49181814969607
4,"SW Suisun",1958,0.773023981034068
4,"SW Suisun",1959,10.7290060506016
4,"SW Suisun",1960,10.8874662351814
4,"SW Suisun",1961,10.6568765505493
4,"SW Suisun",1962,7.7227172449452
4,"SW Suisun",1963,0.825444337420043
4,"SW Suisun",1964,11.8565379251772
4,"SW Suisun",1965,1.28478070696582
4,"SW Suisun",1966,7.24179971708633
4,"SW Suisun",1967,1.2185245548044
4,"SW Suisun",1968,7.32067459671937
4,"SW Suisun",1969,1.02558837466805
4,"SW Suisun",1970,5.73828483094244
4,"SW Suisun",1971,3.19049858871391
4,"SW Suisun",1972,6.81105645462911
4,"SW Suisun",1973,4.49899745388238
4,"SW Suisun",1974,0.869291270295995
4,"SW Suisun",1975,3.32175258470974
4,"SW Suisun",1976,13.2522317180399
4,"SW Suisun",1977,15.3012282233786
4,"SW Suisun",1978,1.43004632563524
4,"SW Suisun",1979,6.49220964660591
4,"SW Suisun",1980,3.48732850027738
4,"SW Suisun",1981,7.72926930462112
4,"SW Suisun",1982,0.683187431183052
4,"SW Suisun",1983,0.792923944374316
4,"SW Suisun",1984,4.45141438173995
4,"SW Suisun",1985,11.4706967639807
4,"SW Suisun",1986,2.33477015673943
4,"SW Suisun",1987,8.53073029167364
4,"SW Suisun",1988,13.224383006868
4,"SW Suisun",1989,3.85088254954458
4,"SW Suisun",1990,13.0083676132917
4,"SW Suisun",1991,8.9591428083989
4,"SW Suisun",1992,11.0507997651589
4,"SW Suisun",1993,2.82130759750108
4,"SW Suisun",1994,11.929661054412
4,"SW Suisun",1995,0.977883769206887
4,"SW Suisun",1996,1.84533684733751
4,"SW Suisun",1997,7.14430235630716
4,"SW Suisun",1998,1.23387470840577
4,"SW Suisun",1999,3.11749415230529
4,"SW Suisun",2000,3.35045671553623
4,"SW Suisun",2001,8.40322323198323
4,"SW Suisun",2002,9.41772274580113
4,"SW Suisun",2003,2.367726132605
4,"SW Suisun",2004,5.99398518740251
4,"SW Suisun",2005,3.31208370904002
4,"SW Suisun",2006,0.678444136947554
4,"SW Suisun",2007,10.1862309632616
4,"SW Suisun",2008,11.5454949039132
4,"SW Suisun",2009,5.74550646130453
4,"SW Suisun",2010,3.24621518050948
4,"SW Suisun",2011,1.23701951277261
4,"SW Suisun",2012,2.8694464641916
4,"SW Suisun",2013,12.0427234148557
4,"SW Suisun",2014,10.959326237924
4,"SW Suisun",2015,12.9911258808213
4,"SW Suisun",2016,3.73584479128044
4,"SW Suisun",2017,0.849421341390237
4,"SW Suisun",2018,2.10351822236225
4,"SW Suisun",2019,0.995089828847071
4,"SW Suisun",2020,12.1777235871869
4,"SW Suisun",2021,15.1598995367989
5,"Confluence",1922,0.11000397958795
5,"Confluence",1923,0.374946526584197
5,"Confluence",1924,10.2193585751712
5,"Confluence",1925,0.288539600469726
5,"Confluence",1926,0.656551923021258
5,"Confluence",1927,0.15463433451889
5,"Confluence",1928,0.533227308085096
5,"Confluence",1929,4.75036928168639
5,"Confluence",1930,1.36836692761963
5,"Confluence",1931,10.2909721949183
5,"Confluence",1932,0.872484953246893
5,"Confluence",1933,5.98037875381697
5,"Confluence",1934,8.51538697812699
5,"Confluence",1935,0.200071630338152
5,"Confluence",1936,0.298566291316027
5,"Confluence",1937,0.39788618747486
5,"Confluence",1938,0.1
5,"Confluence",1939,1.14841686669412
5,"Confluence",1940,0.223026540053672
5,"Confluence",1941,0.101909995947873
5,"Confluence",1942,0.103499986861511
5,"Confluence",1943,0.257233962812366
5,"Confluence",1944,1.2631597383748
5,"Confluence",1945,0.83065658681074
5,"Confluence",1946,0.631971325617652
5,"Confluence",1947,1.68282916237325
5,"Confluence",1948,0.144868528434756
5,"Confluence",1949,0.898144597165337
5,"Confluence",1950,0.730413051468656
5,"Confluence",1951,0.216083254140012
5,"Confluence",1952,0.1
5,"Confluence",1953,0.217645238603605
5,"Confluence",1954,0.342647645691542
5,"Confluence",1955,1.03536238320877
5,"Confluence",1956,0.103799951736763
5,"Confluence",1957,0.362054948673133
5,"Confluence",1958,0.1
5,"Confluence",1959,1.326458902655
5,"Confluence",1960,1.3827087765353
5,"Confluence",1961,1.36192302802468
5,"Confluence",1962,0.842579816946405
5,"Confluence",1963,0.117018609667207
5,"Confluence",1964,1.40579465021146
5,"Confluence",1965,0.153120603440512
5,"Confluence",1966,0.849651452796591
5,"Confluence",1967,0.1
5,"Confluence",1968,1.32303328710089
5,"Confluence",1969,0.1
5,"Confluence",1970,1.14003818801743
5,"Confluence",1971,0.14616941471832
5,"Confluence",1972,1.12543998066447
5,"Confluence",1973,0.411379619316637
5,"Confluence",1974,0.130391829745465
5,"Confluence",1975,0.16556536746658
5,"Confluence",1976,5.23596596227641
5,"Confluence",1977,9.63775183059256
5,"Confluence",1978,0.167370070221693
5,"Confluence",1979,0.701499004034609
5,"Confluence",1980,0.290688421303223
5,"Confluence",1981,1.35065466434751
5,"Confluence",1982,0.1
5,"Confluence",1983,0.1
5,"Confluence",1984,0.303109149774345
5,"Confluence",1985,1.33806507352688
5,"Confluence",1986,0.275053678867148
5,"Confluence",1987,1.27660273373261
5,"Confluence",1988,3.29007698345632
5,"Confluence",1989,0.61543829550104
5,"Confluence",1990,1.98783541664365
5,"Confluence",1991,3.71778067451092
5,"Confluence",1992,2.3377910839734
5,"Confluence",1993,0.160255492216655
5,"Confluence",1994,2.10726477353986
5,"Confluence",1995,0.1
5,"Confluence",1996,0.101981276150434
5,"Confluence",1997,0.888678715690815
5,"Confluence",1998,0.1
5,"Confluence",1999,0.191406575014414
5,"Confluence",2000,0.306065982504225
5,"Confluence",2001,1.21578644507815
5,"Confluence",2002,1.30774747786817
5,"Confluence",2003,0.128959860201533
5,"Confluence",2004,1.20388982971523
5,"Confluence",2005,0.10215128830153
5,"Confluence",2006,0.1
5,"Confluence",2007,1.26292253787049
5,"Confluence",2008,2.06695519120992
5,"Confluence",2009,0.730730250141783
5,"Confluence",2010,0.219701089370961
5,"Confluence",2011,0.108378498939827
5,"Confluence",2012,0.408049064189412
5,"Confluence",2013,1.35023231572724
5,"Confluence",2014,3.72692576088389
5,"Confluence",2015,2.75497112886604
5,"Confluence",2016,0.729920751307872
5,"Confluence",2017,0.105956979737743
5,"Confluence",2018,0.31018199524008
5,"Confluence",2019,0.113129348264716
5,"Confluence",2020,1.23727661703611
5,"Confluence",2021,10.2120176044938
5,"NE Suisun",1922,0.315563299114266
5,"NE Suisun",1923,1.71632164682225
5,"NE Suisun",1924,17.4488627707716
5,"NE Suisun",1925,1.29202206165664
5,"NE Suisun",1926,2.91675739337342
5,"NE Suisun",1927,0.569303564365678
5,"NE Suisun",1928,2.42058208950554
5,"NE Suisun",1929,11.5901339376175
5,"NE Suisun",1930,5.22164686608269
5,"NE Suisun",1931,17.5101025928344
5,"NE Suisun",1932,3.70126195352429
5,"NE Suisun",1933,13.1784807029037
5,"NE Suisun",1934,15.9012509127282
