"Date","OUTFLOW","OMR","BD_EC_prev","X2","BD_EC_current","scenario","year","month"
2011-03-31,142701.266105769,2729.7454470409,551.5257,52.48459,273.3341,"June",2011,3
2011-04-30,47219.5298990339,-3975.76270523339,273.3341,56.384563,248.39047,"June",2011,4
2011-05-31,34911.250362027,-4725.11300645154,248.39047,59.2548,407.24533,"June",2011,5
2011-06-30,31126.9070490533,-5000,407.24533,60.837624,584.70746,"June",2011,6
2011-07-31,9189.68701912662,-9712.80645464849,584.70746,72.864456,2300.0483,"June",2011,7
2011-08-31,5377.83070106984,-10086.61549352,2300.0483,82.99195,7490.804,"June",2011,8
2011-09-30,5882.2897971857,-10091.5226754398,7490.804,84.625046,11268.662,"June",2011,9
2011-10-31,7610.9906004491,-8993.21540405149,11268.662,83.78281,11368.079,"June",2011,10
2011-11-30,4975.48130187218,-9310.49112188175,11368.079,86.01939,11159.882,"June",2011,11
2011-12-31,4773.99388125458,-6184.86637576127,11159.882,89.8907,7303.179,"June",2011,12
2012-01-31,11784.9334471673,-3967.62886108131,7303.179,84.77697,4466.735,"June",2012,1
2012-02-29,10889.655,-2329.64142979583,4466.735,78.175835,4686.9155,"June",2012,2
2012-03-31,28026.9839612491,-3905,4686.9155,64.263115,3277.5376,"June",2012,3
2012-04-30,21243.1445694372,-2725.91780400391,3277.5376,64.55293,1443.5159,"June",2012,4
2012-05-31,11192.3019584261,-3138.05932525954,1443.5159,73.14985,3047.5513,"June",2012,5
2012-06-30,7105.82156300774,-4475,3047.5513,81.1224,6261.375,"June",2012,6
2012-07-31,8455.13431625785,-11128.7141859949,6261.375,82.821014,3600.1917,"June",2012,7
2012-08-31,4000,-11592.4925353434,3600.1917,86.80298,4975.2485,"June",2012,8
2012-09-30,3154.69096469865,-5614.31448683193,4975.2485,89.7787,12140.974,"June",2012,9
2012-10-31,4000,-5863.18716838887,12140.974,91.79465,9774.432,"June",2012,10
2012-11-30,7235.49334624043,-7251.90388801841,9774.432,89.656624,8201.723,"June",2012,11
2012-12-31,62076.7186744882,-5290.32258064516,8201.723,58.32266,2029.9172,"June",2012,12
2013-01-31,18332.5008350504,-4363.70967741936,2029.9172,64.654076,992.3669,"June",2013,1
2013-02-28,17913.7488263784,-4325,992.3669,67.59861,2149.0552,"June",2013,2
2013-03-31,9036.4121790728,-3500,2149.0552,75.63023,3400.5283,"June",2013,3
2013-04-30,10285.9398762054,-1918.71918687032,3400.5283,79.11498,6275.564,"June",2013,4
2013-05-31,9929.54222251434,-1819.7950111812,6275.564,79.588875,7480.098,"June",2013,5
2013-06-30,7109.95836220589,-4400,7480.098,82.127975,8109.1494,"June",2013,6
2013-07-31,5000,-5380.72434251783,8109.1494,85.8837,10585.128,"June",2013,7
2013-08-31,3500,-3800.30812479217,10585.128,90.296104,8180.13,"June",2013,8
2013-09-30,3517.99151523832,-5295.0808482391,8180.13,92.13939,10152.866,"June",2013,9
2013-10-31,4000,-1782.01267168246,10152.866,92.179214,9826.794,"June",2013,10
2013-11-30,4921.68928929323,-1916.76295489981,9826.794,92.922874,9878.364,"June",2013,11
2013-12-31,4896.33499951602,-1967.08254784439,9878.364,92.18625,9358.066,"June",2013,12
2014-01-31,13109.5741257204,-557.747709752756,9358.066,83.84815,4682.42,"June",2014,1
2014-02-28,12351.2902220008,-3808.03571428571,4682.42,76.4879,3685.9783,"June",2014,2
2014-03-31,14577.4643956914,-4325,3685.9783,72.68648,4258.184,"June",2014,3
2014-04-30,7765.20839874281,-1618.65876686647,4258.184,78.561,5528.22,"June",2014,4
2014-05-31,4162.63440861291,-1439.22222549713,5528.22,86.63645,9880.023,"June",2014,5
2014-06-30,3000,-1463.55996593777,9880.023,90.7474,14440.406,"June",2014,6
2014-07-31,3000,-1550.00480879662,14440.406,93.297005,17277.69,"June",2014,7
2014-08-31,3000,-1314.30361668246,17277.69,93.43356,19040.303,"June",2014,8
2014-09-30,3668.04005231365,-2634.77642087172,19040.303,93.004036,11938.76,"June",2014,9
2014-10-31,3278.2102368181,-1874.59659255662,11938.76,93.68305,11310.425,"June",2014,10
2014-11-30,5217.1839413559,-1602.11979059574,11310.425,93.07264,10605.607,"June",2014,11
2014-12-31,38023.4785647771,-5290.32258064516,10605.607,64.53773,1777.8639,"June",2014,12
2015-01-31,6000,-3289.21826084468,1777.8639,75.43076,2691.1975,"June",2015,1
2015-02-28,15968.9461460107,-4223.21428571428,2691.1975,75.986206,1961.5448,"June",2015,2
2015-03-31,7118.22531444184,-2194.82675562137,1961.5448,78.85333,3936.1023,"June",2015,3
2015-04-30,6269.1565117684,-579.885182787565,3936.1023,84.205795,9259.453,"June",2015,4
2015-05-31,4006.9416925586,-1652.91677569218,9259.453,90.199036,8243.84,"June",2015,5
2015-06-30,3484.55136685214,-1713.84541069349,8243.84,92.400024,13300.927,"June",2015,6
2015-07-31,3634.64840498604,-2084.235365211,13300.927,93.020836,17159.082,"June",2015,7
2015-08-31,3000,-1945.8331990513,17159.082,93.44059,18288.303,"June",2015,8
2015-09-30,3550.41666667,-2340.85018561551,18288.303,92.95358,11844.073,"June",2015,9
2015-10-31,3000,-3027.23496317422,11844.073,93.14791,15968.725,"June",2015,10
2015-11-30,6761.13959788294,-1150.96299373951,15968.725,91.07316,11152.376,"June",2015,11
2015-12-31,8834.27677237788,-3340.42950555484,11152.376,86.180405,9763.79,"June",2015,12
2016-01-31,35008.3122607199,-4262.09677419355,9763.79,64.29628,1687.7158,"June",2016,1
2016-02-29,19183.3298999958,-4040.51724137931,1687.7158,64.754166,936.3551,"June",2016,2
2016-03-31,54470.5546974068,-3905,936.3551,56.50852,599.28235,"June",2016,3
2016-04-30,19063.0516229453,-2752.82820695223,599.28235,64.40699,859.61945,"June",2016,4
2016-05-31,8498.76019159026,-2815.57597843598,859.61945,76.78353,3590.631,"June",2016,5
2016-06-30,8100.49889909792,-4475,3590.631,81.69601,7889.5884,"June",2016,6
2016-07-31,8516.64263005072,-10352.2209634645,7889.5884,82.56819,4010.858,"June",2016,7
2016-08-31,4000,-7895.59065233701,4010.858,87.08927,5542.38,"June",2016,8
2016-09-30,3000,-5403.75446706829,5542.38,91.00349,9099.889,"June",2016,9
2016-10-31,4536.97431676402,-6148.90536370441,9099.889,91.96024,9028.539,"June",2016,10
2016-11-30,7529.84239398244,-8465.53153334864,9028.539,89.157555,7235.9404,"June",2016,11
2016-12-31,46970.7488625353,-5290.32258064516,7235.9404,60.72681,3538.5725,"June",2016,12
2017-01-31,154375.281982745,-4516.12903225806,3538.5725,51.74283,271.28134,"June",2017,1
2017-02-28,297306.445252665,12139.2674242073,271.28134,49.01026,228.22182,"June",2017,2
2017-03-31,107453.571625708,2313.00090123261,228.22182,52.74354,228.64667,"June",2017,3
2017-04-30,70808.5725648951,-817.195263287325,228.64667,53.896385,229.44131,"June",2017,4
2017-05-31,29283.6240302279,-3423.04658641856,229.44131,60.542458,384.75888,"June",2017,5
2017-06-30,14486.9711363367,-3035.01478462239,384.75888,68.28414,1586.6993,"June",2017,6
2017-07-31,8357.96043557474,-6905.83253468136,1586.6993,77.77517,4767.7544,"June",2017,7
2017-08-31,4000,-10660.5055714356,4767.7544,84.650375,9681.808,"June",2017,8
2017-09-30,5233.27920032236,-10279.0468884732,9681.808,86.17871,13567.849,"June",2017,9
2017-10-31,4000,-9463.42840583436,13567.849,87.6157,14934.134,"June",2017,10
2017-11-30,11764.8219535144,-9031.6452263716,14934.134,83.63891,5311.8247,"June",2017,11
2017-12-31,7021.96243908264,-8430.27967179066,5311.8247,82.79681,8061.8394,"June",2017,12
2018-01-31,17487.5182250804,-3645.16129032258,8061.8394,75.82932,3080.7664,"June",2018,1
2018-02-28,10781.25,-3588.43471670482,3080.7664,74.009155,2834.9272,"June",2018,2
2018-03-31,40153.2140085755,-3905,2834.9272,60.57246,2035.9019,"June",2018,3
2018-04-30,28331.4428115718,-3399.06658146221,2035.9019,61.17587,705.30365,"June",2018,4
2018-05-31,13024.193,-3242.87285007359,705.30365,70.27805,2167.4907,"June",2018,5
2018-06-30,6868.71530858722,-4475,2167.4907,80.25313,5928.8213,"June",2018,6
2018-07-31,9767.34957810612,-10447.8963766073,5928.8213,81.755875,3909.6675,"June",2018,7
2018-08-31,4000,-10955.6361174935,3909.6675,85.9047,4776.6606,"June",2018,8
2018-09-30,3167.96128772371,-5886.73113918004,4776.6606,89.69847,11830.696,"June",2018,9
2018-10-31,4668.84074422571,-4458.96619070316,11830.696,90.45357,10255.311,"June",2018,10
2018-11-30,6063.45380331554,-6251.42274173668,10255.311,90.091995,9334.653,"June",2018,11
2018-12-31,11082.2534998847,-7656.68429023044,9334.653,83.82018,4265.7246,"June",2018,12
2019-01-31,33718.2034941943,-3521.77419354839,4265.7246,63.191925,2237.64,"June",2019,1
2019-02-28,108042.527099377,-4175,2237.64,53.105415,337.0696,"June",2019,2
2019-03-31,120984.999837948,-4025,337.0696,52.676994,227.20306,"June",2019,3
2019-04-30,54842.8715102576,-4115.32958535635,227.20306,55.310665,242.48335,"June",2019,4
2019-05-31,31247.6506936508,-5000,242.48335,59.984303,410.91037,"June",2019,5
2019-06-30,14089.8584563554,-4859.46592694108,410.91037,68.49434,1705.9706,"June",2019,6
2019-07-31,8162.63440861291,-9555.74940119202,1705.9706,78.42817,4922.7437,"June",2019,7
2019-08-31,4000,-10307.7739752396,4922.7437,85.03788,9659.621,"June",2019,8
2019-09-30,6189.35404340255,-10276.0347251592,9659.621,85.980316,5989.6304,"June",2019,9
2019-10-31,4085.48116853897,-9290.70423160197,5989.6304,87.92676,10741.27,"June",2019,10
2019-11-30,8049.44070649719,-9051.56704202413,10741.27,87.607704,7631.4067,"June",2019,11
2019-12-31,20638.7514356935,-5290.32258064516,7631.4067,72.66945,2454.7795,"June",2019,12
2020-01-31,12293.4575718311,-5000,2454.7795,72.41431,3248.984,"June",2020,1
2020-02-29,13225.228804755,-4325,3248.984,73.93094,5377.6665,"June",2020,2
2020-03-31,12215.7815547964,-3905,5377.6665,74.33942,5121.561,"June",2020,3
2020-04-30,8196.03391203502,-2098.3246861568,5121.561,79.34114,6224.406,"June",2020,4
2020-05-31,10893.6867303399,-2802.53569649781,6224.406,79.49412,7530.4863,"June",2020,5
2020-06-30,7100,-3967.15381791495,7530.4863,81.620445,8198.088,"June",2020,6
2020-07-31,5000,-5790.73115576327,8198.088,86.857704,5784.2666,"June",2020,7
2020-08-31,3634.35360793247,-4095.35622663002,5784.2666,91.02208,7830.329,"June",2020,8
2020-09-30,3025.00854342729,-4670.2478896677,7830.329,92.74067,10131.272,"June",2020,9
2020-10-31,4719.38132214047,-3444.03661986008,10131.272,92.22754,10686.518,"June",2020,10
2020-11-30,5470.35428687957,-2841.02158350761,10686.518,91.3626,10327.578,"June",2020,11
2020-12-31,5903.09007660232,-4720.13392590501,10327.578,90.4106,7788.755,"June",2020,12
2021-01-31,9670.73202994829,-760.237558391024,7788.755,86.11789,5831.768,"June",2021,1
2021-02-28,9005.99235703057,-4625,5831.768,83.63311,5042.9873,"June",2021,2
2021-03-31,7267.33847070758,-2011.27050277933,5042.9873,83.510345,4658.9277,"June",2021,3
2021-04-30,4113.08632990893,-740.583905521414,4658.9277,88.332535,6931.979,"June",2021,4
2021-05-31,7313.4975218899,-862.778612847989,6931.979,88.75518,8244.846,"June",2021,5
2021-06-30,3000,-1505.68251364809,8244.846,90.66957,11798.639,"June",2021,6
2021-07-31,3270.54212933515,-1982.60068238965,11798.639,93.939835,16788.639,"June",2021,7
2021-08-31,3000,-1826.29456512382,16788.639,93.71084,18738.438,"June",2021,8
2021-09-30,3599.05520423129,-2027.38979760562,18738.438,NA,NA,"June",2021,9
1921-11-30,4500,-8012.31844081249,4964.4727,79.86723,4969.498,"MaxDS_Even",1921,11
1921-12-31,17889.088775159,-5290.32258064516,4969.498,74.35321,6434.0576,"MaxDS_Even",1921,12
1922-01-31,16445.2671593523,-4343.38709677419,6434.0576,69.055534,3107.349,"MaxDS_Even",1922,1
1922-02-28,58472.2262271068,-4550,3107.349,56.434307,1096.5961,"MaxDS_Even",1922,2
1922-03-31,43640.7707161005,-3500,1096.5961,56.953854,339.9569,"MaxDS_Even",1922,3
1922-04-30,32160.784913474,-3995,339.9569,59.95333,555.25684,"MaxDS_Even",1922,4
1922-05-31,31604.0235033731,-3979.02715547643,555.25684,60.72642,691.3385,"MaxDS_Even",1922,5
1922-06-30,20400,-3168.80278700647,691.3385,64.72135,1183.0692,"MaxDS_Even",1922,6
1922-07-31,20400,-9204.84620799528,1183.0692,67.275856,520.49963,"MaxDS_Even",1922,7
1922-08-31,20400,-6156.35632384567,520.49963,67.217255,502.46213,"MaxDS_Even",1922,8
1922-09-30,9687.5,-7919.62135019897,502.46213,74.06695,2232.109,"MaxDS_Even",1922,9
1922-10-31,14687.5,-3797.29872209282,2232.109,73.99312,4697.563,"MaxDS_Even",1922,10
1922-11-30,7573.67546948912,-8469.22382264076,4697.563,78.84117,5668.6064,"MaxDS_Even",1922,11
1922-12-31,38707.2049030574,-5290.32258064516,5668.6064,62.085327,3513.2212,"MaxDS_Even",1922,12
1923-01-31,31782.3182146634,-4343.38709677419,3513.2212,60.403854,758.50287,"MaxDS_Even",1923,1
1923-02-28,19485.4275889044,-4030.35714285714,758.50287,64.81159,1168.3075,"MaxDS_Even",1923,2
1923-03-31,11895.161,-2788.30119370486,1168.3075,72.06694,2699.735,"MaxDS_Even",1923,3
1923-04-30,24277.5075694878,-3100.16871194531,2699.735,66.14587,2936.9216,"MaxDS_Even",1923,4
1923-05-31,12124.193,-1705.99523529258,2936.9216,71.67826,2651.7944,"MaxDS_Even",1923,5
1923-06-30,6718.75,-4475,2651.7944,80.99888,5421.7603,"MaxDS_Even",1923,6
1923-07-31,6500,-6385.17097675522,5421.7603,84.8529,4885.075,"MaxDS_Even",1923,7
1923-08-31,4000,-1992.58530879604,4885.075,88.338,6796.2334,"MaxDS_Even",1923,8
1923-09-30,3526.88697069499,-7012.16986784965,6796.2334,91.163765,9346.088,"MaxDS_Even",1923,9
1923-10-31,5600.1871271429,-2481.05937631074,9346.088,90.484474,8731.694,"MaxDS_Even",1923,10
1923-11-30,4974.62470479404,-4960.1991663438,8731.694,90.8823,8753.099,"MaxDS_Even",1923,11
1923-12-31,6435.72491259056,-2496.86753122413,8753.099,89.45988,8283.209,"MaxDS_Even",1923,12
1924-01-31,9343.14938692073,-4775,8283.209,85.82091,5764.6284,"MaxDS_Even",1924,1
1924-02-29,13330.9913125808,-4625,5764.6284,79.643776,2735.2583,"MaxDS_Even",1924,2
1924-03-31,7103.64003682912,-1450.11471588599,2735.2583,80.45495,4691.3975,"MaxDS_Even",1924,3
1924-04-30,4784.53460444807,-700.219072554552,4691.3975,85.92763,9950.609,"MaxDS_Even",1924,4
1924-05-31,4260.21505378066,-1377.26065045485,9950.609,90.720924,8022.647,"MaxDS_Even",1924,5
1924-06-30,3000,-1224.23739549242,8022.647,93.21613,13029.603,"MaxDS_Even",1924,6
1924-07-31,3000,-1483.96506122255,13029.603,94.24376,17296.791,"MaxDS_Even",1924,7
1924-08-31,3000,-1648.28889552853,17296.791,94.01772,19021.207,"MaxDS_Even",1924,8
1924-09-30,3718.47222223667,-2366.02224748045,19021.207,92.66521,11506.782,"MaxDS_Even",1924,9
1924-10-31,3707.11961978761,-5172.9782645047,11506.782,93.12571,11001.051,"MaxDS_Even",1924,10
1924-11-30,5662.14662658339,-2611.27870911817,11001.051,92.28847,11069.854,"MaxDS_Even",1924,11
1924-12-31,9413.24758795841,-3638.37313488066,11069.854,87.041695,7244.5806,"MaxDS_Even",1924,12
1925-01-31,8492.79771733046,-4625,7244.5806,84.05696,7895.8447,"MaxDS_Even",1925,1
1925-02-28,79222.9240848872,-4035.71428571429,7895.8447,55.90726,878.17725,"MaxDS_Even",1925,2
1925-03-31,16704.977682811,-3905,878.17725,64.89752,958.3077,"MaxDS_Even",1925,3
1925-04-30,27254.4152083659,-2515.27698766639,958.3077,63.18329,1386.4054,"MaxDS_Even",1925,4
1925-05-31,12713.5392992551,-1756.4529687878,1386.4054,70.344345,2254.3225,"MaxDS_Even",1925,5
1925-06-30,6996.6665,-2581.29241307308,2254.3225,80.50171,5731.8687,"MaxDS_Even",1925,6
1925-07-31,5000,-4143.56732381705,5731.8687,85.25164,9901.389,"MaxDS_Even",1925,7
1925-08-31,3500,-3333.76331556964,9901.389,88.70708,13576.976,"MaxDS_Even",1925,8
1925-09-30,3023.19070300732,-6403.14454650563,13576.976,92.21842,9856.321,"MaxDS_Even",1925,9
1925-10-31,4000,-3907.22831648662,9856.321,92.70881,10268.017,"MaxDS_Even",1925,10
1925-11-30,5222.56496000575,-3696.78890032646,10268.017,92.24233,9992.968,"MaxDS_Even",1925,11
1925-12-31,6095.0704578645,-2813.71514540953,9992.968,91.24146,8658.726,"MaxDS_Even",1925,12
1926-01-31,14944.6446776204,-4055,8658.726,80.729004,3298.681,"MaxDS_Even",1926,1
1926-02-28,44539.1539977247,-3808.03571428571,3298.681,59.501076,956.8353,"MaxDS_Even",1926,2
1926-03-31,17391.129,-1252.65038528189,956.8353,65.31888,1003.2042,"MaxDS_Even",1926,3
1926-04-30,20889.0784180574,-2385.26995499165,1003.2042,66.13196,1853.724,"MaxDS_Even",1926,4
1926-05-31,11487.097,-3225.06018268781,1853.724,73.14105,2944.8916,"MaxDS_Even",1926,5
1926-06-30,7100,-4400,2944.8916,81.154976,5957.967,"MaxDS_Even",1926,6
1926-07-31,5000,-6124.3990890805,5957.967,85.346016,10521.524,"MaxDS_Even",1926,7
1926-08-31,3500,-3605.54785982513,10521.524,88.996605,13762.661,"MaxDS_Even",1926,8
1926-09-30,3000,-5467.88090607875,13762.661,92.41065,10449.052,"MaxDS_Even",1926,9
1926-10-31,4003.63268977303,-3893.66989059526,10449.052,92.794525,10684.579,"MaxDS_Even",1926,10
1926-11-30,16494.3245892766,-8493.47240301938,10684.579,79.9004,3822.3975,"MaxDS_Even",1926,11
1926-12-31,16098.2607791086,-5290.32258064516,3822.3975,70.81423,2653.532,"MaxDS_Even",1926,12
1927-01-31,36535.2720413631,-3875.96774193548,2653.532,60.745293,1551.2717,"MaxDS_Even",1927,1
1927-02-28,172832.589042061,-4175,1551.2717,51.548973,287.16638,"MaxDS_Even",1927,2
1927-03-31,51023.9378745085,-3575,287.16638,55.87294,237.48825,"MaxDS_Even",1927,3
1927-04-30,49234.1751613286,-3917.6600746717,237.48825,56.273933,287.52374,"MaxDS_Even",1927,4
1927-05-31,16399.193,-3956.82359573572,287.52374,66.26929,1052.4418,"MaxDS_Even",1927,5
1927-06-30,20400,-2904.44105225062,1052.4418,66.97276,2091.7544,"MaxDS_Even",1927,6
1927-07-31,20400,-8777.55584108055,2091.7544,66.067795,1952.5419,"MaxDS_Even",1927,7
1927-08-31,20400,-5251.25536422889,1952.5419,65.71986,1803.0354,"MaxDS_Even",1927,8
1927-09-30,9531.25,-4126.13417270188,1803.0354,73.99355,2854.2178,"MaxDS_Even",1927,9
1927-10-31,14375,-2247.77303747311,2854.2178,73.9673,4951.505,"MaxDS_Even",1927,10
1927-11-30,5348.64465341794,-9711.0182676275,4951.505,81.04997,6209.989,"MaxDS_Even",1927,11
1927-12-31,5917.08579914089,-10036.4411633141,6209.989,86.10922,9831.611,"MaxDS_Even",1927,12
1928-01-31,16887.8091026438,-3645.16129032258,9831.611,76.47637,2617.238,"MaxDS_Even",1928,1
1928-02-29,20127.1186977482,-4040.51724137931,2617.238,67.17681,1644.9822,"MaxDS_Even",1928,2
1928-03-31,75465.9849982882,-3500,1644.9822,54.835873,490.92194,"MaxDS_Even",1928,3
1928-04-30,29042.9216851246,-3074.29889844322,490.92194,60.426643,473.3112,"MaxDS_Even",1928,4
1928-05-31,12641.129,-3244.39344419842,473.3112,70.361046,2041.2913,"MaxDS_Even",1928,5
1928-06-30,20400,-2384.46348053692,2041.2913,68.15392,3007.3645,"MaxDS_Even",1928,6
1928-07-31,20400,-8909.86545720093,3007.3645,67.71259,591.76587,"MaxDS_Even",1928,7
1928-08-31,20400,-4994.1781395737,591.76587,67.12173,513.20654,"MaxDS_Even",1928,8
1928-09-30,9375,-4116.3807271136,513.20654,74.006836,2280.2476,"MaxDS_Even",1928,9
1928-10-31,14843.75,-2762.16379456331,2280.2476,73.99614,4618.148,"MaxDS_Even",1928,10
1928-11-30,6080.64107770287,-7962.74617865009,4618.148,80.34143,5757.349,"MaxDS_Even",1928,11
1928-12-31,5243.91096896143,-7756.65662921562,5757.349,86.31662,9773.131,"MaxDS_Even",1928,12
1929-01-31,7733.46464742417,-4745,9773.131,85.88506,5867.07,"MaxDS_Even",1929,1
1929-02-28,15873.9561443254,-3580.35714285714,5867.07,78.12124,2569.881,"MaxDS_Even",1929,2
1929-03-31,9040.15443143901,-3691.95075607165,2569.881,76.94138,3269.389,"MaxDS_Even",1929,3
1929-04-30,7194.08170068481,-649.919963580082,3269.389,81.941414,7264.7993,"MaxDS_Even",1929,4
1929-05-31,4192.62556034531,-1687.00477778669,7264.7993,87.306854,10428.363,"MaxDS_Even",1929,5
1929-06-30,3000,-1408.84786369382,10428.363,91.06213,14250.736,"MaxDS_Even",1929,6
1929-07-31,3000,-1869.60269022075,14250.736,93.762054,17402.117,"MaxDS_Even",1929,7
1929-08-31,3000,-1685.20836165858,17402.117,93.57112,19344.2,"MaxDS_Even",1929,8
1929-09-30,3000,-1723.67402425496,19344.2,93.36655,11870.813,"MaxDS_Even",1929,9
1929-10-31,3528.5961892274,-2039.24487647442,11870.813,93.819046,11431.215,"MaxDS_Even",1929,10
1929-11-30,3500,-1929.91439810106,11431.215,94.569534,11538.828,"MaxDS_Even",1929,11
1929-12-31,14992.3412298388,-5290.32258064516,11538.828,83.03953,4658.5903,"MaxDS_Even",1929,12
1930-01-31,24783.3321488081,-4262.09677419355,4658.5903,66.004265,1696.9874,"MaxDS_Even",1930,1
1930-02-28,18781.25,-3071.845683085,1696.9874,65.95654,1678.1727,"MaxDS_Even",1930,2
1930-03-31,31046.9363690961,-3905,1678.1727,61.63451,1239.9418,"MaxDS_Even",1930,3
1930-04-30,8511.06409646271,-1959.41607370104,1239.9418,73.394135,2299.807,"MaxDS_Even",1930,4
1930-05-31,9465.90749023658,-1376.4496065039,2299.807,80.61162,6147.1333,"MaxDS_Even",1930,5
1930-06-30,7112.26868162444,-4400,6147.1333,82.57604,7656.927,"MaxDS_Even",1930,6
1930-07-31,5000,-2887.85263544581,7656.927,85.945274,10695.456,"MaxDS_Even",1930,7
1930-08-31,3500,-2989.76805746493,10695.456,90.11457,13682.822,"MaxDS_Even",1930,8
1930-09-30,3000,-6328.52429492821,13682.822,92.45318,9973.974,"MaxDS_Even",1930,9
1930-10-31,4000,-2492.27526909644,9973.974,92.761246,10428.98,"MaxDS_Even",1930,10
1930-11-30,6001.40290359586,-1780.92337069942,10428.98,91.16816,9880.694,"MaxDS_Even",1930,11
1930-12-31,4500,-1726.94015843773,9880.694,91.9503,8914.263,"MaxDS_Even",1930,12
1931-01-31,10880.884591288,-4055,8914.263,86.101234,5924.875,"MaxDS_Even",1931,1
1931-02-28,8249.91662112212,-4625,5924.875,84.0019,3753.1213,"MaxDS_Even",1931,2
1931-03-31,7286.73107764735,-1534.74336895532,3753.1213,83.92419,4239.4116,"MaxDS_Even",1931,3
1931-04-30,4098,-760.661934385937,4239.4116,88.13114,6468.191,"MaxDS_Even",1931,4
1931-05-31,4800.47011485701,-1822.41511952397,6468.191,91.27827,9607.585,"MaxDS_Even",1931,5
1931-06-30,5079.28121044533,-1499.80388903934,9607.585,91.20207,13390.986,"MaxDS_Even",1931,6
1931-07-31,3000,-2109.33924085357,13390.986,92.99904,15883.17,"MaxDS_Even",1931,7
1931-08-31,3000,-1941.49394968115,15883.17,93.86517,18406.25,"MaxDS_Even",1931,8
1931-09-30,3000,-1747.83882034329,18406.25,93.30307,11906.983,"MaxDS_Even",1931,9
1931-10-31,4027.66783596822,-1883.34589813981,11906.983,93.47232,11494.79,"MaxDS_Even",1931,10
1931-11-30,3545.87500624203,-2633.16571063501,11494.79,94.20114,11564.044,"MaxDS_Even",1931,11
1931-12-31,19664.2805616116,-5290.32258064516,11564.044,77.310104,3653.4036,"MaxDS_Even",1931,12
1932-01-31,20366.2503081725,-4262.09677419355,3653.4036,66.57602,1580.2048,"MaxDS_Even",1932,1
1932-02-29,24484.4348324641,-3991.37931034483,1580.2048,64.05722,1717.9647,"MaxDS_Even",1932,2
1932-03-31,8400.93830984111,-3517.96077578818,1717.9647,74.55424,2998.9763,"MaxDS_Even",1932,3
1932-04-30,8510.06779506354,-3110.75652403238,2998.9763,81.09339,6875.921,"MaxDS_Even",1932,4
1932-05-31,12380.8018208428,-3360.43823531647,6875.921,77.7833,6743.67,"MaxDS_Even",1932,5
1932-06-30,4140.84385428809,-1518.47171757975,6743.67,83.2416,7233.648,"MaxDS_Even",1932,6
1932-07-31,3013.96347072879,-2174.18689121458,7233.648,89.94977,13008.504,"MaxDS_Even",1932,7
1932-08-31,3000,-2068.21988436024,13008.504,92.43386,16880.299,"MaxDS_Even",1932,8
1932-09-30,3034.53316060977,-4158.89521188192,16880.299,93.29147,11889.645,"MaxDS_Even",1932,9
1932-10-31,3481.49601292828,-2969.39719312797,11889.645,94.134254,12030.933,"MaxDS_Even",1932,10
1932-11-30,4173.52355041674,-3568.22565951038,12030.933,94.27053,11432.401,"MaxDS_Even",1932,11
1932-12-31,7912.86570092735,-3687.73057687016,11432.401,90.415825,8118.8857,"MaxDS_Even",1932,12
1933-01-31,11847.2438844047,-4625,8118.8857,83.48795,3541.9397,"MaxDS_Even",1933,1
1933-02-28,10101.2884382848,-4625,3541.9397,79.18961,4903.6646,"MaxDS_Even",1933,2
1933-03-31,7760.36098876604,-2761.24700762901,4903.6646,80.71126,7493.1577,"MaxDS_Even",1933,3
1933-04-30,6131.5542122875,-596.787325838433,7493.1577,83.94911,10097.042,"MaxDS_Even",1933,4
1933-05-31,6178.4032263632,-2078.21824222322,10097.042,86.985916,6026.9214,"MaxDS_Even",1933,5
1933-06-30,3000,-1810.80702818537,6026.9214,90.87284,11019.558,"MaxDS_Even",1933,6
1933-07-31,3011.42109728896,-2073.26257514633,11019.558,93.495514,16908.264,"MaxDS_Even",1933,7
1933-08-31,3162.6344086129,-1917.5963931711,16908.264,93.62728,18780.674,"MaxDS_Even",1933,8
1933-09-30,3667.83935706201,-2715.55490244575,18780.674,92.51479,11713.509,"MaxDS_Even",1933,9
1933-10-31,3000,-2793.70424385796,11713.509,93.84246,11387.495,"MaxDS_Even",1933,10
1933-11-30,6296.46037429289,-1557.50843745718,11387.495,92.09749,10560.159,"MaxDS_Even",1933,11
1933-12-31,11037.4273953269,-7361.84175832522,10560.159,85.0409,5033.8086,"MaxDS_Even",1933,12
1934-01-31,16503.9938395814,-3439.51612903226,5033.8086,73.81567,4084.3147,"MaxDS_Even",1934,1
1934-02-28,15535.7346758666,-4223.21428571428,4084.3147,69.98321,3309.9875,"MaxDS_Even",1934,2
1934-03-31,8230.70536353668,-3903.0941241747,3309.9875,77.151146,4774.6567,"MaxDS_Even",1934,3
1934-04-30,5802.60702673793,-766.615883499564,4774.6567,83.66556,8716.565,"MaxDS_Even",1934,4
1934-05-31,4304.06817161312,-2051.87169911879,8716.565,89.73826,7628.7383,"MaxDS_Even",1934,5
1934-06-30,4216.48565300494,-1677.49211018903,7628.7383,91.64574,12740.037,"MaxDS_Even",1934,6
1934-07-31,3000,-2165.46955303412,12740.037,93.046616,16225.214,"MaxDS_Even",1934,7
1934-08-31,3000,-2302.46988514565,16225.214,93.75575,18427.842,"MaxDS_Even",1934,8
1934-09-30,3500,-3272.37965483784,18427.842,92.82667,12280.592,"MaxDS_Even",1934,9
